entry_time,entry_price,exit_time,exit_price,exit_reason,stop_price,target_price,gross_pnl,holding_minutes,same_bar_stop_target_ambiguity,candidate_id,instrument,family,strategy_family,variant,signal_timeframe,execution_timeframe,entry_rule,stop_rule,target_rule,time_stop,max_trades_per_day,stop_after_first_loser,one_open_position,execution_mode,discovery_role,params,signal_time,signal_available_time,trading_session,side,reason,base_cost,stress_cost,net_pnl,stress_net_pnl,split,entry_hour
2026-04-17 13:45:00-04:00,26792.0,2026-04-17 13:46:00-04:00,26814.75,target,26777.25,26814.75,45.5,1,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-04-17 13:30:00-04:00,2026-04-17 13:45:00-04:00,2026-04-17,long,vwap_reclaim_long,2.74,3.74,42.76,41.76,discovery,13:45
2026-04-17 14:30:00-04:00,26784.25,2026-04-17 14:33:00-04:00,26807.25,target,26769.75,26807.25,46.0,3,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-04-17 14:15:00-04:00,2026-04-17 14:30:00-04:00,2026-04-17,long,vwap_reclaim_long,2.74,3.74,43.26,42.26,discovery,14:30
2026-04-20 13:45:00-04:00,26708.5,2026-04-20 14:08:00-04:00,26731.0,target,26693.5,26731.0,45.0,23,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-04-20 13:30:00-04:00,2026-04-20 13:45:00-04:00,2026-04-20,long,vwap_reclaim_long,2.74,3.74,42.26,41.26,discovery,13:45
2026-04-23 10:45:00-04:00,27034.75,2026-04-23 10:48:00-04:00,27056.75,target,27019.25,27056.75,44.0,3,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-04-23 10:30:00-04:00,2026-04-23 10:45:00-04:00,2026-04-23,long,vwap_reclaim_long,2.74,3.74,41.26,40.26,discovery,10:45
2026-04-24 10:15:00-04:00,27234.25,2026-04-24 10:16:00-04:00,27257.0,target,27219.5,27257.0,45.5,1,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-04-24 10:00:00-04:00,2026-04-24 10:15:00-04:00,2026-04-24,long,vwap_reclaim_long,2.74,3.74,42.76,41.76,discovery,10:15
2026-04-24 10:45:00-04:00,27253.0,2026-04-24 10:46:00-04:00,27275.0,target,27237.5,27275.0,44.0,1,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-04-24 10:30:00-04:00,2026-04-24 10:45:00-04:00,2026-04-24,long,vwap_reclaim_long,2.74,3.74,41.26,40.26,discovery,10:45
2026-04-27 10:45:00-04:00,27377.5,2026-04-27 10:45:00-04:00,27362.25,stop,27362.25,27399.75,-30.5,0,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-04-27 10:30:00-04:00,2026-04-27 10:45:00-04:00,2026-04-27,long,vwap_reclaim_long,2.74,3.74,-33.24,-34.24,discovery,10:45
2026-04-27 11:45:00-04:00,27371.25,2026-04-27 11:52:00-04:00,27356.5,stop,27356.5,27394.0,-29.5,7,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-04-27 11:30:00-04:00,2026-04-27 11:45:00-04:00,2026-04-27,long,vwap_reclaim_long,2.74,3.74,-32.24,-33.24,discovery,11:45
2026-04-28 13:45:00-04:00,27118.75,2026-04-28 13:57:00-04:00,27141.5,target,27104.0,27141.5,45.5,12,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-04-28 13:30:00-04:00,2026-04-28 13:45:00-04:00,2026-04-28,long,vwap_reclaim_long,2.74,3.74,42.76,41.76,discovery,13:45
2026-04-29 14:00:00-04:00,27251.25,2026-04-29 14:00:00-04:00,27233.0,stop,27233.0,27270.5,-36.5,0,0,MNQ_vwap_reclaim_rejection_tf15_reclaim_60x90,MNQ,vwap_reclaim_rejection,vwap_reclaim_rejection,tf15_reclaim_60x90,15,1m,VWAP cross confirmation,60 ticks,90 ticks,15:55 ET,2,False,True,max2,new_candidate,mode=reclaim;stop_ticks=60;target_ticks=90;tick_size=0.25,2026-04-29 13:45:00-04:00,2026-04-29 14:00:00-04:00,2026-04-29,long,vwap_reclaim_long,2.74,3.74,-39.24,-40.24,discovery,14:00
