portfolio_set,portfolio_mode,trading_session,net_pnl
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-08-12,79.78000000000002
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-08-13,-208.73999999999998
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-08-14,-31.74
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-08-15,89.27999999999999
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-08-18,-52.480000000000004
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-08-19,-59.98
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-08-20,-281.37
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-08-21,-184.51000000000002
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-08-22,489.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-08-25,0.0
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-08-26,-46.74
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-08-27,-50.72
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-08-28,249.28000000000003
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-08-29,25.76
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-01,5.26
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-02,126.76
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-03,130.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-04,87.28000000000002
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-05,-443.88
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-08,-50.06
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-09,-152.98
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-10,-4.720000000000004
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-11,68.04
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-12,135.78
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-15,-25.48
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-16,-52.980000000000004
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-17,-1.9799999999999986
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-18,387.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-19,67.78000000000002
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-22,212.28000000000003
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-23,3.26
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-24,149.77999999999997
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-25,227.76
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-26,-18.960000000000008
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-29,58.52
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-09-30,0.78000000000001
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-01,256.78
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-02,48.52
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-03,-70.48
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-06,-213.96
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-07,-43.98
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-08,-9.299999999999997
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-09,-153.36
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-10,710.78
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-13,249.76
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-14,247.76
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-15,423.03999999999996
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-16,-87.2
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-17,294.26
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-20,182.52
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-21,-87.97999999999999
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-22,-245.11
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-23,-82.74
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-24,-117.28999999999999
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-27,-142.32000000000002
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-28,-222.45999999999998
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-29,23.040000000000003
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-30,-33.720000000000006
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-10-31,-31.479999999999997
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-04,0.0
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-05,185.76
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-06,78.51999999999998
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-07,134.26
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-10,-41.48
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-11,-126.47999999999999
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-12,64.02000000000001
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-13,23.72
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-14,0.0
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-17,88.52000000000001
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-18,-217.24
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-19,-51.48
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-20,564.6800000000001
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-21,-334.48
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-24,229.52
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-25,-118.22
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-26,67.53999999999999
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-27,-17.74
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-11-28,159.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-01,231.26
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-02,-384.87
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-03,-25.24
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-04,-247.22000000000003
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-05,358.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-08,-105.47999999999999
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-09,0.0
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-10,-60.980000000000004
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-11,-145.98
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-12,270.02
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-15,-5.24
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-16,0.0
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-17,197.26
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-18,-55.0
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-19,-457.86
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-22,-365.81999999999994
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-23,115.52000000000001
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-24,-1.48
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-26,-40.72
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-29,64.76
top_cross_family_plus_phase13a,raw_sum_diagnostic,2025-12-30,-46.48
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-02,-356.78
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-05,115.76
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-06,15.040000000000017
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-07,39.78
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-08,-117.47999999999999
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-09,-377.56
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-12,-126.71999999999998
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-13,-30.24
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-14,-113.02
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-15,-9.95999999999998
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-16,-166.24
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-19,65.76
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-20,-127.49999999999999
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-21,-10.719999999999999
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-22,46.780000000000015
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-23,445.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-26,95.78
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-27,301.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-28,-371.74
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-29,-170.74
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-01-30,-43.24
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-02,-0.24
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-03,37.26
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-04,278.02
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-05,-68.74
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-06,-23.72
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-09,150.15
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-10,-252.94
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-11,-98.74
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-12,418.76
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-13,72.76
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-16,-195.98000000000002
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-17,-280.67
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-18,99.65
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-19,88.02000000000001
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-20,350.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-23,-50.98
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-24,78.78000000000002
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-25,-104.22
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-26,-133.48
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-02-27,203.26
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-02,56.779999999999994
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-03,-184.24
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-04,990.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-05,266.76
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-06,215.26
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-09,-224.62
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-10,-13.719999999999999
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-11,-77.24
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-12,-105.74
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-13,-74.72
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-16,0.0
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-17,-247.26
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-18,-64.24
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-19,102.32999999999998
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-20,-93.47999999999999
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-23,261.52
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-24,-89.97999999999999
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-25,421.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-26,167.02
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-27,-128.74
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-03-31,-164.48
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-01,254.52
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-02,412.26
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-06,155.78
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-07,-82.97999999999999
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-08,-287.71999999999997
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-09,-14.24
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-10,184.04000000000002
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-13,19.279999999999994
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-14,435.78
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-15,303.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-16,218.77999999999997
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-17,281.28000000000003
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-20,-92.98
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-21,217.53999999999996
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-22,688.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-23,394.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-24,184.78000000000003
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-27,-176.72
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-28,0.0
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-29,115.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-04-30,107.27999999999997
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-01,-433.81999999999994
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-04,-115.77999999999999
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-05,-217.44
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-06,392.78
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-07,575.54
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-08,-0.48
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-11,-377.44
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-12,-16.220000000000027
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-13,185.54
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-14,446.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-15,238.26
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-18,0.0
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-19,0.0
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-20,388.29999999999995
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-21,93.52
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-22,33.280000000000015
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-25,-73.34
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-26,614.04
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-27,203.26
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-28,432.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-05-29,-322.83000000000004
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-01,-2.920000000000016
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-02,111.62
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-03,-290.46000000000004
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-04,-125.24
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-05,-77.24
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-08,119.51999999999998
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-09,-88.24
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-10,0.0
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-11,-75.74
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-12,-275.22
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-15,192.27999999999997
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-16,403.76
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-17,-422.48
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-18,276.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-22,-558.34
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-23,55.76
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-24,27.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-25,-183.24
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-29,401.52
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-06-30,112.28
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-07-01,318.52
top_cross_family_plus_phase13a,raw_sum_diagnostic,2026-07-02,0.0
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-07-14,-65.48
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-07-15,-40.48
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-07-16,-63.24
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-07-17,38.86
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-07-18,-61.480000000000004
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-07-21,79.02
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-07-22,-1.74
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-07-23,-70.24
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-07-24,-7.979999999999999
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-07-25,148.52
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-07-28,-108.69
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-07-29,-91.97999999999999
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-07-31,-93.67999999999999
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-01,-72.24
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-04,-58.480000000000004
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-05,-23.22999999999999
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-06,-18.74
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-07,-66.24
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-08,-93.98
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-11,-14.350000000000001
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-12,-6.47999999999999
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-13,-131.35999999999999
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-14,-31.74
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-15,89.27999999999999
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-18,-52.480000000000004
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-19,-59.98
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-20,-281.37
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-21,-184.51000000000002
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-22,195.26
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-26,-46.74
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-27,-37.98
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-28,79.76
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-08-29,25.76
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-01,5.26
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-02,126.76
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-03,42.52
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-04,86.52000000000001
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-05,-319.18
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-08,-50.06
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-09,-152.98
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-10,-18.480000000000004
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-11,55.52
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-12,45.26
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-15,-12.74
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-16,-52.980000000000004
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-17,-1.9799999999999986
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-18,222.76
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-19,69.52000000000001
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-22,70.76
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-23,3.26
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-24,149.77999999999997
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-25,227.76
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-26,-32.22
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-29,29.26
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-09-30,0.78000000000001
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-01,233.01999999999998
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-02,24.26
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-03,-70.48
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-06,-96.98
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-07,-43.98
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-08,30.230000000000004
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-09,-153.36
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-10,720.02
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-13,249.76
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-14,247.76
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-15,166.51999999999998
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-16,-71.72000000000001
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-17,294.26
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-20,91.26
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-21,-87.97999999999999
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-22,-245.11
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-23,-82.74
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-24,-108.05
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-27,37.26
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-28,-125.47999999999999
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-29,-28.48
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-30,-33.72
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-10-31,-31.479999999999997
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-05,185.76
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-06,78.51999999999998
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-07,134.26
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-10,-20.74
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-11,-126.47999999999999
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-12,64.02000000000001
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-13,23.72
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-17,88.52000000000001
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-18,-217.24
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-19,-25.74
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-20,915.52
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-21,-334.48
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-24,114.76
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-25,-64.48
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-26,58.519999999999996
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-27,-17.74
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-11-28,70.26
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-01,231.26
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-02,-253.47
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-03,-25.24
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-04,-247.22
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-05,259.76
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-08,-105.47999999999999
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-10,-60.980000000000004
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-11,-145.98
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-12,270.02
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-15,-5.24
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-17,197.26
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-18,293.52
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-19,-294.05
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-22,-181.66
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-23,115.52000000000001
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-24,-0.74
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-26,-31.979999999999997
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-29,64.76
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2025-12-30,-46.48
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2026-01-02,-43.97999999999999
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2026-01-05,115.76
top_cross_family_plus_phase13a,one_trade_at_a_time_chronological,2026-01-06,32.28000000000001
