candidate_id,signal_time,confirmation_time,entry_time,trading_session,module_family,side,trigger_model,confirmation_model,exit_variant,trigger_level,signal_open,signal_high,signal_low,signal_close,atr,morning_high,morning_low,morning_midpoint,morning_range,power_range_high,power_range_low,power_range_midpoint,power_range_width,lunch_high,lunch_low,lunch_midpoint,lunch_range,lunch_low_vol_threshold,lunch_prior_sessions_used,skipped_extra_signals_same_day,entry_price,exit_time,exit_price,exit_reason,structural_stop,atr_cap_stop,actual_stop,target_price,gross_pnl,net_pnl,stress_pnl,mfe,mae,same_bar_ambiguity,stop_hit,target_hit,time_stop,instrument,timeframe,atr_cap_multiple,buffer_ticks,time_stop_minutes,max_trades_per_day,build_start,build_end,trade_start,trade_end,entry_rule,paper_trading_approved,split
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-04-29 13:45:00-04:00,2026-04-29 13:50:00-04:00,2026-04-29 13:55:00-04:00,2026-04-29,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,27220.0,27236.75,27253.5,27230.25,27234.25,23.553571428571427,27315.75,27124.25,27220.0,191.5,27268.0,27158.0,27213.0,110.0,27298.5,27153.0,27225.75,145.5,102.8,204,1,27234.75,2026-04-29 14:00:00-04:00,27230.0,stop,27230.0,27205.308,27230.0,27241.875,-9.5,-12.24,-13.24,66.5,76.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,holdout
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-14 13:15:00-04:00,2026-05-14 13:20:00-04:00,2026-05-14 13:25:00-04:00,2026-05-14,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,29614.0,29616.5,29654.5,29615.0,29625.75,40.67857142857143,29774.0,29454.0,29614.0,320.0,29752.5,29636.75,29694.625,115.75,29783.75,29595.25,29689.5,188.5,105.0,215,1,29626.0,2026-05-14 13:25:00-04:00,29614.75,stop,29614.75,29575.1518,29614.75,29642.875,-22.5,-25.24,-26.24,47.5,61.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,holdout
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-22 15:00:00-04:00,2026-05-22 15:05:00-04:00,2026-05-22 15:10:00-04:00,2026-05-22,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,29604.25,29620.25,29626.5,29591.25,29610.75,29.017857142857142,29718.25,29490.25,29604.25,228.0,29747.75,29650.0,29698.875,97.75,29738.5,29630.75,29684.625,107.75,106.5,221,0,29610.5,2026-05-22 15:10:00-04:00,29591.0,stop,29591.0,29574.2277,29591.0,29639.75,-39.0,-41.74,-42.74,19.0,44.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,holdout
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-06-08 13:25:00-04:00,2026-06-08 13:30:00-04:00,2026-06-08 13:35:00-04:00,2026-06-08,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,29537.125,29602.5,29624.75,29546.75,29580.5,55.964285714285715,29743.0,29331.25,29537.125,411.75,29624.75,29509.25,29567.0,115.5,29711.0,29486.0,29598.5,225.0,106.6,232,2,29580.25,2026-06-08 13:35:00-04:00,29546.5,stop,29546.5,29510.2946,29546.5,29630.875,-67.5,-70.24,-71.24,15.0,101.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,holdout
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-06-26 15:05:00-04:00,2026-06-26 15:10:00-04:00,2026-06-26 15:15:00-04:00,2026-06-26,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,hard_stop_time_exit,29423.125,29477.75,29505.0,29458.0,29501.25,49.875,29664.25,29182.0,29423.125,482.25,29676.25,29456.0,29566.125,220.25,29717.25,29494.75,29606.0,222.5,109.25,246,0,29501.25,2026-06-26 15:20:00-04:00,29457.75,stop,29457.75,29438.9062,29457.75,29566.5,-87.0,-89.74,-90.74,6.5,155.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,holdout
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-08-27 15:10:00-04:00,2025-08-27 15:15:00-04:00,2025-08-27 15:20:00-04:00,2025-08-27,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,23552.25,23568.75,23595.0,23567.0,23593.75,15.267857142857142,23616.0,23488.5,23552.25,127.5,23657.5,23601.75,23629.625,55.75,23631.75,23542.0,23586.875,89.75,86.45,32,0,23593.75,2025-08-27 15:40:00-04:00,23622.3772,target,23566.75,23574.6652,23574.6652,23622.3772,57.25,54.51,53.51,70.0,15.5,0,0,1,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-09-25 14:15:00-04:00,2025-09-25 14:20:00-04:00,2025-09-25 14:25:00-04:00,2025-09-25,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,24539.375,24570.25,24576.75,24554.0,24574.0,36.42857142857143,24656.75,24422.0,24539.375,234.75,24606.25,24453.5,24529.875,152.75,24697.0,24564.5,24630.75,132.5,85.0,53,0,24573.5,2025-09-25 14:35:00-04:00,24603.125,target,24553.75,24527.9643,24553.75,24603.125,59.25,56.51,55.51,64.5,11.5,0,0,1,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-12-18 14:05:00-05:00,2025-12-18 14:10:00-05:00,2025-12-18 14:15:00-05:00,2025-12-18,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,25288.875,25314.25,25332.5,25287.75,25296.25,34.785714285714285,25417.0,25160.75,25288.875,256.25,25402.5,25254.0,25328.25,148.5,25410.75,25184.75,25297.75,226.0,95.35000000000001,113,1,25296.5,2025-12-18 14:15:00-05:00,25287.5,stop,25287.5,25253.0179,25287.5,25310.0,-18.0,-20.74,-21.74,1.0,55.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-12-30 13:25:00-05:00,2025-12-30 13:30:00-05:00,2025-12-30 13:35:00-05:00,2025-12-30,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,25733.75,25737.0,25744.0,25735.25,25739.5,11.285714285714286,25794.0,25673.5,25733.75,120.5,25744.0,25715.0,25729.5,29.0,25777.0,25699.5,25738.25,77.5,94.05,120,2,25739.25,2025-12-30 13:35:00-05:00,25735.0,stop,25735.0,25725.1429,25735.0,25745.625,-8.5,-11.24,-12.24,0.5,28.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-01-05 13:40:00-05:00,2026-01-05 13:45:00-05:00,2026-01-05 13:50:00-05:00,2026-01-05,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,25617.625,25618.0,25625.75,25616.5,25617.75,21.321428571428573,25696.75,25538.5,25617.625,158.25,25625.75,25583.75,25604.75,42.0,25708.0,25557.0,25632.5,151.0,93.25000000000001,123,0,25617.5,2026-01-05 13:50:00-05:00,25616.25,stop,25616.25,25590.8482,25616.25,25619.375,-2.5,-5.24,-6.24,0.0,19.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-01-21 14:25:00-05:00,2026-01-21 14:30:00-05:00,2026-01-21 14:35:00-05:00,2026-01-21,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,25312.5,25429.75,25485.75,25420.75,25470.75,53.285714285714285,25496.5,25128.5,25312.5,368.0,25457.25,25203.5,25330.375,253.75,25460.5,25142.75,25301.625,317.75,94.05,135,0,25469.75,2026-01-21 14:40:00-05:00,25543.625,target,25420.5,25403.1429,25420.5,25543.625,147.75,145.01,144.01,206.0,18.5,0,0,1,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-01-23 13:00:00-05:00,2026-01-23 13:05:00-05:00,2026-01-23 13:10:00-05:00,2026-01-23,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,25704.0,25719.75,25749.0,25703.0,25747.5,32.464285714285715,25845.5,25562.5,25704.0,283.0,25775.0,25714.0,25744.5,61.0,25828.5,25682.75,25755.625,145.75,93.95,137,2,25748.0,2026-01-23 13:40:00-05:00,25731.5,time_stop,25702.75,25707.4196,25707.4196,25808.8705,-33.0,-35.74,-36.74,32.0,49.0,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-02-27 13:25:00-05:00,2026-02-27 13:30:00-05:00,2026-02-27 13:35:00-05:00,2026-02-27,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,24900.75,24911.5,24917.5,24894.5,24902.0,31.678571428571427,25021.5,24780.0,24900.75,241.5,24960.25,24886.0,24923.125,74.25,25036.75,24874.75,24955.75,162.0,97.35,162,7,24902.75,2026-02-27 13:35:00-05:00,24894.25,stop,24894.25,24863.1518,24894.25,24915.5,-17.0,-19.74,-20.74,21.5,28.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,validation
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-03-10 14:25:00-04:00,2026-03-10 14:30:00-04:00,2026-03-10 14:35:00-04:00,2026-03-10,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,25037.25,25067.0,25109.5,25046.75,25082.5,55.660714285714285,25182.0,24892.5,25037.25,289.5,25212.25,24987.5,25099.875,224.75,25217.75,25080.0,25148.875,137.75,98.3,169,4,25082.0,2026-03-10 14:35:00-04:00,25046.5,stop,25046.5,25012.4241,25046.5,25135.25,-71.0,-73.74,-74.74,31.0,109.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,validation
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-03-24 14:30:00-04:00,2026-03-24 14:35:00-04:00,2026-03-24 14:40:00-04:00,2026-03-24,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,24259.75,24280.75,24349.0,24279.25,24344.75,43.357142857142854,24384.75,24134.75,24259.75,250.0,24275.0,24160.25,24217.625,114.75,24379.75,24165.25,24272.5,214.5,99.4,179,1,24344.25,2026-03-24 14:40:00-04:00,24290.0536,stop,24279.0,24290.0536,24290.0536,24425.5446,-108.39,-111.13,-112.13,3.0,143.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,validation
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-04-01 14:40:00-04:00,2026-04-01 14:45:00-04:00,2026-04-01 14:50:00-04:00,2026-04-01,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,24165.75,24180.5,24186.5,24156.75,24169.0,35.964285714285715,24288.0,24043.5,24165.75,244.5,24342.0,24140.5,24241.25,201.5,24349.0,24230.0,24289.5,119.0,100.30000000000001,185,2,24169.25,2026-04-01 14:50:00-04:00,24156.5,stop,24156.5,24124.2946,24156.5,24188.375,-25.5,-28.24,-29.24,12.0,43.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,validation
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-04-16 14:30:00-04:00,2026-04-16 14:35:00-04:00,2026-04-16 14:40:00-04:00,2026-04-16,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,26390.125,26414.0,26440.0,26410.25,26428.25,34.089285714285715,26504.5,26275.75,26390.125,228.75,26509.75,26355.0,26432.375,154.75,26562.75,26430.25,26496.5,132.5,102.9,195,0,26428.25,2026-04-16 15:00:00-04:00,26455.625,target,26410.0,26385.6384,26410.0,26455.625,54.75,52.01,51.01,77.0,21.0,0,0,1,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,validation
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-04-17 13:20:00-04:00,2026-04-17 13:25:00-04:00,2026-04-17 13:30:00-04:00,2026-04-17,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,26742.75,26757.75,26783.0,26741.0,26771.75,28.053571428571427,26856.0,26629.5,26742.75,226.5,26828.75,26755.25,26792.0,73.5,26883.0,26736.0,26809.5,147.0,103.0,196,1,26771.75,2026-04-17 13:45:00-04:00,26818.25,target,26740.75,26736.683,26740.75,26818.25,93.0,90.26,89.26,114.0,24.5,0,0,1,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,validation
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-04-29 13:45:00-04:00,2026-04-29 13:50:00-04:00,2026-04-29 13:55:00-04:00,2026-04-29,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,27220.0,27236.75,27253.5,27230.25,27234.25,23.553571428571427,27315.75,27124.25,27220.0,191.5,27268.0,27158.0,27213.0,110.0,27298.5,27153.0,27225.75,145.5,102.8,204,1,27234.75,2026-04-29 13:55:00-04:00,27241.875,target,27230.0,27205.308,27230.0,27241.875,14.25,11.51,10.51,35.0,9.0,0,0,1,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,holdout
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-05-14 13:15:00-04:00,2026-05-14 13:20:00-04:00,2026-05-14 13:25:00-04:00,2026-05-14,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,29614.0,29616.5,29654.5,29615.0,29625.75,40.67857142857143,29774.0,29454.0,29614.0,320.0,29752.5,29636.75,29694.625,115.75,29783.75,29595.25,29689.5,188.5,105.0,215,1,29626.0,2026-05-14 13:25:00-04:00,29614.75,stop_same_bar_conservative,29614.75,29575.1518,29614.75,29642.875,-22.5,-25.24,-26.24,47.5,61.5,1,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,holdout
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-05-22 15:00:00-04:00,2026-05-22 15:05:00-04:00,2026-05-22 15:10:00-04:00,2026-05-22,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,29604.25,29620.25,29626.5,29591.25,29610.75,29.017857142857142,29718.25,29490.25,29604.25,228.0,29747.75,29650.0,29698.875,97.75,29738.5,29630.75,29684.625,107.75,106.5,221,0,29610.5,2026-05-22 15:10:00-04:00,29591.0,stop,29591.0,29574.2277,29591.0,29639.75,-39.0,-41.74,-42.74,19.0,44.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,holdout
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-06-08 13:25:00-04:00,2026-06-08 13:30:00-04:00,2026-06-08 13:35:00-04:00,2026-06-08,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,29537.125,29602.5,29624.75,29546.75,29580.5,55.964285714285715,29743.0,29331.25,29537.125,411.75,29624.75,29509.25,29567.0,115.5,29711.0,29486.0,29598.5,225.0,106.6,232,2,29580.25,2026-06-08 13:35:00-04:00,29546.5,stop,29546.5,29510.2946,29546.5,29630.875,-67.5,-70.24,-71.24,15.0,101.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,holdout
MNQ_15a_trend_day_late_pullback_continuation_long_morning_midpoint_retest_resume_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-06-26 15:05:00-04:00,2026-06-26 15:10:00-04:00,2026-06-26 15:15:00-04:00,2026-06-26,trend_day_late_pullback_continuation,long,morning_midpoint_retest_resume,two_bar_confirm_fill_next_open,structure_target_time_exit,29423.125,29477.75,29505.0,29458.0,29501.25,49.875,29664.25,29182.0,29423.125,482.25,29676.25,29456.0,29566.125,220.25,29717.25,29494.75,29606.0,222.5,109.25,246,0,29501.25,2026-06-26 15:20:00-04:00,29457.75,stop,29457.75,29438.9062,29457.75,29566.5,-87.0,-89.74,-90.74,6.5,155.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,holdout
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-07-18 13:15:00-04:00,2025-07-18 13:15:00-04:00,2025-07-18 13:20:00-04:00,2025-07-18,trend_day_late_pullback_continuation,short,ema20_pullback_resume,close_confirm_fill_next_open,hard_stop_time_exit,23206.988592102643,23205.0,23207.5,23195.75,23198.5,22.303571428571427,23310.0,23180.5,23245.25,129.5,23222.5,23188.0,23205.25,34.5,23253.0,23170.0,23211.5,83.0,80.10000000000001,4,7,23199.0,2025-07-18 13:20:00-04:00,23207.75,stop,23207.75,23226.8795,23207.75,23185.875,-17.5,-20.24,-21.24,6.5,33.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-07-29 13:35:00-04:00,2025-07-29 13:35:00-04:00,2025-07-29 13:40:00-04:00,2025-07-29,trend_day_late_pullback_continuation,short,ema20_pullback_resume,close_confirm_fill_next_open,hard_stop_time_exit,23499.411875904392,23502.5,23505.0,23476.0,23489.25,17.696428571428573,23652.25,23458.0,23555.125,194.25,23514.0,23462.0,23488.0,52.0,23524.25,23438.0,23481.125,86.25,75.5,11,6,23490.0,2025-07-29 14:10:00-04:00,23490.75,time_stop,23505.25,23512.1205,23505.25,23467.125,-1.5,-4.24,-5.24,56.0,24.5,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-07-31 14:30:00-04:00,2025-07-31 14:30:00-04:00,2025-07-31 14:35:00-04:00,2025-07-31,trend_day_late_pullback_continuation,short,ema20_pullback_resume,close_confirm_fill_next_open,hard_stop_time_exit,23444.951104217427,23417.5,23447.0,23413.75,23436.75,42.285714285714285,23752.25,23483.75,23618.0,268.5,23495.5,23305.75,23400.625,189.75,23617.0,23436.5,23526.75,180.5,75.4,13,7,23436.5,2025-07-31 14:35:00-04:00,23447.25,stop,23447.25,23489.3571,23447.25,23420.375,-21.5,-24.24,-25.24,15.5,33.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-08-05 13:00:00-04:00,2025-08-05 13:00:00-04:00,2025-08-05 13:05:00-04:00,2025-08-05,trend_day_late_pullback_continuation,short,ema20_pullback_resume,close_confirm_fill_next_open,hard_stop_time_exit,23185.625282617257,23179.5,23188.25,23166.25,23178.25,25.321428571428573,23397.25,23138.75,23268.0,258.5,23252.0,23175.75,23213.875,76.25,23225.75,23113.5,23169.625,112.25,81.75,16,2,23178.5,2025-08-05 13:05:00-04:00,23188.5,stop,23188.5,23210.1518,23188.5,23163.5,-20.0,-22.74,-23.74,23.0,21.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-08-07 13:00:00-04:00,2025-08-07 13:00:00-04:00,2025-08-07 13:05:00-04:00,2025-08-07,trend_day_late_pullback_continuation,short,ema20_pullback_resume,close_confirm_fill_next_open,hard_stop_time_exit,23484.962112349927,23460.75,23488.0,23427.5,23446.5,37.875,23671.25,23496.75,23584.0,174.5,23433.5,23330.0,23381.75,103.5,23531.5,23390.0,23460.75,141.5,82.75,18,2,23446.0,2025-08-07 13:35:00-04:00,23408.25,time_stop,23488.25,23493.3438,23488.25,23382.625,75.5,72.76,71.76,129.5,37.5,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-08-13 13:00:00-04:00,2025-08-13 13:00:00-04:00,2025-08-13 13:05:00-04:00,2025-08-13,trend_day_late_pullback_continuation,short,ema20_pullback_resume,close_confirm_fill_next_open,hard_stop_time_exit,23925.383057694915,23899.25,23929.25,23895.5,23920.0,18.482142857142858,24069.0,23892.25,23980.625,176.75,23954.25,23900.0,23927.125,54.25,23958.25,23886.0,23922.125,72.25,86.45,22,5,23920.25,2025-08-13 13:20:00-04:00,23929.5,stop,23929.5,23943.3527,23929.5,23906.375,-18.5,-21.24,-22.24,46.5,39.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-08-15 13:15:00-04:00,2025-08-15 13:15:00-04:00,2025-08-15 13:20:00-04:00,2025-08-15,trend_day_late_pullback_continuation,short,ema20_pullback_resume,close_confirm_fill_next_open,hard_stop_time_exit,23800.105007891052,23803.5,23809.5,23788.0,23789.5,19.482142857142858,23910.75,23766.0,23838.375,144.75,23847.75,23801.25,23824.5,46.5,23826.0,23734.75,23780.375,91.25,86.35,24,9,23789.5,2025-08-15 13:30:00-04:00,23809.75,stop,23809.75,23813.8527,23809.75,23759.125,-40.5,-43.24,-44.24,7.0,77.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-08-18 13:00:00-04:00,2025-08-18 13:00:00-04:00,2025-08-18 13:05:00-04:00,2025-08-18,trend_day_late_pullback_continuation,short,ema20_pullback_resume,close_confirm_fill_next_open,hard_stop_time_exit,23753.193867734746,23735.25,23754.25,23733.0,23752.0,17.25,23824.5,23718.75,23771.625,105.75,23799.75,23747.0,23773.375,52.75,23780.25,23722.5,23751.375,57.75,86.55,25,4,23752.0,2025-08-18 13:10:00-04:00,23754.5,stop,23754.5,23773.5625,23754.5,23748.25,-5.0,-7.74,-8.74,20.0,18.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-08-19 13:35:00-04:00,2025-08-19 13:35:00-04:00,2025-08-19 13:40:00-04:00,2025-08-19,trend_day_late_pullback_continuation,short,ema20_pullback_resume,close_confirm_fill_next_open,hard_stop_time_exit,23504.262811711837,23494.0,23509.25,23490.75,23499.0,24.642857142857142,23770.75,23514.0,23642.375,256.75,23516.0,23461.5,23488.75,54.5,23590.0,23445.25,23517.625,144.75,86.25,26,5,23498.5,2025-08-19 13:40:00-04:00,23509.5,stop,23509.5,23529.3036,23509.5,23482.0,-22.0,-24.74,-25.74,1.0,26.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
MNQ_15a_trend_day_late_pullback_continuation_short_ema20_pullback_resume_close_confirm_fill_next_open_hard_stop_time_exit,2025-08-29 13:00:00-04:00,2025-08-29 13:00:00-04:00,2025-08-29 13:05:00-04:00,2025-08-29,trend_day_late_pullback_continuation,short,ema20_pullback_resume,close_confirm_fill_next_open,hard_stop_time_exit,23469.59611100018,23477.75,23477.75,23431.5,23432.25,21.464285714285715,23668.0,23413.5,23540.75,254.5,23476.5,23414.0,23445.25,62.5,23491.5,23401.5,23446.5,90.0,87.10000000000001,34,7,23432.75,2025-08-29 13:35:00-04:00,23434.75,time_stop,23478.0,23459.5804,23459.5804,23392.5045,-4.0,-6.74,-7.74,62.5,30.5,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,13:00,15:30,later_bar_open,False,discovery
