signal_time,confirmation_time,entry_time,trading_session,side,box_high,box_low,atr,timeframe,compression_method,time_window,entry_price,exit_time,exit_price,exit_reason,invalidation_time,opposite_box_stop,hard_cap_stop,stop_price,target_price,gross_pnl,net_pnl,stress_pnl,risk_dollars,mfe,mae,same_bar_ambiguity,target_hit,stop_hit,time_stop,stop_failure_bucket,candidate_id,compression_lookback,compression_threshold,entry_start,entry_end,is_primary_eligible,entry_model,exit_model,direction_mode,target_r,atr_cap_multiple,buffer_ticks,max_trades_per_day,min_minutes_between_entries,time_stop_minutes,instrument,family,split
2025-12-05 10:50:00-05:00,2025-12-05 10:50:00-05:00,2025-12-05 10:55:00-05:00,2025-12-05,short,25867.75,25793.75,35.28125,5,atr_percentile,extended_midday,25767.5,2025-12-05 11:15:00-05:00,25696.9375,target,,25868.25,25802.7812,25802.7812,25696.9375,141.12,138.38,137.38,70.56,168.5,0.5,0,1,0,0,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2025-12-05 12:30:00-05:00,2025-12-05 12:30:00-05:00,2025-12-05 12:35:00-05:00,2025-12-05,short,25761.5,25688.5,24.5625,5,atr_percentile,extended_midday,25683.75,2025-12-05 12:45:00-05:00,25708.3125,stop,,25762.0,25708.3125,25708.3125,25634.625,-49.12,-51.87,-52.87,49.12,37.5,56.5,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2025-12-08 10:20:00-05:00,2025-12-08 10:20:00-05:00,2025-12-08 10:25:00-05:00,2025-12-08,short,25827.0,25720.0,40.9375,5,atr_percentile,extended_midday,25704.25,2025-12-08 10:55:00-05:00,25663.0,time_stop,,25827.5,25745.1875,25745.1875,25622.375,82.5,79.76,78.76,81.88,108.5,40.0,0,0,0,1,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2025-12-08 12:00:00-05:00,2025-12-08 12:00:00-05:00,2025-12-08 12:05:00-05:00,2025-12-08,short,25671.0,25631.25,23.375,5,atr_percentile,extended_midday,25613.25,2025-12-08 12:05:00-05:00,25636.625,stop,,25671.5,25636.625,25636.625,25566.5,-46.75,-49.49,-50.49,46.75,3.5,68.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2025-12-10 10:35:00-05:00,2025-12-10 10:35:00-05:00,2025-12-10 10:40:00-05:00,2025-12-10,short,25656.75,25587.5,32.03125,5,atr_percentile,extended_midday,25586.25,2025-12-10 10:45:00-05:00,25618.2812,stop,,25657.25,25618.2812,25618.2812,25522.1875,-64.06,-66.8,-67.8,64.06,46.0,81.5,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2025-12-12 10:20:00-05:00,2025-12-12 10:20:00-05:00,2025-12-12 10:25:00-05:00,2025-12-12,short,25613.5,25410.25,62.375,5,atr_percentile,extended_midday,25380.75,2025-12-12 10:55:00-05:00,25256.0,target,,25614.0,25443.125,25443.125,25256.0,249.5,246.76,245.76,124.75,334.5,41.5,0,1,0,0,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2025-12-12 10:55:00-05:00,2025-12-12 10:55:00-05:00,2025-12-12 11:00:00-05:00,2025-12-12,short,25456.75,25295.25,69.6875,5,atr_percentile,extended_midday,25240.25,2025-12-12 11:30:00-05:00,25176.25,time_stop,,25457.25,25309.9375,25309.9375,25100.875,128.0,125.26,124.26,139.38,213.0,75.5,0,0,0,1,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2025-12-15 10:15:00-05:00,2025-12-15 10:15:00-05:00,2025-12-15 10:20:00-05:00,2025-12-15,short,25369.0,25160.5,55.125,5,atr_percentile,extended_midday,25128.0,2025-12-15 10:45:00-05:00,25183.125,stop,,25369.5,25183.125,25183.125,25017.75,-110.25,-112.99,-113.99,110.25,187.0,138.5,0,0,1,0,stopped_after_favorable_move,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2025-12-16 12:40:00-05:00,2025-12-16 12:40:00-05:00,2025-12-16 12:45:00-05:00,2025-12-16,short,25112.5,25015.25,45.3125,5,atr_percentile,extended_midday,25007.5,2025-12-16 13:15:00-05:00,24959.25,time_stop,,25113.0,25052.8125,25052.8125,24916.875,96.5,93.76,92.76,90.62,162.5,39.5,0,0,0,1,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2025-12-17 10:30:00-05:00,2025-12-17 10:30:00-05:00,2025-12-17 10:35:00-05:00,2025-12-17,short,25115.0,25028.25,59.28125,5,atr_percentile,extended_midday,25025.5,2025-12-17 10:40:00-05:00,24906.9375,target,,25115.5,25084.7812,25084.7812,24906.9375,237.12,234.38,233.38,118.56,260.0,15.5,0,1,0,0,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2025-12-22 10:30:00-05:00,2025-12-22 10:30:00-05:00,2025-12-22 10:35:00-05:00,2025-12-22,short,25758.5,25675.0,31.3125,5,atr_percentile,extended_midday,25674.0,2025-12-22 11:05:00-05:00,25692.0,time_stop,,25759.0,25705.3125,25705.3125,25611.375,-36.0,-38.74,-39.74,62.62,89.0,39.5,0,0,0,1,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2025-12-26 11:10:00-05:00,2025-12-26 11:10:00-05:00,2025-12-26 11:15:00-05:00,2025-12-26,short,25911.0,25874.0,18.28125,5,atr_percentile,extended_midday,25861.75,2025-12-26 11:20:00-05:00,25880.0312,stop,,25911.5,25880.0312,25880.0312,25825.1875,-36.56,-39.3,-40.3,36.56,10.0,48.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2025-12-26 12:10:00-05:00,2025-12-26 12:10:00-05:00,2025-12-26 12:15:00-05:00,2025-12-26,short,25890.5,25860.0,12.125,5,atr_percentile,extended_midday,25855.75,2025-12-26 12:25:00-05:00,25867.875,stop,,25891.0,25867.875,25867.875,25831.5,-24.25,-26.99,-27.99,24.25,15.0,50.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2025-12-29 12:25:00-05:00,2025-12-29 12:25:00-05:00,2025-12-29 12:30:00-05:00,2025-12-29,short,25711.0,25672.0,17.0,5,atr_percentile,extended_midday,25658.75,2025-12-29 12:35:00-05:00,25675.75,stop,,25711.5,25675.75,25675.75,25624.75,-34.0,-36.74,-37.74,34.0,8.0,36.5,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2025-12-30 11:50:00-05:00,2025-12-30 11:50:00-05:00,2025-12-30 11:55:00-05:00,2025-12-30,short,25794.0,25731.25,16.9375,5,atr_percentile,extended_midday,25726.5,2025-12-30 12:25:00-05:00,25721.75,time_stop,,25794.5,25743.4375,25743.4375,25692.625,9.5,6.76,5.76,33.88,54.0,9.5,0,0,0,1,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2025-12-31 10:15:00-05:00,2025-12-31 10:15:00-05:00,2025-12-31 10:20:00-05:00,2025-12-31,short,25683.5,25581.75,32.03125,5,atr_percentile,extended_midday,25579.5,2025-12-31 10:50:00-05:00,25567.0,time_stop,,25684.0,25611.5312,25611.5312,25515.4375,25.0,22.26,21.26,64.06,32.5,61.0,0,0,0,1,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2025-12-31 10:50:00-05:00,2025-12-31 10:50:00-05:00,2025-12-31 10:55:00-05:00,2025-12-31,short,25611.5,25568.25,23.15625,5,atr_percentile,extended_midday,25566.5,2025-12-31 11:25:00-05:00,25589.6562,stop,,25612.0,25589.6562,25589.6562,25520.1875,-46.31,-49.05,-50.05,46.31,48.0,62.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-02 10:10:00-05:00,2026-01-02 10:10:00-05:00,2026-01-02 10:15:00-05:00,2026-01-02,short,25803.5,25638.0,63.875,5,atr_percentile,extended_midday,25604.0,2026-01-02 10:25:00-05:00,25476.25,target,,25804.0,25667.875,25667.875,25476.25,255.5,252.76,251.76,127.75,293.5,4.5,0,1,0,0,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-05 13:05:00-05:00,2026-01-05 13:05:00-05:00,2026-01-05 13:10:00-05:00,2026-01-05,short,25635.25,25607.5,21.78125,5,atr_percentile,extended_midday,25603.0,2026-01-05 13:15:00-05:00,25559.4375,target,,25635.75,25624.7812,25624.7812,25559.4375,87.12,84.39,83.39,43.56,92.0,11.0,0,1,0,0,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-06 10:40:00-05:00,2026-01-06 10:40:00-05:00,2026-01-06 10:45:00-05:00,2026-01-06,short,25778.75,25726.25,29.6875,5,atr_percentile,extended_midday,25723.5,2026-01-06 11:00:00-05:00,25664.125,target,,25779.25,25753.1875,25753.1875,25664.125,118.75,116.01,115.01,59.38,129.5,23.0,0,1,0,0,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-08 10:50:00-05:00,2026-01-08 10:50:00-05:00,2026-01-08 10:55:00-05:00,2026-01-08,short,25713.5,25625.0,40.40625,5,atr_percentile,extended_midday,25616.25,2026-01-08 10:55:00-05:00,25656.6562,stop,,25714.0,25656.6562,25656.6562,25535.4375,-80.81,-83.55,-84.55,80.81,12.5,139.5,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-08 13:10:00-05:00,2026-01-08 13:10:00-05:00,2026-01-08 13:15:00-05:00,2026-01-08,short,25703.5,25634.5,21.5625,5,atr_percentile,extended_midday,25626.25,2026-01-08 13:15:00-05:00,25647.8125,stop,,25704.0,25647.8125,25647.8125,25583.125,-43.12,-45.87,-46.87,43.12,13.5,73.5,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-09 10:05:00-05:00,2026-01-09 10:05:00-05:00,2026-01-09 10:10:00-05:00,2026-01-09,short,25791.0,25648.25,77.125,5,atr_percentile,extended_midday,25643.0,2026-01-09 10:10:00-05:00,25720.125,stop,,25791.5,25720.125,25720.125,25488.75,-154.25,-156.99,-157.99,154.25,8.0,217.5,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-09 13:05:00-05:00,2026-01-09 13:05:00-05:00,2026-01-09 13:10:00-05:00,2026-01-09,short,25936.0,25904.0,19.09375,5,atr_percentile,extended_midday,25890.5,2026-01-09 13:30:00-05:00,25909.5938,stop,,25936.5,25909.5938,25909.5938,25852.3125,-38.19,-40.93,-41.93,38.19,17.0,77.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-12 12:35:00-05:00,2026-01-12 12:35:00-05:00,2026-01-12 12:40:00-05:00,2026-01-12,short,25977.0,25948.75,16.9375,5,atr_percentile,extended_midday,25941.0,2026-01-12 12:40:00-05:00,25957.9375,stop,,25977.5,25957.9375,25957.9375,25907.125,-33.88,-36.62,-37.62,33.88,5.0,41.5,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-13 10:15:00-05:00,2026-01-13 10:15:00-05:00,2026-01-13 10:20:00-05:00,2026-01-13,short,26043.0,25892.5,52.96875,5,atr_percentile,extended_midday,25882.75,2026-01-13 10:50:00-05:00,25887.0,time_stop,,26043.5,25935.7188,25935.7188,25776.8125,-8.5,-11.24,-12.24,105.94,153.5,11.0,0,0,0,1,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-14 11:50:00-05:00,2026-01-14 11:50:00-05:00,2026-01-14 11:55:00-05:00,2026-01-14,short,25592.0,25474.0,39.96875,5,atr_percentile,extended_midday,25451.5,2026-01-14 12:05:00-05:00,25491.4688,stop,,25592.5,25491.4688,25491.4688,25371.5625,-79.94,-82.68,-83.68,79.94,23.0,105.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-15 12:25:00-05:00,2026-01-15 12:25:00-05:00,2026-01-15 12:30:00-05:00,2026-01-15,short,25939.75,25889.75,23.15625,5,atr_percentile,extended_midday,25880.75,2026-01-15 13:00:00-05:00,25877.25,time_stop,,25940.25,25903.9062,25903.9062,25834.4375,7.0,4.26,3.26,46.31,64.5,28.0,0,0,0,1,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-15 12:55:00-05:00,2026-01-15 12:55:00-05:00,2026-01-15 13:00:00-05:00,2026-01-15,short,25911.75,25859.75,21.0,5,atr_percentile,extended_midday,25853.5,2026-01-15 13:00:00-05:00,25874.5,stop,,25912.25,25874.5,25874.5,25811.5,-42.0,-44.74,-45.74,42.0,10.0,50.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-16 10:40:00-05:00,2026-01-16 10:40:00-05:00,2026-01-16 10:45:00-05:00,2026-01-16,short,25765.5,25626.25,46.46875,5,atr_percentile,extended_midday,25622.75,2026-01-16 10:55:00-05:00,25669.2188,stop,,25766.0,25669.2188,25669.2188,25529.8125,-92.94,-95.68,-96.68,92.94,45.0,119.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-20 12:30:00-05:00,2026-01-20 12:30:00-05:00,2026-01-20 12:35:00-05:00,2026-01-20,short,25414.0,25326.25,36.34375,5,atr_percentile,extended_midday,25308.0,2026-01-20 13:05:00-05:00,25277.75,time_stop,,25414.5,25344.3438,25344.3438,25235.3125,60.5,57.76,56.76,72.69,106.0,57.5,0,0,0,1,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-20 13:25:00-05:00,2026-01-20 13:25:00-05:00,2026-01-20 13:30:00-05:00,2026-01-20,short,25311.25,25250.75,25.375,5,atr_percentile,extended_midday,25247.0,2026-01-20 13:50:00-05:00,25196.25,target,,25311.75,25272.375,25272.375,25196.25,101.5,98.76,97.76,50.75,152.5,19.0,0,1,0,0,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-21 13:00:00-05:00,2026-01-21 13:00:00-05:00,2026-01-21 13:05:00-05:00,2026-01-21,short,25260.75,25168.75,48.8125,5,atr_percentile,extended_midday,25161.0,2026-01-21 13:10:00-05:00,25209.8125,stop,,25261.25,25209.8125,25209.8125,25063.375,-97.62,-100.36,-101.36,97.62,0.0,179.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-23 11:30:00-05:00,2026-01-23 11:30:00-05:00,2026-01-23 11:35:00-05:00,2026-01-23,short,25845.5,25778.5,26.5625,5,atr_percentile,extended_midday,25771.5,2026-01-23 11:35:00-05:00,25798.0625,stop,,25846.0,25798.0625,25798.0625,25718.375,-53.12,-55.87,-56.87,53.12,21.5,101.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-23 12:40:00-05:00,2026-01-23 12:40:00-05:00,2026-01-23 12:45:00-05:00,2026-01-23,short,25808.25,25766.0,27.46875,5,atr_percentile,extended_midday,25729.75,2026-01-23 13:10:00-05:00,25757.2188,stop,,25808.75,25757.2188,25757.2188,25674.8125,-54.94,-57.68,-58.68,54.94,94.0,58.0,0,0,1,0,stopped_after_favorable_move,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-26 12:45:00-05:00,2026-01-26 12:45:00-05:00,2026-01-26 12:50:00-05:00,2026-01-26,short,25929.25,25897.5,14.1875,5,atr_percentile,extended_midday,25891.5,2026-01-26 13:20:00-05:00,25905.6875,stop,,25929.75,25905.6875,25905.6875,25863.125,-28.38,-31.12,-32.12,28.38,36.5,44.5,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-28 10:30:00-05:00,2026-01-28 10:30:00-05:00,2026-01-28 10:35:00-05:00,2026-01-28,short,26291.0,26207.25,33.4375,5,atr_percentile,extended_midday,26195.5,2026-01-28 11:05:00-05:00,26186.0,time_stop,,26291.5,26228.9375,26228.9375,26128.625,19.0,16.26,15.26,66.88,73.0,65.5,0,0,0,1,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-29 10:10:00-05:00,2026-01-29 10:10:00-05:00,2026-01-29 10:15:00-05:00,2026-01-29,short,26177.25,25753.25,92.375,5,atr_percentile,extended_midday,25720.75,2026-01-29 10:20:00-05:00,25813.125,stop,,26177.75,25813.125,25813.125,25536.0,-184.75,-187.49,-188.49,184.75,1.5,198.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-29 10:40:00-05:00,2026-01-29 10:40:00-05:00,2026-01-29 10:45:00-05:00,2026-01-29,short,25868.5,25654.25,71.375,5,atr_percentile,extended_midday,25625.0,2026-01-29 11:15:00-05:00,25681.75,time_stop,,25869.0,25696.375,25696.375,25482.25,-113.5,-116.24,-117.24,142.75,178.0,129.5,0,0,0,1,not_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-30 10:25:00-05:00,2026-01-30 10:25:00-05:00,2026-01-30 10:30:00-05:00,2026-01-30,short,25931.0,25806.75,72.4375,5,atr_percentile,extended_midday,25794.5,2026-01-30 10:35:00-05:00,25866.9375,stop,,25931.5,25866.9375,25866.9375,25649.625,-144.88,-147.62,-148.62,144.88,48.5,195.0,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
2026-01-30 11:15:00-05:00,2026-01-30 11:15:00-05:00,2026-01-30 11:20:00-05:00,2026-01-30,short,25934.25,25805.0,47.375,5,atr_percentile,extended_midday,25787.75,2026-01-30 11:35:00-05:00,25835.125,stop,,25934.75,25835.125,25835.125,25693.0,-94.75,-97.49,-98.49,94.75,69.0,99.5,0,0,1,0,quick_or_adverse_stop,MNQ_9c_vcb_tf5_atr_percentile_lb8_q02_short_extended_midday_next_bar_open_capped_opposite_box_stop_time_exit,8,0.2,10:00,13:30,False,next_bar_open,capped_opposite_box_stop_time_exit,short_only,2.0,1.0,2,2,30,30,MNQ,volatility_compression_breakout,discovery
