audit,portfolio_set,portfolio_mode,fold,is_weak_fold,module_group,phase,net_pnl_contribution
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,3,False,phase14a prior RTH midpoint/close reaction,phase14a,-336.01
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,3,False,phase15a trend/power continuation,phase15a,524.98
D,trend_power_only_phase15a,raw_sum_diagnostic,3,False,phase10b overnight/prior-level branch,phase10b,12881.64
D,trend_power_only_phase15a,raw_sum_diagnostic,3,False,phase11a opening range fade,phase11a,-1555.87
D,trend_power_only_phase15a,raw_sum_diagnostic,3,False,phase12a opening-drive pullback,phase12a,67.23
D,trend_power_only_phase15a,raw_sum_diagnostic,3,False,phase13a prior RTH high/low breakout,phase13a,-247.46
D,trend_power_only_phase15a,raw_sum_diagnostic,3,False,phase14a prior RTH midpoint/close reaction,phase14a,-513.62
D,trend_power_only_phase15a,raw_sum_diagnostic,3,False,phase15a trend/power continuation,phase15a,469.98
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,3,False,phase10b overnight/prior-level branch,phase10b,14461.92
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,3,False,phase11a opening range fade,phase11a,-913.96
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,3,False,phase12a opening-drive pullback,phase12a,-6.99
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,3,False,phase13a prior RTH high/low breakout,phase13a,-1404.24
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,3,False,phase14a prior RTH midpoint/close reaction,phase14a,-336.01
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,3,False,phase15a trend/power continuation,phase15a,524.98
D,rare_setup_plus_15a,raw_sum_diagnostic,3,False,phase10b overnight/prior-level branch,phase10b,12778.68
D,rare_setup_plus_15a,raw_sum_diagnostic,3,False,phase11a opening range fade,phase11a,-1063.6
D,rare_setup_plus_15a,raw_sum_diagnostic,3,False,phase12a opening-drive pullback,phase12a,-44.23
D,rare_setup_plus_15a,raw_sum_diagnostic,3,False,phase13a prior RTH high/low breakout,phase13a,-1039.92
D,rare_setup_plus_15a,raw_sum_diagnostic,3,False,phase14a prior RTH midpoint/close reaction,phase14a,-503.34
D,rare_setup_plus_15a,raw_sum_diagnostic,3,False,phase15a trend/power continuation,phase15a,511.24
D,audit_c_best_reconstructed,raw_sum_diagnostic,4,False,phase10b overnight/prior-level branch,phase10b,6552.54
D,audit_c_best_reconstructed,raw_sum_diagnostic,4,False,phase11a opening range fade,phase11a,253.9
D,audit_c_best_reconstructed,raw_sum_diagnostic,4,False,phase12a opening-drive pullback,phase12a,644.48
D,audit_c_best_reconstructed,raw_sum_diagnostic,4,False,phase13a prior RTH high/low breakout,phase13a,712.54
D,audit_c_best_reconstructed,raw_sum_diagnostic,4,False,phase14a prior RTH midpoint/close reaction,phase14a,-210.47
D,audit_c_best_reconstructed,raw_sum_diagnostic,4,False,phase15a trend/power continuation,phase15a,385.74
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,4,False,phase10b overnight/prior-level branch,phase10b,6552.54
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,4,False,phase11a opening range fade,phase11a,-475.84
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,4,False,phase12a opening-drive pullback,phase12a,678.0
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,4,False,phase13a prior RTH high/low breakout,phase13a,74.54
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,4,False,phase14a prior RTH midpoint/close reaction,phase14a,-210.47
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,4,False,phase15a trend/power continuation,phase15a,340.26
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,4,False,phase10b overnight/prior-level branch,phase10b,6552.54
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,4,False,phase11a opening range fade,phase11a,-475.84
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,4,False,phase12a opening-drive pullback,phase12a,678.0
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,4,False,phase13a prior RTH high/low breakout,phase13a,74.54
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,4,False,phase14a prior RTH midpoint/close reaction,phase14a,-210.47
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,4,False,phase15a trend/power continuation,phase15a,340.26
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,4,False,phase10b overnight/prior-level branch,phase10b,6552.54
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,4,False,phase11a opening range fade,phase11a,253.9
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,4,False,phase12a opening-drive pullback,phase12a,644.48
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,4,False,phase13a prior RTH high/low breakout,phase13a,712.54
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,4,False,phase14a prior RTH midpoint/close reaction,phase14a,-210.47
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,4,False,phase15a trend/power continuation,phase15a,385.74
D,diversifier_only_13a_14a_15a,raw_sum_diagnostic,4,False,phase10b overnight/prior-level branch,phase10b,6552.54
D,diversifier_only_13a_14a_15a,raw_sum_diagnostic,4,False,phase11a opening range fade,phase11a,321.68
D,diversifier_only_13a_14a_15a,raw_sum_diagnostic,4,False,phase12a opening-drive pullback,phase12a,678.0
D,diversifier_only_13a_14a_15a,raw_sum_diagnostic,4,False,phase13a prior RTH high/low breakout,phase13a,678.06
D,diversifier_only_13a_14a_15a,raw_sum_diagnostic,4,False,phase14a prior RTH midpoint/close reaction,phase14a,-210.47
D,diversifier_only_13a_14a_15a,raw_sum_diagnostic,4,False,phase15a trend/power continuation,phase15a,340.26
D,trend_power_only_phase15a,raw_sum_diagnostic,4,False,phase10b overnight/prior-level branch,phase10b,7311.18
D,trend_power_only_phase15a,raw_sum_diagnostic,4,False,phase11a opening range fade,phase11a,-16.45
D,trend_power_only_phase15a,raw_sum_diagnostic,4,False,phase12a opening-drive pullback,phase12a,205.07
D,trend_power_only_phase15a,raw_sum_diagnostic,4,False,phase13a prior RTH high/low breakout,phase13a,-350.82
D,trend_power_only_phase15a,raw_sum_diagnostic,4,False,phase14a prior RTH midpoint/close reaction,phase14a,-563.01
D,trend_power_only_phase15a,raw_sum_diagnostic,4,False,phase15a trend/power continuation,phase15a,403.52
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,4,False,phase10b overnight/prior-level branch,phase10b,6552.54
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,4,False,phase11a opening range fade,phase11a,-475.84
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,4,False,phase12a opening-drive pullback,phase12a,678.0
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,4,False,phase13a prior RTH high/low breakout,phase13a,74.54
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,4,False,phase14a prior RTH midpoint/close reaction,phase14a,-210.47
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,4,False,phase15a trend/power continuation,phase15a,340.26
D,rare_setup_plus_15a,raw_sum_diagnostic,4,False,phase10b overnight/prior-level branch,phase10b,5916.74
D,rare_setup_plus_15a,raw_sum_diagnostic,4,False,phase11a opening range fade,phase11a,-377.14
D,rare_setup_plus_15a,raw_sum_diagnostic,4,False,phase12a opening-drive pullback,phase12a,456.7
D,rare_setup_plus_15a,raw_sum_diagnostic,4,False,phase13a prior RTH high/low breakout,phase13a,-40.82
D,rare_setup_plus_15a,raw_sum_diagnostic,4,False,phase14a prior RTH midpoint/close reaction,phase14a,-270.25
D,rare_setup_plus_15a,raw_sum_diagnostic,4,False,phase15a trend/power continuation,phase15a,422.74
D,greedy_low_correlation_with_15a,raw_sum_diagnostic,4,False,phase10b overnight/prior-level branch,phase10b,6060.32
D,greedy_low_correlation_with_15a,raw_sum_diagnostic,4,False,phase11a opening range fade,phase11a,-476.84
D,greedy_low_correlation_with_15a,raw_sum_diagnostic,4,False,phase12a opening-drive pullback,phase12a,567.48
D,greedy_low_correlation_with_15a,raw_sum_diagnostic,4,False,phase13a prior RTH high/low breakout,phase13a,-239.78
D,greedy_low_correlation_with_15a,raw_sum_diagnostic,4,False,phase14a prior RTH midpoint/close reaction,phase14a,-154.99
D,greedy_low_correlation_with_15a,raw_sum_diagnostic,4,False,phase15a trend/power continuation,phase15a,501.0
D,audit_c_best_reconstructed,raw_sum_diagnostic,5,False,phase10b overnight/prior-level branch,phase10b,2903.08
D,audit_c_best_reconstructed,raw_sum_diagnostic,5,False,phase11a opening range fade,phase11a,87.72
D,audit_c_best_reconstructed,raw_sum_diagnostic,5,False,phase12a opening-drive pullback,phase12a,187.86
D,audit_c_best_reconstructed,raw_sum_diagnostic,5,False,phase13a prior RTH high/low breakout,phase13a,2824.62
D,audit_c_best_reconstructed,raw_sum_diagnostic,5,False,phase14a prior RTH midpoint/close reaction,phase14a,-271.96
D,audit_c_best_reconstructed,raw_sum_diagnostic,5,False,phase15a trend/power continuation,phase15a,321.31
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,5,False,phase10b overnight/prior-level branch,phase10b,1467.78
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,5,False,phase11a opening range fade,phase11a,884.46
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,5,False,phase12a opening-drive pullback,phase12a,187.86
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,5,False,phase13a prior RTH high/low breakout,phase13a,3169.62
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,5,False,phase14a prior RTH midpoint/close reaction,phase14a,-164.98
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,5,False,phase15a trend/power continuation,phase15a,256.79
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,5,False,phase10b overnight/prior-level branch,phase10b,1467.78
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,5,False,phase11a opening range fade,phase11a,884.46
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,5,False,phase12a opening-drive pullback,phase12a,187.86
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,5,False,phase13a prior RTH high/low breakout,phase13a,3169.62
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,5,False,phase14a prior RTH midpoint/close reaction,phase14a,-164.98
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,5,False,phase15a trend/power continuation,phase15a,256.79
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,5,False,phase10b overnight/prior-level branch,phase10b,2903.08
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,5,False,phase11a opening range fade,phase11a,220.48
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,5,False,phase12a opening-drive pullback,phase12a,12.88
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,5,False,phase13a prior RTH high/low breakout,phase13a,2487.54
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,5,False,phase14a prior RTH midpoint/close reaction,phase14a,-271.96
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,5,False,phase15a trend/power continuation,phase15a,321.31
D,diversifier_only_13a_14a_15a,raw_sum_diagnostic,5,False,phase10b overnight/prior-level branch,phase10b,2903.08
D,diversifier_only_13a_14a_15a,raw_sum_diagnostic,5,False,phase11a opening range fade,phase11a,336.26
D,diversifier_only_13a_14a_15a,raw_sum_diagnostic,5,False,phase12a opening-drive pullback,phase12a,159.42
D,diversifier_only_13a_14a_15a,raw_sum_diagnostic,5,False,phase13a prior RTH high/low breakout,phase13a,2369.32
D,diversifier_only_13a_14a_15a,raw_sum_diagnostic,5,False,phase14a prior RTH midpoint/close reaction,phase14a,-81.94
D,diversifier_only_13a_14a_15a,raw_sum_diagnostic,5,False,phase15a trend/power continuation,phase15a,363.09
D,trend_power_only_phase15a,raw_sum_diagnostic,5,False,phase10b overnight/prior-level branch,phase10b,2133.62
D,trend_power_only_phase15a,raw_sum_diagnostic,5,False,phase11a opening range fade,phase11a,803.78
D,trend_power_only_phase15a,raw_sum_diagnostic,5,False,phase12a opening-drive pullback,phase12a,409.16
D,trend_power_only_phase15a,raw_sum_diagnostic,5,False,phase13a prior RTH high/low breakout,phase13a,2916.66
D,trend_power_only_phase15a,raw_sum_diagnostic,5,False,phase14a prior RTH midpoint/close reaction,phase14a,-28.53
D,trend_power_only_phase15a,raw_sum_diagnostic,5,False,phase15a trend/power continuation,phase15a,257.57
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,5,False,phase10b overnight/prior-level branch,phase10b,1467.78
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,5,False,phase11a opening range fade,phase11a,884.46
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,5,False,phase12a opening-drive pullback,phase12a,187.86
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,5,False,phase13a prior RTH high/low breakout,phase13a,3169.62
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,5,False,phase14a prior RTH midpoint/close reaction,phase14a,-164.98
D,all_parked_modules_with_13a_14a_15a,raw_sum_diagnostic,5,False,phase15a trend/power continuation,phase15a,256.79
D,rare_setup_plus_15a,raw_sum_diagnostic,5,False,phase10b overnight/prior-level branch,phase10b,2133.62
D,rare_setup_plus_15a,raw_sum_diagnostic,5,False,phase11a opening range fade,phase11a,803.78
D,rare_setup_plus_15a,raw_sum_diagnostic,5,False,phase12a opening-drive pullback,phase12a,409.16
D,rare_setup_plus_15a,raw_sum_diagnostic,5,False,phase13a prior RTH high/low breakout,phase13a,2916.66
D,rare_setup_plus_15a,raw_sum_diagnostic,5,False,phase14a prior RTH midpoint/close reaction,phase14a,-28.53
D,rare_setup_plus_15a,raw_sum_diagnostic,5,False,phase15a trend/power continuation,phase15a,257.57
D,greedy_low_correlation_with_15a,raw_sum_diagnostic,5,False,phase10b overnight/prior-level branch,phase10b,1990.04
D,greedy_low_correlation_with_15a,raw_sum_diagnostic,5,False,phase11a opening range fade,phase11a,1061.96
D,greedy_low_correlation_with_15a,raw_sum_diagnostic,5,False,phase12a opening-drive pullback,phase12a,298.38
D,greedy_low_correlation_with_15a,raw_sum_diagnostic,5,False,phase13a prior RTH high/low breakout,phase13a,3115.62
D,greedy_low_correlation_with_15a,raw_sum_diagnostic,5,False,phase14a prior RTH midpoint/close reaction,phase14a,-143.79
D,greedy_low_correlation_with_15a,raw_sum_diagnostic,5,False,phase15a trend/power continuation,phase15a,332.92
D,audit_c_best_reconstructed,raw_sum_diagnostic,6,False,phase10b overnight/prior-level branch,phase10b,17390.06
D,audit_c_best_reconstructed,raw_sum_diagnostic,6,False,phase11a opening range fade,phase11a,3108.18
D,audit_c_best_reconstructed,raw_sum_diagnostic,6,False,phase12a opening-drive pullback,phase12a,421.19
D,audit_c_best_reconstructed,raw_sum_diagnostic,6,False,phase13a prior RTH high/low breakout,phase13a,-536.0
D,audit_c_best_reconstructed,raw_sum_diagnostic,6,False,phase14a prior RTH midpoint/close reaction,phase14a,1312.04
D,audit_c_best_reconstructed,raw_sum_diagnostic,6,False,phase15a trend/power continuation,phase15a,1054.98
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,6,False,phase10b overnight/prior-level branch,phase10b,18825.36
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,6,False,phase11a opening range fade,phase11a,3108.96
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,6,False,phase12a opening-drive pullback,phase12a,421.19
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,6,False,phase13a prior RTH high/low breakout,phase13a,-277.48
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,6,False,phase14a prior RTH midpoint/close reaction,phase14a,1205.06
D,audit_c_best_plus_phase15a,raw_sum_diagnostic,6,False,phase15a trend/power continuation,phase15a,1119.5
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,6,False,phase10b overnight/prior-level branch,phase10b,18825.36
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,6,False,phase11a opening range fade,phase11a,3108.96
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,6,False,phase12a opening-drive pullback,phase12a,421.19
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,6,False,phase13a prior RTH high/low breakout,phase13a,-277.48
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,6,False,phase14a prior RTH midpoint/close reaction,phase14a,1205.06
D,audit_c_best_plus_13a_14a_15a,raw_sum_diagnostic,6,False,phase15a trend/power continuation,phase15a,1119.5
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,6,False,phase10b overnight/prior-level branch,phase10b,17390.06
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,6,False,phase11a opening range fade,phase11a,2975.42
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,6,False,phase12a opening-drive pullback,phase12a,596.17
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,6,False,phase13a prior RTH high/low breakout,phase13a,-198.92
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,6,False,phase14a prior RTH midpoint/close reaction,phase14a,1312.04
D,top_cross_family_plus_13a_14a_15a,raw_sum_diagnostic,6,False,phase15a trend/power continuation,phase15a,1054.98
D,diversifier_only_13a_14a_15a,raw_sum_diagnostic,6,False,phase10b overnight/prior-level branch,phase10b,17390.06
