signal_time,entry_time,trading_session,side,box_high,box_low,entry_model,timeframe,compression_method,direction_mode,entry_price,exit_time,exit_price,exit_reason,stop_price,target_price,gross_pnl,net_pnl,stress_pnl,risk_dollars,same_bar_ambiguity,candidate_id
2026-01-16 10:35:00-05:00,2026-01-16 10:40:00-05:00,2026-01-16,short,25787.25,25646.25,next_bar_open,5,range_percentile,short_only,25633.25,2026-01-16 11:25:00-05:00,25716.75,time_stop,25787.25,25402.25,-167.0,-169.74,-170.74,308.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-01-20 13:30:00-05:00,2026-01-20 13:35:00-05:00,2026-01-20,short,25311.25,25243.0,next_bar_open,5,range_percentile,short_only,25226.75,2026-01-20 14:20:00-05:00,25169.5,time_stop,25311.25,25100.0,114.5,111.76,110.76,169.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-01-21 12:05:00-05:00,2026-01-21 12:10:00-05:00,2026-01-21,short,25478.0,25221.0,next_bar_open,5,range_percentile,short_only,25205.75,2026-01-21 12:55:00-05:00,25246.0,time_stop,25478.0,24797.375,-80.5,-83.24,-84.24,544.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-01-28 10:30:00-05:00,2026-01-28 10:35:00-05:00,2026-01-28,short,26291.0,26207.25,next_bar_open,5,range_percentile,short_only,26195.5,2026-01-28 11:20:00-05:00,26168.75,time_stop,26291.0,26052.25,53.5,50.76,49.76,191.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-01-29 09:55:00-05:00,2026-01-29 10:00:00-05:00,2026-01-29,short,26177.25,25904.0,next_bar_open,5,range_percentile,short_only,25864.25,2026-01-29 10:45:00-05:00,25602.5,time_stop,26177.25,25394.75,523.5,520.76,519.76,626.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-01-30 11:15:00-05:00,2026-01-30 11:20:00-05:00,2026-01-30,short,25934.25,25805.0,next_bar_open,5,range_percentile,short_only,25787.75,2026-01-30 12:05:00-05:00,25699.75,time_stop,25934.25,25568.0,176.0,173.26,172.26,293.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-02-03 09:50:00-05:00,2026-02-03 09:55:00-05:00,2026-02-03,short,25952.5,25721.75,next_bar_open,5,range_percentile,short_only,25719.75,2026-02-03 10:40:00-05:00,25524.5,time_stop,25952.5,25370.625,390.5,387.76,386.76,465.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-02-04 11:00:00-05:00,2026-02-04 11:05:00-05:00,2026-02-04,short,25305.75,25119.5,next_bar_open,5,range_percentile,short_only,25073.75,2026-02-04 11:50:00-05:00,24983.75,time_stop,25305.75,24725.75,180.0,177.26,176.26,464.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-02-05 11:10:00-05:00,2026-02-05 11:15:00-05:00,2026-02-05,short,24701.0,24552.5,next_bar_open,5,range_percentile,short_only,24551.5,2026-02-05 11:20:00-05:00,24701.0,stop,24701.0,24327.25,-299.0,-301.74,-302.74,299.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-02-11 12:00:00-05:00,2026-02-11 12:05:00-05:00,2026-02-11,short,25275.25,25175.0,next_bar_open,5,range_percentile,short_only,25149.75,2026-02-11 12:25:00-05:00,25275.25,stop,25275.25,24961.5,-251.0,-253.74,-254.74,251.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-02-12 09:55:00-05:00,2026-02-12 10:00:00-05:00,2026-02-12,short,25393.75,25235.0,next_bar_open,5,range_percentile,short_only,25208.25,2026-02-12 10:45:00-05:00,25097.5,time_stop,25393.75,24930.0,221.5,218.76,217.76,371.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-02-16 10:30:00-05:00,2026-02-16 10:35:00-05:00,2026-02-16,short,24797.5,24709.0,next_bar_open,5,range_percentile,short_only,24694.0,2026-02-16 11:20:00-05:00,24702.5,time_stop,24797.5,24538.75,-17.0,-19.74,-20.74,207.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-02-19 12:45:00-05:00,2026-02-19 12:50:00-05:00,2026-02-19,short,24905.0,24810.25,next_bar_open,5,range_percentile,short_only,24797.25,2026-02-19 13:35:00-05:00,24787.0,time_stop,24905.0,24635.625,20.5,17.76,16.76,215.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-02-23 10:40:00-05:00,2026-02-23 10:45:00-05:00,2026-02-23,short,24952.75,24830.5,next_bar_open,5,range_percentile,short_only,24828.75,2026-02-23 11:30:00-05:00,24765.25,time_stop,24952.75,24642.75,127.0,124.26,123.26,248.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-03-05 10:30:00-05:00,2026-03-05 10:35:00-05:00,2026-03-05,short,25208.25,24991.25,next_bar_open,5,range_percentile,short_only,24974.75,2026-03-05 11:20:00-05:00,24986.5,time_stop,25208.25,24624.5,-23.5,-26.24,-27.24,467.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-03-11 10:30:00-04:00,2026-03-11 10:35:00-04:00,2026-03-11,short,25180.0,24978.75,next_bar_open,5,range_percentile,short_only,24970.25,2026-03-11 11:20:00-04:00,25001.75,time_stop,25180.0,24655.625,-63.0,-65.74,-66.74,419.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-03-12 14:45:00-04:00,2026-03-12 14:50:00-04:00,2026-03-12,short,24671.5,24602.25,next_bar_open,5,range_percentile,short_only,24599.5,2026-03-12 15:35:00-04:00,24609.75,time_stop,24671.5,24491.5,-20.5,-23.24,-24.24,144.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-03-13 15:20:00-04:00,2026-03-13 15:25:00-04:00,2026-03-13,short,24472.75,24406.0,next_bar_open,5,range_percentile,short_only,24385.75,2026-03-13 15:45:00-04:00,24372.5,time_stop,24472.75,24255.25,26.5,23.76,22.76,174.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-03-18 12:30:00-04:00,2026-03-18 12:35:00-04:00,2026-03-18,short,24697.75,24647.75,next_bar_open,5,range_percentile,short_only,24633.0,2026-03-18 13:20:00-04:00,24612.25,time_stop,24697.75,24535.875,41.5,38.76,37.76,129.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-03-19 11:30:00-04:00,2026-03-19 11:35:00-04:00,2026-03-19,short,24577.75,24445.5,next_bar_open,5,range_percentile,short_only,24416.0,2026-03-19 12:20:00-04:00,24451.5,time_stop,24577.75,24173.375,-71.0,-73.74,-74.74,323.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-03-20 13:30:00-04:00,2026-03-20 13:35:00-04:00,2026-03-20,short,24300.0,24225.5,next_bar_open,5,range_percentile,short_only,24206.5,2026-03-20 14:20:00-04:00,24123.5,time_stop,24300.0,24066.25,166.0,163.26,162.26,187.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-03-23 12:25:00-04:00,2026-03-23 12:30:00-04:00,2026-03-23,short,24538.5,24370.75,next_bar_open,5,range_percentile,short_only,24318.5,2026-03-23 13:15:00-04:00,24349.0,time_stop,24538.5,23988.5,-61.0,-63.74,-64.74,440.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-03-25 11:05:00-04:00,2026-03-25 11:10:00-04:00,2026-03-25,short,24519.25,24444.75,next_bar_open,5,range_percentile,short_only,24420.25,2026-03-25 11:55:00-04:00,24378.75,time_stop,24519.25,24271.75,83.0,80.26,79.26,198.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-03-26 10:40:00-04:00,2026-03-26 10:45:00-04:00,2026-03-26,short,24241.25,24156.25,next_bar_open,5,range_percentile,short_only,24123.25,2026-03-26 11:30:00-04:00,24063.25,time_stop,24241.25,23946.25,120.0,117.26,116.26,236.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-03-27 12:25:00-04:00,2026-03-27 12:30:00-04:00,2026-03-27,short,23577.5,23489.75,next_bar_open,5,range_percentile,short_only,23482.5,2026-03-27 13:15:00-04:00,23435.75,time_stop,23577.5,23340.0,93.5,90.76,89.76,190.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-03-30 09:55:00-04:00,2026-03-30 10:00:00-04:00,2026-03-30,short,23538.0,23342.75,next_bar_open,5,range_percentile,short_only,23302.5,2026-03-30 10:45:00-04:00,23307.25,time_stop,23538.0,22949.25,-9.5,-12.24,-13.24,471.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-04-07 10:55:00-04:00,2026-04-07 11:00:00-04:00,2026-04-07,short,24146.0,24029.75,next_bar_open,5,range_percentile,short_only,24009.0,2026-04-07 11:45:00-04:00,24076.5,time_stop,24146.0,23803.5,-135.0,-137.74,-138.74,274.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-04-08 14:55:00-04:00,2026-04-08 15:00:00-04:00,2026-04-08,short,25131.75,24993.0,next_bar_open,5,range_percentile,short_only,24953.5,2026-04-08 15:45:00-04:00,25034.0,time_stop,25131.75,24686.125,-161.0,-163.74,-164.74,356.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-04-16 09:50:00-04:00,2026-04-16 09:55:00-04:00,2026-04-16,short,26453.5,26345.5,next_bar_open,5,range_percentile,short_only,26282.75,2026-04-16 10:40:00-04:00,26390.0,time_stop,26453.5,26026.625,-214.5,-217.24,-218.24,341.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-04-20 10:40:00-04:00,2026-04-20 10:45:00-04:00,2026-04-20,short,26788.75,26706.75,next_bar_open,5,range_percentile,short_only,26696.25,2026-04-20 11:30:00-04:00,26658.25,time_stop,26788.75,26557.5,76.0,73.26,72.26,185.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-04-21 12:55:00-04:00,2026-04-21 13:00:00-04:00,2026-04-21,short,26754.5,26671.0,next_bar_open,5,range_percentile,short_only,26671.0,2026-04-21 13:40:00-04:00,26754.5,stop,26754.5,26545.75,-167.0,-169.74,-170.74,167.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-04-24 09:50:00-04:00,2026-04-24 09:55:00-04:00,2026-04-24,short,27260.25,27177.0,next_bar_open,5,range_percentile,short_only,27173.25,2026-04-24 10:10:00-04:00,27260.25,stop,27260.25,27042.75,-174.0,-176.74,-177.74,174.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-04-27 11:20:00-04:00,2026-04-27 11:25:00-04:00,2026-04-27,short,27390.0,27331.75,next_bar_open,5,range_percentile,short_only,27321.5,2026-04-27 12:10:00-04:00,27375.25,time_stop,27390.0,27218.75,-107.5,-110.24,-111.24,137.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-05-04 12:05:00-04:00,2026-05-04 12:10:00-04:00,2026-05-04,short,27790.75,27697.25,next_bar_open,5,range_percentile,short_only,27665.75,2026-05-04 12:55:00-04:00,27705.5,time_stop,27790.75,27478.25,-79.5,-82.24,-83.24,250.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-05-12 09:55:00-04:00,2026-05-12 10:00:00-04:00,2026-05-12,short,29295.75,29143.75,next_bar_open,5,range_percentile,short_only,29129.5,2026-05-12 10:45:00-04:00,29041.5,time_stop,29295.75,28880.125,176.0,173.26,172.26,332.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-05-18 11:25:00-04:00,2026-05-18 11:30:00-04:00,2026-05-18,short,29126.25,28980.25,next_bar_open,5,range_percentile,short_only,28960.25,2026-05-18 12:15:00-04:00,29029.25,time_stop,29126.25,28711.25,-138.0,-140.74,-141.74,332.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-05-19 15:50:00-04:00,2026-05-19 15:55:00-04:00,2026-05-19,short,29059.5,28912.5,next_bar_open,5,range_percentile,short_only,28881.75,2026-05-19 15:55:00-04:00,28923.75,time_stop,29059.5,28615.125,-84.0,-86.74,-87.74,355.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-05-22 15:00:00-04:00,2026-05-22 15:05:00-04:00,2026-05-22,short,29675.0,29624.25,next_bar_open,5,range_percentile,short_only,29620.25,2026-05-22 15:30:00-04:00,29538.125,target,29675.0,29538.125,164.25,161.51,160.51,109.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-05-25 11:50:00-04:00,2026-05-25 11:55:00-04:00,2026-05-25,short,29990.75,29920.0,next_bar_open,5,range_percentile,short_only,29918.75,2026-05-25 12:40:00-04:00,29935.25,time_stop,29990.75,29810.75,-33.0,-35.74,-36.74,144.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-05-27 11:15:00-04:00,2026-05-27 11:20:00-04:00,2026-05-27,short,30024.0,29911.0,next_bar_open,5,range_percentile,short_only,29903.25,2026-05-27 12:05:00-04:00,29972.5,time_stop,30024.0,29722.125,-138.5,-141.24,-142.24,241.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-05-29 13:50:00-04:00,2026-05-29 13:55:00-04:00,2026-05-29,short,30404.0,30337.75,next_bar_open,5,range_percentile,short_only,30330.0,2026-05-29 14:40:00-04:00,30384.75,time_stop,30404.0,30219.0,-109.5,-112.24,-113.24,148.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-06-03 11:20:00-04:00,2026-06-03 11:25:00-04:00,2026-06-03,short,30739.5,30645.0,next_bar_open,5,range_percentile,short_only,30635.75,2026-06-03 12:10:00-04:00,30611.75,time_stop,30739.5,30480.125,48.0,45.26,44.26,207.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-06-05 09:55:00-04:00,2026-06-05 10:00:00-04:00,2026-06-05,short,30100.75,29845.5,next_bar_open,5,range_percentile,short_only,29773.75,2026-06-05 10:45:00-04:00,29827.25,time_stop,30100.75,29283.25,-107.0,-109.74,-110.74,654.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-06-09 11:20:00-04:00,2026-06-09 11:25:00-04:00,2026-06-09,short,29470.0,29083.75,next_bar_open,5,range_percentile,short_only,29017.5,2026-06-09 12:10:00-04:00,28621.75,time_stop,29470.0,28338.75,791.5,788.76,787.76,905.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-06-10 10:55:00-04:00,2026-06-10 11:00:00-04:00,2026-06-10,short,29251.0,29003.0,next_bar_open,5,range_percentile,short_only,28901.75,2026-06-10 11:45:00-04:00,28711.75,time_stop,29251.0,28377.875,380.0,377.26,376.26,698.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-06-11 10:55:00-04:00,2026-06-11 11:00:00-04:00,2026-06-11,short,28942.0,28741.5,next_bar_open,5,range_percentile,short_only,28649.0,2026-06-11 11:45:00-04:00,28827.25,time_stop,28942.0,28209.5,-356.5,-359.24,-360.24,586.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-06-17 09:55:00-04:00,2026-06-17 10:00:00-04:00,2026-06-17,short,30540.75,30398.0,next_bar_open,5,range_percentile,short_only,30347.75,2026-06-17 10:20:00-04:00,30540.75,stop,30540.75,30058.25,-386.0,-388.74,-389.74,386.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-06-22 10:50:00-04:00,2026-06-22 10:55:00-04:00,2026-06-22,short,30967.75,30612.75,next_bar_open,5,range_percentile,short_only,30579.25,2026-06-22 11:40:00-04:00,30648.0,time_stop,30967.75,29996.5,-137.5,-140.24,-141.24,777.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-06-23 11:15:00-04:00,2026-06-23 11:20:00-04:00,2026-06-23,short,30000.0,29765.0,next_bar_open,5,range_percentile,short_only,29746.0,2026-06-23 12:05:00-04:00,29872.75,time_stop,30000.0,29365.0,-253.5,-256.24,-257.24,508.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-06-25 11:10:00-04:00,2026-06-25 11:15:00-04:00,2026-06-25,short,29776.5,29561.5,next_bar_open,5,range_percentile,short_only,29533.75,2026-06-25 12:00:00-04:00,29685.0,time_stop,29776.5,29169.625,-302.5,-305.24,-306.24,485.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-07-01 14:10:00-04:00,2026-07-01 14:15:00-04:00,2026-07-01,short,30223.75,30157.0,next_bar_open,5,range_percentile,short_only,30155.25,2026-07-01 15:00:00-04:00,30178.5,time_stop,30223.75,30052.5,-46.5,-49.24,-50.24,137.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2026-07-02 11:00:00-04:00,2026-07-02 11:05:00-04:00,2026-07-02,short,30169.25,29730.5,next_bar_open,5,range_percentile,short_only,29715.5,2026-07-02 11:50:00-04:00,29678.75,time_stop,30169.25,29034.875,73.5,70.76,69.76,907.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt1_gap30_first10_avoid1000
2025-07-15 10:50:00-04:00,2025-07-15 10:55:00-04:00,2025-07-15,short,23198.25,23130.75,next_bar_open,5,range_percentile,short_only,23123.25,2025-07-15 11:40:00-04:00,23164.0,time_stop,23198.25,23010.75,-81.5,-84.24,-85.24,150.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-07-15 12:05:00-04:00,2025-07-15 12:10:00-04:00,2025-07-15,short,23181.0,23141.25,next_bar_open,5,range_percentile,short_only,23141.25,2025-07-15 12:55:00-04:00,23098.5,time_stop,23181.0,23081.625,85.5,82.76,81.76,79.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-07-16 09:50:00-04:00,2025-07-16 09:55:00-04:00,2025-07-16,short,23090.0,22996.25,next_bar_open,5,range_percentile,short_only,22965.5,2025-07-16 10:40:00-04:00,23002.75,time_stop,23090.0,22778.75,-74.5,-77.24,-78.24,249.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-07-18 10:00:00-04:00,2025-07-18 10:05:00-04:00,2025-07-18,short,23310.0,23251.25,next_bar_open,5,range_percentile,short_only,23247.75,2025-07-18 10:50:00-04:00,23210.25,time_stop,23310.0,23154.375,75.0,72.26,71.26,124.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-07-24 10:05:00-04:00,2025-07-24 10:10:00-04:00,2025-07-24,short,23400.75,23333.5,next_bar_open,5,range_percentile,short_only,23329.25,2025-07-24 10:55:00-04:00,23372.75,time_stop,23400.75,23222.0,-87.0,-89.74,-90.74,143.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-07-30 11:10:00-04:00,2025-07-30 11:15:00-04:00,2025-07-30,short,23541.25,23501.5,next_bar_open,5,range_percentile,short_only,23482.5,2025-07-30 12:00:00-04:00,23523.0,time_stop,23541.25,23394.375,-81.0,-83.74,-84.74,117.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-07-31 15:10:00-04:00,2025-07-31 15:15:00-04:00,2025-07-31,short,23465.25,23410.0,next_bar_open,5,range_percentile,short_only,23402.5,2025-07-31 15:45:00-04:00,23366.5,time_stop,23465.25,23308.375,72.0,69.26,68.26,125.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-08-05 10:40:00-04:00,2025-08-05 10:45:00-04:00,2025-08-05,short,23362.25,23224.75,next_bar_open,5,range_percentile,short_only,23187.5,2025-08-05 11:30:00-04:00,23164.0,time_stop,23362.25,22925.375,47.0,44.26,43.26,349.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-08-07 10:20:00-04:00,2025-08-07 10:25:00-04:00,2025-08-07,short,23671.25,23569.5,next_bar_open,5,range_percentile,short_only,23564.0,2025-08-07 11:10:00-04:00,23525.0,time_stop,23671.25,23403.125,78.0,75.26,74.26,214.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-08-07 11:45:00-04:00,2025-08-07 11:50:00-04:00,2025-08-07,short,23558.25,23496.75,next_bar_open,5,range_percentile,short_only,23478.75,2025-08-07 12:35:00-04:00,23468.5,time_stop,23558.25,23359.5,20.5,17.76,16.76,159.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-08-13 09:55:00-04:00,2025-08-13 10:00:00-04:00,2025-08-13,short,24069.0,24026.5,next_bar_open,5,range_percentile,short_only,24017.5,2025-08-13 10:45:00-04:00,23958.75,time_stop,24069.0,23940.25,117.5,114.76,113.76,103.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-08-15 10:55:00-04:00,2025-08-15 11:00:00-04:00,2025-08-15,short,23883.25,23801.0,next_bar_open,5,range_percentile,short_only,23800.0,2025-08-15 11:45:00-04:00,23779.0,time_stop,23883.25,23675.125,42.0,39.26,38.26,166.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-08-15 14:45:00-04:00,2025-08-15 14:50:00-04:00,2025-08-15,short,23834.25,23802.25,next_bar_open,5,range_percentile,short_only,23801.0,2025-08-15 15:35:00-04:00,23809.0,time_stop,23834.25,23751.125,-16.0,-18.74,-19.74,66.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-08-19 10:55:00-04:00,2025-08-19 11:00:00-04:00,2025-08-19,short,23711.5,23557.75,next_bar_open,5,range_percentile,short_only,23540.75,2025-08-19 11:45:00-04:00,23572.0,time_stop,23711.5,23284.625,-62.5,-65.24,-66.24,341.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-08-19 15:00:00-04:00,2025-08-19 15:05:00-04:00,2025-08-19,short,23483.75,23444.25,next_bar_open,5,range_percentile,short_only,23438.5,2025-08-19 15:45:00-04:00,23460.75,time_stop,23483.75,23370.625,-44.5,-47.24,-48.24,90.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-08-20 10:05:00-04:00,2025-08-20 10:10:00-04:00,2025-08-20,short,23432.0,23146.0,next_bar_open,5,range_percentile,short_only,23110.75,2025-08-20 10:55:00-04:00,23057.5,time_stop,23432.0,22628.875,106.5,103.76,102.76,642.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-08-21 11:10:00-04:00,2025-08-21 11:15:00-04:00,2025-08-21,short,23345.75,23249.0,next_bar_open,5,range_percentile,short_only,23212.25,2025-08-21 12:00:00-04:00,23186.25,time_stop,23345.75,23012.0,52.0,49.26,48.26,267.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-08-21 12:00:00-04:00,2025-08-21 12:05:00-04:00,2025-08-21,short,23295.75,23191.0,next_bar_open,5,range_percentile,short_only,23186.0,2025-08-21 12:50:00-04:00,23204.25,time_stop,23295.75,23021.375,-36.5,-39.24,-40.24,219.5,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-08-29 11:50:00-04:00,2025-08-29 11:55:00-04:00,2025-08-29,short,23498.5,23446.0,next_bar_open,5,range_percentile,short_only,23445.5,2025-08-29 12:40:00-04:00,23483.25,time_stop,23498.5,23366.0,-75.5,-78.24,-79.24,106.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-09-02 11:30:00-04:00,2025-09-02 11:35:00-04:00,2025-09-02,short,23179.25,23095.5,next_bar_open,5,range_percentile,short_only,23088.25,2025-09-02 12:20:00-04:00,23073.25,time_stop,23179.25,22951.75,30.0,27.26,26.26,182.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-09-03 13:40:00-04:00,2025-09-03 13:45:00-04:00,2025-09-03,short,23462.0,23403.0,next_bar_open,5,range_percentile,short_only,23378.5,2025-09-03 14:30:00-04:00,23338.75,time_stop,23462.0,23253.25,79.5,76.76,75.76,167.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-09-04 10:00:00-04:00,2025-09-04 10:05:00-04:00,2025-09-04,short,23548.25,23457.25,next_bar_open,5,range_percentile,short_only,23432.25,2025-09-04 10:50:00-04:00,23517.0,time_stop,23548.25,23258.25,-169.5,-172.24,-173.24,232.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
2025-09-05 10:35:00-04:00,2025-09-05 10:40:00-04:00,2025-09-05,short,23864.5,23629.25,next_bar_open,5,range_percentile,short_only,23617.5,2025-09-05 11:25:00-04:00,23633.0,time_stop,23864.5,23247.0,-31.0,-33.74,-34.74,494.0,0,MNQ_vcb_tf5_range_percentile_lb8_q025_short_only_target15R_mt2_gap30_first10_keep1000
