candidate_id,signal_time,confirmation_time,entry_time,trading_session,module_family,side,regime_variant,confirmation_model,exit_variant,signal_open,signal_high,signal_low,signal_close,pullback_low,pullback_high,atr,morning_high,morning_low,morning_midpoint,morning_range,morning_close_position,direction_flip_flag,lunch_high,lunch_low,lunch_midpoint,prior_morning_range_sessions_used,skipped_extra_signals_same_day,entry_price,exit_time,exit_price,exit_reason,structural_stop,atr_cap_stop,actual_stop,target_price,gross_pnl,net_pnl,stress_pnl,mfe,mae,same_bar_ambiguity,stop_hit,target_hit,time_stop,instrument,timeframe,atr_cap_multiple,buffer_ticks,time_stop_minutes,max_trades_per_day,regime_build_start,regime_build_end,lunch_build_start,lunch_build_end,trade_start,trade_end,entry_rule,target_type,paper_trading_approved,split
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-19 12:05:00-04:00,2026-05-19 12:10:00-04:00,2026-05-19 12:15:00-04:00,2026-05-19,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,28808.25,28830.5,28791.0,28814.25,28791.0,28874.25,60.94642857142857,29068.0,28663.0,28865.5,405.0,0.267284,True,29035.0,28756.75,28895.875,218,0,28814.75,2026-05-19 12:20:00-04:00,28874.5,stop,28874.5,28890.933,28874.5,28663.0,-119.5,-122.24,-123.24,2.0,125.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-26 12:05:00-04:00,2026-05-26 12:10:00-04:00,2026-05-26 12:15:00-04:00,2026-05-26,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,29943.5,29958.0,29926.0,29939.5,29926.0,29979.5,40.482142857142854,30119.0,29826.5,29972.75,292.5,0.589744,True,30015.5,29885.5,29950.5,223,3,29938.5,2026-05-26 12:25:00-04:00,29979.75,stop,29979.75,29989.1027,29979.75,29826.5,-82.5,-85.24,-86.24,22.5,108.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-06-03 14:00:00-04:00,2026-06-03 14:05:00-04:00,2026-06-03 14:10:00-04:00,2026-06-03,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,30651.75,30652.0,30633.0,30639.25,30633.0,30654.0,31.517857142857142,30807.75,30495.5,30651.625,312.25,0.554844,True,30692.0,30505.5,30598.75,229,6,30638.5,2026-06-03 14:20:00-04:00,30654.25,stop,30654.25,30677.8973,30654.25,30495.5,-31.5,-34.24,-35.24,61.0,43.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-06-08 13:00:00-04:00,2026-06-08 13:05:00-04:00,2026-06-08 13:10:00-04:00,2026-06-08,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,29518.0,29556.5,29508.0,29524.5,29492.75,29584.25,53.660714285714285,29743.0,29331.25,29537.125,411.75,0.725562,True,29711.0,29553.25,29632.125,232,4,29524.75,2026-06-08 13:25:00-04:00,29584.5,stop,29584.5,29591.8259,29584.5,29331.25,-119.5,-122.24,-123.24,77.5,161.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-06-11 12:50:00-04:00,2026-06-11 12:55:00-04:00,2026-06-11 13:00:00-04:00,2026-06-11,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,28803.75,28814.75,28765.0,28769.25,28765.0,28877.0,74.71428571428571,29048.75,28577.5,28813.125,471.25,0.382493,True,28975.5,28740.75,28858.125,235,1,28770.75,2026-06-11 13:25:00-04:00,28864.1429,stop,28877.25,28864.1429,28864.1429,28577.5,-186.79,-189.53,-190.53,184.5,645.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-06-23 13:00:00-04:00,2026-06-23 13:05:00-04:00,2026-06-23 13:10:00-04:00,2026-06-23,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,29814.0,29825.5,29791.5,29819.25,29791.5,29866.5,49.089285714285715,30046.75,29616.5,29831.625,430.25,0.256827,True,29915.5,29695.0,29805.25,243,2,29817.75,2026-06-23 13:10:00-04:00,29866.75,stop,29866.75,29879.1116,29866.75,29616.5,-98.0,-100.74,-101.74,3.5,129.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-06-24 12:30:00-04:00,2026-06-24 12:35:00-04:00,2026-06-24 12:40:00-04:00,2026-06-24,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,29712.75,29735.0,29649.75,29653.75,29649.75,29754.5,56.375,29907.5,29525.25,29716.375,382.25,0.719424,True,29828.5,29595.5,29712.0,244,1,29653.25,2026-06-24 13:10:00-04:00,29548.5,time_stop,29754.75,29723.7188,29723.7188,29525.25,209.5,206.76,205.76,230.5,34.5,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-06-25 12:30:00-04:00,2026-06-25 12:35:00-04:00,2026-06-25 12:40:00-04:00,2026-06-25,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,hard_stop_time_exit,29710.5,29735.25,29672.25,29683.75,29672.25,29768.0,72.75,30198.5,29296.5,29747.5,902.0,0.351441,True,29872.0,29586.25,29729.125,245,3,29683.25,2026-06-25 13:10:00-04:00,29768.25,stop,29768.25,29774.1875,29768.25,29296.5,-170.0,-172.74,-173.74,194.0,190.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-08-20 14:10:00-04:00,2025-08-20 14:15:00-04:00,2025-08-20 14:20:00-04:00,2025-08-20,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,23224.75,23225.75,23201.0,23203.0,23201.0,23248.75,31.982142857142858,23432.0,23035.25,23233.625,396.75,0.478891,True,23303.75,23152.5,23228.125,27,0,23203.5,2025-08-20 14:35:00-04:00,23243.4777,stop,23249.0,23243.4777,23243.4777,23035.25,-79.96,-82.7,-83.7,25.0,98.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-08-21 15:10:00-04:00,2025-08-21 15:15:00-04:00,2025-08-21 15:20:00-04:00,2025-08-21,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,23247.75,23253.0,23238.25,23245.5,23238.25,23253.0,22.089285714285715,23348.25,23155.25,23251.75,193.0,0.523316,True,23295.75,23150.25,23223.0,28,0,23245.75,2025-08-21 15:20:00-04:00,23253.25,stop,23253.25,23273.3616,23253.25,23155.25,-15.0,-17.74,-18.74,11.5,16.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-09-25 13:55:00-04:00,2025-09-25 14:00:00-04:00,2025-09-25 14:05:00-04:00,2025-09-25,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,24517.5,24519.5,24454.75,24456.75,24454.75,24556.25,31.678571428571427,24656.75,24422.0,24539.375,234.75,0.752929,True,24697.0,24598.0,24647.5,53,0,24457.0,2025-09-25 14:05:00-04:00,24496.5982,stop,24556.5,24496.5982,24496.5982,24422.0,-79.2,-81.94,-82.94,7.0,87.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-10-30 12:30:00-04:00,2025-10-30 12:35:00-04:00,2025-10-30 12:40:00-04:00,2025-10-30,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,26053.5,26057.75,26037.0,26052.5,26037.0,26083.75,33.125,26179.5,25941.5,26060.5,238.0,0.486345,False,26097.0,25967.0,26032.0,78,3,26053.0,2025-10-30 13:10:00-04:00,26008.75,time_stop,26084.0,26094.4062,26084.0,25941.5,88.5,85.76,84.76,107.5,54.5,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-11-17 12:40:00-05:00,2025-11-17 12:45:00-05:00,2025-11-17 12:50:00-05:00,2025-11-17,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,25076.25,25078.5,25038.5,25068.75,25038.5,25112.25,38.375,25254.75,24943.5,25099.125,311.25,0.407229,True,25201.0,24996.75,25098.875,90,0,25069.25,2025-11-17 13:20:00-05:00,24984.0,time_stop,25112.5,25117.2188,25112.5,24943.5,170.5,167.76,166.76,228.5,8.5,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-11-18 12:10:00-05:00,2025-11-18 12:15:00-05:00,2025-11-18 12:20:00-05:00,2025-11-18,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,24592.5,24629.5,24573.25,24587.5,24573.25,24645.5,59.94642857142857,24832.0,24380.0,24606.0,452.0,0.592367,True,24783.25,24491.5,24637.375,91,3,24589.0,2025-11-18 12:40:00-05:00,24645.75,stop,24645.75,24663.933,24645.75,24380.0,-113.5,-116.24,-117.24,195.0,293.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2025-12-18 12:05:00-05:00,2025-12-18 12:10:00-05:00,2025-12-18 12:15:00-05:00,2025-12-18,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,25252.25,25265.25,25213.25,25233.0,25213.25,25353.0,36.82142857142857,25417.0,25160.75,25288.875,256.25,0.749268,True,25410.75,25184.75,25297.75,113,2,25233.5,2025-12-18 12:30:00-05:00,25279.5268,stop,25353.25,25279.5268,25279.5268,25160.75,-92.05,-94.79,-95.79,97.5,100.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-01-13 12:50:00-05:00,2026-01-13 12:55:00-05:00,2026-01-13 13:00:00-05:00,2026-01-13,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,25902.0,25902.75,25857.25,25876.75,25857.25,25947.75,32.107142857142854,26043.0,25806.0,25924.5,237.0,0.416667,False,26026.0,25857.25,25941.625,129,0,25876.25,2026-01-13 13:30:00-05:00,25886.0,time_stop,25948.0,25916.3839,25916.3839,25806.0,-19.5,-22.24,-23.24,50.5,70.0,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-01-16 14:05:00-05:00,2026-01-16 14:10:00-05:00,2026-01-16 14:15:00-05:00,2026-01-16,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,25740.5,25740.5,25690.75,25695.0,25690.75,25748.25,19.321428571428573,25891.25,25590.25,25740.75,301.0,0.420266,False,25753.25,25657.75,25705.5,132,0,25694.75,2026-01-16 14:40:00-05:00,25718.9018,stop,25748.5,25718.9018,25718.9018,25590.25,-48.3,-51.04,-52.04,44.5,55.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-02-05 13:20:00-05:00,2026-02-05 13:25:00-05:00,2026-02-05 13:30:00-05:00,2026-02-05,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,24729.75,24756.25,24716.75,24732.75,24710.5,24767.25,54.375,24961.25,24537.0,24749.125,424.25,0.571597,True,24887.75,24722.75,24805.25,146,5,24732.75,2026-02-05 13:30:00-05:00,24767.5,stop,24767.5,24800.7188,24767.5,24537.0,-69.5,-72.24,-73.24,9.0,83.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-02-11 13:00:00-05:00,2026-02-11 13:05:00-05:00,2026-02-11 13:10:00-05:00,2026-02-11,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,25257.0,25259.75,25230.25,25230.75,25230.25,25277.25,38.464285714285715,25465.5,25058.0,25261.75,407.5,0.331288,False,25325.0,25142.0,25233.5,150,0,25231.0,2026-02-11 13:25:00-05:00,25277.5,stop,25277.5,25279.0804,25277.5,25058.0,-93.0,-95.74,-96.74,60.5,98.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-03-05 12:05:00-05:00,2026-03-05 12:10:00-05:00,2026-03-05 12:15:00-05:00,2026-03-05,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,25044.75,25056.0,25006.75,25032.25,25006.75,25123.0,54.482142857142854,25208.25,24930.5,25069.375,277.75,0.136814,True,25123.0,24785.25,24954.125,166,0,25032.0,2026-03-05 12:25:00-05:00,24930.5,target,25123.25,25100.1027,25100.1027,24930.5,203.0,200.26,199.26,212.5,3.5,0,0,1,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,validation
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-03-10 14:15:00-04:00,2026-03-10 14:20:00-04:00,2026-03-10 14:25:00-04:00,2026-03-10,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,25016.5,25057.0,24987.5,25030.5,24987.5,25086.75,50.5,25182.0,24892.5,25037.25,289.5,0.866149,True,25172.0,25080.0,25126.0,169,1,25031.25,2026-03-10 14:25:00-04:00,25087.0,stop,25087.0,25094.375,25087.0,24892.5,-111.5,-114.24,-115.24,6.0,146.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,validation
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-04-07 14:50:00-04:00,2026-04-07 14:55:00-04:00,2026-04-07 15:00:00-04:00,2026-04-07,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,24113.75,24115.0,24076.5,24102.25,24076.5,24149.75,26.946428571428573,24303.25,23941.5,24122.375,361.75,0.344851,False,24241.5,24042.0,24141.75,188,1,24102.25,2026-04-07 15:10:00-04:00,24135.933,stop,24150.0,24135.933,24135.933,23941.5,-67.37,-70.11,-71.11,38.5,67.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,validation
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-04-08 12:10:00-04:00,2026-04-08 12:15:00-04:00,2026-04-08 12:20:00-04:00,2026-04-08,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,25081.5,25088.0,25061.0,25077.0,25061.0,25102.25,26.839285714285715,25251.75,24926.5,25089.125,325.25,0.260569,False,25157.5,25004.75,25081.125,189,4,25077.25,2026-04-08 12:30:00-04:00,25102.5,stop,25102.5,25110.7991,25102.5,24926.5,-50.5,-53.24,-54.24,19.5,69.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,validation
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-05-19 12:05:00-04:00,2026-05-19 12:10:00-04:00,2026-05-19 12:15:00-04:00,2026-05-19,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,28808.25,28830.5,28791.0,28814.25,28791.0,28874.25,60.94642857142857,29068.0,28663.0,28865.5,405.0,0.267284,True,29035.0,28756.75,28895.875,218,0,28814.75,2026-05-19 12:20:00-04:00,28874.5,stop,28874.5,28890.933,28874.5,28663.0,-119.5,-122.24,-123.24,2.0,125.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-05-26 12:05:00-04:00,2026-05-26 12:10:00-04:00,2026-05-26 12:15:00-04:00,2026-05-26,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,29943.5,29958.0,29926.0,29939.5,29926.0,29979.5,40.482142857142854,30119.0,29826.5,29972.75,292.5,0.589744,True,30015.5,29885.5,29950.5,223,3,29938.5,2026-05-26 12:25:00-04:00,29979.75,stop,29979.75,29989.1027,29979.75,29826.5,-82.5,-85.24,-86.24,22.5,108.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-06-03 14:00:00-04:00,2026-06-03 14:05:00-04:00,2026-06-03 14:10:00-04:00,2026-06-03,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,30651.75,30652.0,30633.0,30639.25,30633.0,30654.0,31.517857142857142,30807.75,30495.5,30651.625,312.25,0.554844,True,30692.0,30505.5,30598.75,229,6,30638.5,2026-06-03 14:20:00-04:00,30654.25,stop,30654.25,30677.8973,30654.25,30495.5,-31.5,-34.24,-35.24,61.0,43.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-06-08 13:00:00-04:00,2026-06-08 13:05:00-04:00,2026-06-08 13:10:00-04:00,2026-06-08,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,29518.0,29556.5,29508.0,29524.5,29492.75,29584.25,53.660714285714285,29743.0,29331.25,29537.125,411.75,0.725562,True,29711.0,29553.25,29632.125,232,4,29524.75,2026-06-08 13:25:00-04:00,29584.5,stop,29584.5,29591.8259,29584.5,29331.25,-119.5,-122.24,-123.24,77.5,161.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-06-11 12:50:00-04:00,2026-06-11 12:55:00-04:00,2026-06-11 13:00:00-04:00,2026-06-11,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,28803.75,28814.75,28765.0,28769.25,28765.0,28877.0,74.71428571428571,29048.75,28577.5,28813.125,471.25,0.382493,True,28975.5,28740.75,28858.125,235,1,28770.75,2026-06-11 13:25:00-04:00,28864.1429,stop,28877.25,28864.1429,28864.1429,28577.5,-186.79,-189.53,-190.53,184.5,645.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-06-23 13:00:00-04:00,2026-06-23 13:05:00-04:00,2026-06-23 13:10:00-04:00,2026-06-23,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,29814.0,29825.5,29791.5,29819.25,29791.5,29866.5,49.089285714285715,30046.75,29616.5,29831.625,430.25,0.256827,True,29915.5,29695.0,29805.25,243,2,29817.75,2026-06-23 13:10:00-04:00,29866.75,stop,29866.75,29879.1116,29866.75,29616.5,-98.0,-100.74,-101.74,3.5,129.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-06-24 12:30:00-04:00,2026-06-24 12:35:00-04:00,2026-06-24 12:40:00-04:00,2026-06-24,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,29712.75,29735.0,29649.75,29653.75,29649.75,29754.5,56.375,29907.5,29525.25,29716.375,382.25,0.719424,True,29828.5,29595.5,29712.0,244,1,29653.25,2026-06-24 13:10:00-04:00,29548.5,time_stop,29754.75,29723.7188,29723.7188,29525.25,209.5,206.76,205.76,230.5,34.5,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_broad_high_vol_mixed_two_bar_confirm_fill_next_open_structure_target_time_exit,2026-06-25 12:30:00-04:00,2026-06-25 12:35:00-04:00,2026-06-25 12:40:00-04:00,2026-06-25,high_vol_mixed_midpoint_reclaim,short,broad_high_vol_mixed,two_bar_confirm_fill_next_open,structure_target_time_exit,29710.5,29735.25,29672.25,29683.75,29672.25,29768.0,72.75,30198.5,29296.5,29747.5,902.0,0.351441,True,29872.0,29586.25,29729.125,245,3,29683.25,2026-06-25 13:10:00-04:00,29768.25,stop,29768.25,29774.1875,29768.25,29296.5,-170.0,-172.74,-173.74,194.0,190.0,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,holdout
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,2025-08-20 12:55:00-04:00,2025-08-20 12:55:00-04:00,2025-08-20 13:00:00-04:00,2025-08-20,high_vol_mixed_midpoint_reclaim,short,strict_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,23251.75,23251.75,23218.5,23233.5,23218.5,23251.75,32.57142857142857,23432.0,23035.25,23233.625,396.75,0.478891,True,23303.75,23152.5,23228.125,27,3,23233.75,2025-08-20 13:00:00-04:00,23252.0,stop,23252.0,23274.4643,23252.0,23035.25,-36.5,-39.24,-40.24,16.5,64.5,0,1,0,0,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
MNQ_16a_high_vol_mixed_midpoint_reclaim_short_strict_high_vol_mixed_close_confirm_fill_next_open_hard_stop_time_exit,2025-11-17 12:40:00-05:00,2025-11-17 12:40:00-05:00,2025-11-17 12:45:00-05:00,2025-11-17,high_vol_mixed_midpoint_reclaim,short,strict_high_vol_mixed,close_confirm_fill_next_open,hard_stop_time_exit,25111.75,25112.25,25073.75,25076.0,25073.75,25112.25,38.75,25254.75,24943.5,25099.125,311.25,0.407229,True,25201.0,24996.75,25098.875,90,0,25076.25,2025-11-17 13:15:00-05:00,25000.25,time_stop,25112.5,25124.6875,25112.5,24943.5,152.0,149.26,148.26,242.5,4.5,0,0,0,1,MNQ,5,1.25,1,30,1,09:30,11:30,,,12:00,15:30,later_bar_open,morning_opposite_extreme,False,discovery
