candidate_id,signal_time,confirmation_time,entry_time,trading_session,side,branch,signal_close,overnight_high,overnight_low,overnight_midpoint,overnight_range_points,overnight_range_percentile,gap_from_prior_rth_close,atr,sweep_extreme,first_touch,entry_price,exit_time,exit_price,exit_reason,structural_stop,atr_cap_stop,actual_stop,target_price,gross_pnl,net_pnl,stress_pnl,mfe,mae,mfe_to_mae_ratio,same_bar_ambiguity,distance_from_midpoint_at_entry,instrument,timeframe,entry_window,entry_start,entry_end,execution_exit_variant,atr_cap_multiple,buffer_ticks,target_r,max_trades_per_day,min_minutes_between_entries,time_stop_minutes,range_bucket,gap_bucket,entry_time_bucket,split
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-08-28 11:05:00-04:00,2025-08-28 11:05:00-04:00,2025-08-28 11:10:00-04:00,2025-08-28,long,overnight_range_breakout,23714.0,23662.0,23486.75,23574.375,175.25,0.34523809523809523,20.5,33.94642857142857,23696.0,1,23713.75,2025-08-28 11:25:00-04:00,23671.317,stop,23661.75,23671.317,23671.317,23777.3996,-84.87,-87.61,-88.61,81.0,98.0,0.826531,0,278.75,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,middle,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-03 10:30:00-04:00,2025-09-03 10:30:00-04:00,2025-09-03 10:35:00-04:00,2025-09-03,long,overnight_range_breakout,23475.5,23458.5,23299.75,23379.125,158.75,0.2896825396825397,146.25,46.44230769230769,23432.25,1,23475.25,2025-09-03 11:05:00-04:00,23506.75,time_stop,23458.25,23417.1971,23458.25,23500.75,63.0,60.26,59.26,101.5,10.5,9.666667,0,192.25,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-03 11:00:00-04:00,2025-09-03 11:00:00-04:00,2025-09-03 11:05:00-04:00,2025-09-03,long,overnight_range_breakout,23508.5,23458.5,23299.75,23379.125,158.75,0.2896825396825397,146.25,37.57142857142857,23498.25,1,23508.75,2025-09-03 11:20:00-04:00,23461.7857,stop,23458.25,23461.7857,23461.7857,23579.1964,-93.93,-96.67,-97.67,12.5,104.5,0.119617,0,259.25,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-04 11:15:00-04:00,2025-09-04 11:15:00-04:00,2025-09-04 11:20:00-04:00,2025-09-04,long,overnight_range_breakout,23537.0,23535.75,23430.5,23483.125,105.25,0.09523809523809523,28.25,30.607142857142858,23504.5,0,23536.25,2025-09-04 11:20:00-04:00,23535.5,stop_same_bar_conservative,23535.5,23497.9911,23535.5,23537.375,-1.5,-4.24,-5.24,27.5,12.0,2.291667,1,106.25,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-04 11:45:00-04:00,2025-09-04 11:45:00-04:00,2025-09-04 11:50:00-04:00,2025-09-04,long,overnight_range_breakout,23541.0,23535.75,23430.5,23483.125,105.25,0.09523809523809523,28.25,24.732142857142858,23523.75,0,23541.25,2025-09-04 11:50:00-04:00,23535.5,stop_same_bar_conservative,23535.5,23510.3348,23535.5,23549.875,-11.5,-14.24,-15.24,22.0,20.0,1.1,1,116.25,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-08 10:30:00-04:00,2025-09-08 10:30:00-04:00,2025-09-08 10:35:00-04:00,2025-09-08,long,overnight_range_breakout,23857.75,23797.25,23650.5,23723.875,146.75,0.23412698412698413,93.75,35.36538461538461,23851.75,1,23857.75,2025-09-08 11:05:00-04:00,23865.5,time_stop,23797.0,23813.5433,23813.5433,23924.0601,15.5,12.76,11.76,60.5,10.0,6.05,0,267.75,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-08 11:00:00-04:00,2025-09-08 11:00:00-04:00,2025-09-08 11:05:00-04:00,2025-09-08,long,overnight_range_breakout,23862.25,23797.25,23650.5,23723.875,146.75,0.23412698412698413,93.75,25.196428571428573,23854.0,1,23862.0,2025-09-08 11:35:00-04:00,23870.5,time_stop,23797.0,23830.5045,23830.5045,23909.2433,17.0,14.26,13.26,45.5,36.0,1.263889,0,276.25,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-11 10:30:00-04:00,2025-09-11 10:30:00-04:00,2025-09-11 10:35:00-04:00,2025-09-11,long,overnight_range_breakout,23997.75,23978.25,23845.0,23911.625,133.25,0.19047619047619047,103.25,34.17307692307692,23961.5,1,23998.0,2025-09-11 10:50:00-04:00,23978.0,stop,23978.0,23955.2837,23978.0,24028.0,-40.0,-42.74,-43.74,48.0,45.0,1.066667,0,172.75,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-11 11:00:00-04:00,2025-09-11 11:00:00-04:00,2025-09-11 11:05:00-04:00,2025-09-11,long,overnight_range_breakout,24006.25,23978.25,23845.0,23911.625,133.25,0.19047619047619047,103.25,25.303571428571427,24001.25,1,24006.25,2025-09-11 11:35:00-04:00,24024.25,time_stop,23978.0,23974.6205,23978.0,24048.625,36.0,33.26,32.26,85.0,12.0,7.083333,0,189.25,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-12 10:30:00-04:00,2025-09-12 10:30:00-04:00,2025-09-12 10:35:00-04:00,2025-09-12,long,overnight_range_breakout,24079.75,24053.75,23968.75,24011.25,85.0,0.037698412698412696,28.75,25.423076923076923,24064.5,1,24080.0,2025-09-12 11:05:00-04:00,24092.25,time_stop,24053.5,24048.2212,24053.5,24119.75,24.5,21.76,20.76,71.5,9.5,7.526316,0,137.5,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-12 11:00:00-04:00,2025-09-12 11:00:00-04:00,2025-09-12 11:05:00-04:00,2025-09-12,long,overnight_range_breakout,24086.25,24053.75,23968.75,24011.25,85.0,0.037698412698412696,28.75,20.642857142857142,24085.25,1,24086.75,2025-09-12 11:35:00-04:00,24086.0,time_stop,24053.5,24060.9464,24060.9464,24125.4554,-1.5,-4.24,-5.24,37.5,19.0,1.973684,0,151.0,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-15 10:30:00-04:00,2025-09-15 10:30:00-04:00,2025-09-15 10:35:00-04:00,2025-09-15,long,overnight_range_breakout,24240.75,24183.25,24075.5,24129.375,107.75,0.10317460317460317,68.25,24.442307692307693,24221.0,1,24241.25,2025-09-15 11:05:00-04:00,24249.5,time_stop,24183.0,24210.6971,24210.6971,24287.0793,16.5,13.76,12.76,75.0,8.5,8.823529,0,223.75,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-15 11:00:00-04:00,2025-09-15 11:00:00-04:00,2025-09-15 11:05:00-04:00,2025-09-15,long,overnight_range_breakout,24265.75,24183.25,24075.5,24129.375,107.75,0.10317460317460317,68.25,19.089285714285715,24257.5,1,24265.75,2025-09-15 11:20:00-04:00,24241.8884,stop,24183.0,24241.8884,24241.8884,24301.5424,-47.72,-50.46,-51.46,4.0,50.5,0.079208,0,272.75,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-18 10:30:00-04:00,2025-09-18 10:30:00-04:00,2025-09-18 10:35:00-04:00,2025-09-18,long,overnight_range_breakout,24782.75,24766.0,24248.75,24507.375,517.25,0.9325396825396826,447.5,38.75,24781.25,1,24782.75,2025-09-18 10:35:00-04:00,24765.75,stop,24765.75,24734.3125,24765.75,24808.25,-34.0,-36.74,-37.74,7.0,40.5,0.17284,0,550.75,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,wide,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-18 11:05:00-04:00,2025-09-18 11:05:00-04:00,2025-09-18 11:10:00-04:00,2025-09-18,long,overnight_range_breakout,24774.25,24766.0,24248.75,24507.375,517.25,0.9325396825396826,447.5,27.303571428571427,24745.0,1,24774.0,2025-09-18 11:10:00-04:00,24765.75,stop_same_bar_conservative,24765.75,24739.8705,24765.75,24786.375,-16.5,-19.24,-20.24,26.5,22.0,1.204545,1,533.25,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,wide,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-19 12:00:00-04:00,2025-09-19 12:00:00-04:00,2025-09-19 12:05:00-04:00,2025-09-19,long,overnight_range_breakout,24795.25,24784.5,24655.0,24719.75,129.5,0.1626984126984127,69.75,20.964285714285715,24770.25,1,24794.5,2025-09-19 12:35:00-04:00,24810.0,time_stop,24784.25,24768.2946,24784.25,24809.875,31.0,28.26,27.26,60.0,10.0,6.0,0,149.5,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-19 12:30:00-04:00,2025-09-19 12:30:00-04:00,2025-09-19 12:35:00-04:00,2025-09-19,long,overnight_range_breakout,24806.5,24784.5,24655.0,24719.75,129.5,0.1626984126984127,69.75,17.857142857142858,24801.25,1,24806.5,2025-09-19 13:05:00-04:00,24811.5,time_stop,24784.25,24784.1786,24784.25,24839.875,10.0,7.26,6.26,56.0,1.0,56.0,0,173.5,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-22 10:30:00-04:00,2025-09-22 10:30:00-04:00,2025-09-22 10:35:00-04:00,2025-09-22,long,overnight_range_breakout,24896.5,24876.0,24748.5,24812.25,127.5,0.15873015873015872,-45.0,23.96153846153846,24890.25,1,24896.75,2025-09-22 11:05:00-04:00,24922.25,time_stop,24875.75,24866.7981,24875.75,24928.25,51.0,48.26,47.26,82.5,3.5,23.571429,0,169.0,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_down,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-22 11:00:00-04:00,2025-09-22 11:00:00-04:00,2025-09-22 11:05:00-04:00,2025-09-22,long,overnight_range_breakout,24919.0,24876.0,24748.5,24812.25,127.5,0.15873015873015872,-45.0,18.178571428571427,24917.25,1,24919.0,2025-09-22 11:35:00-04:00,24911.25,time_stop,24875.75,24896.2768,24896.2768,24953.0848,-15.5,-18.24,-19.24,13.5,43.0,0.313953,0,213.5,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_down,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-29 10:30:00-04:00,2025-09-29 10:30:00-04:00,2025-09-29 10:35:00-04:00,2025-09-29,long,overnight_range_breakout,24953.5,24909.5,24723.75,24816.625,185.75,0.3888888888888889,125.75,34.19230769230769,24942.5,1,24953.75,2025-09-29 11:05:00-04:00,24920.5,time_stop,24909.25,24911.0096,24911.0096,25017.8606,-66.5,-69.24,-70.24,15.0,72.0,0.208333,0,274.25,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,middle,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-09-29 11:00:00-04:00,2025-09-29 11:00:00-04:00,2025-09-29 11:05:00-04:00,2025-09-29,long,overnight_range_breakout,24934.75,24909.5,24723.75,24816.625,185.75,0.3888888888888889,125.75,27.053571428571427,24925.75,1,24935.0,2025-09-29 11:10:00-04:00,24909.25,stop,24909.25,24901.183,24909.25,24973.625,-51.5,-54.24,-55.24,7.5,87.5,0.085714,0,236.75,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,middle,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-01 10:30:00-04:00,2025-10-01 10:30:00-04:00,2025-10-01 10:35:00-04:00,2025-10-01,long,overnight_range_breakout,24897.0,24877.0,24633.75,24755.375,243.25,0.5238095238095238,-134.25,46.55769230769231,24874.75,1,24896.75,2025-10-01 11:05:00-04:00,24910.0,time_stop,24876.75,24838.5529,24876.75,24926.75,26.5,23.76,22.76,48.0,36.5,1.315068,0,282.75,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,middle,gap_down,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-01 11:00:00-04:00,2025-10-01 11:00:00-04:00,2025-10-01 11:05:00-04:00,2025-10-01,long,overnight_range_breakout,24904.5,24877.0,24633.75,24755.375,243.25,0.5238095238095238,-134.25,28.017857142857142,24896.25,1,24904.25,2025-10-01 11:20:00-04:00,24876.75,stop,24876.75,24869.2277,24876.75,24945.5,-55.0,-57.74,-58.74,22.5,56.5,0.39823,0,297.75,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,middle,gap_down,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-08 10:30:00-04:00,2025-10-08 10:30:00-04:00,2025-10-08 10:35:00-04:00,2025-10-08,long,overnight_range_breakout,25213.25,25111.25,25026.25,25068.75,85.0,0.037698412698412696,35.0,30.28846153846154,25208.75,1,25213.5,2025-10-08 10:55:00-04:00,25175.6394,stop,25111.0,25175.6394,25175.6394,25270.2909,-75.72,-78.46,-79.46,7.5,81.5,0.092025,0,289.5,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-08 11:00:00-04:00,2025-10-08 11:00:00-04:00,2025-10-08 11:05:00-04:00,2025-10-08,long,overnight_range_breakout,25203.75,25111.25,25026.25,25068.75,85.0,0.037698412698412696,35.0,22.25,25190.0,1,25203.75,2025-10-08 11:35:00-04:00,25240.0,time_stop,25111.0,25175.9375,25175.9375,25245.4688,72.5,69.76,68.76,85.5,6.5,13.153846,0,270.0,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-13 12:55:00-04:00,2025-10-13 12:55:00-04:00,2025-10-13 13:00:00-04:00,2025-10-13,long,overnight_range_breakout,24948.0,24945.0,24482.0,24713.5,463.0,0.8888888888888888,422.0,26.910714285714285,24927.5,1,24948.0,2025-10-13 13:00:00-04:00,24944.75,stop_same_bar_conservative,24944.75,24914.3616,24944.75,24952.875,-6.5,-9.24,-10.24,21.0,20.5,1.02439,1,469.0,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,wide,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-15 10:30:00-04:00,2025-10-15 10:30:00-04:00,2025-10-15 10:35:00-04:00,2025-10-15,long,overnight_range_breakout,25107.0,25025.25,24740.5,24882.875,284.75,0.6111111111111112,245.25,49.07692307692308,25096.75,1,25107.0,2025-10-15 11:05:00-04:00,25088.25,time_stop,25025.0,25045.6538,25045.6538,25199.0192,-37.5,-40.24,-41.24,12.0,64.0,0.1875,0,448.25,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,middle,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-15 11:00:00-04:00,2025-10-15 11:00:00-04:00,2025-10-15 11:05:00-04:00,2025-10-15,long,overnight_range_breakout,25091.75,25025.25,24740.5,24882.875,284.75,0.6111111111111112,245.25,31.553571428571427,25081.5,1,25091.75,2025-10-15 11:15:00-04:00,25052.308,stop,25025.0,25052.308,25052.308,25150.9129,-78.88,-81.62,-82.62,31.5,79.5,0.396226,0,417.75,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,middle,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-16 10:30:00-04:00,2025-10-16 10:30:00-04:00,2025-10-16 10:35:00-04:00,2025-10-16,long,overnight_range_breakout,25109.5,25099.25,24874.5,24986.875,224.75,0.47619047619047616,120.5,51.63461538461539,25081.25,1,25109.25,2025-10-16 10:55:00-04:00,25099.0,stop_same_bar_conservative,25099.0,25044.7067,25099.0,25124.625,-20.5,-23.24,-24.24,141.0,26.5,5.320755,1,244.75,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,middle,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-16 11:00:00-04:00,2025-10-16 11:00:00-04:00,2025-10-16 11:05:00-04:00,2025-10-16,long,overnight_range_breakout,25103.75,25099.25,24874.5,24986.875,224.75,0.47619047619047616,120.5,46.82142857142857,25093.0,1,25103.5,2025-10-16 11:05:00-04:00,25099.0,stop_same_bar_conservative,25099.0,25044.9732,25099.0,25110.25,-9.0,-11.74,-12.74,48.0,59.0,0.813559,1,233.25,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,middle,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-17 12:00:00-04:00,2025-10-17 12:00:00-04:00,2025-10-17 12:05:00-04:00,2025-10-17,long,overnight_range_breakout,24906.25,24858.5,24410.25,24634.375,448.25,0.873015873015873,-95.25,62.982142857142854,24849.25,1,24906.25,2025-10-17 12:35:00-04:00,24932.5,time_stop,24858.25,24827.5223,24858.25,24978.25,52.5,49.76,48.76,133.5,19.5,6.846154,0,543.75,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,wide,gap_down,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-17 12:30:00-04:00,2025-10-17 12:30:00-04:00,2025-10-17 12:35:00-04:00,2025-10-17,long,overnight_range_breakout,24929.5,24858.5,24410.25,24634.375,448.25,0.873015873015873,-95.25,48.410714285714285,24927.75,1,24929.75,2025-10-17 13:05:00-04:00,24869.2366,stop,24858.25,24869.2366,24869.2366,25020.5201,-121.03,-123.77,-124.77,100.5,131.5,0.764259,0,590.75,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,wide,gap_down,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-20 10:30:00-04:00,2025-10-20 10:30:00-04:00,2025-10-20 10:35:00-04:00,2025-10-20,long,overnight_range_breakout,25271.0,25152.75,24956.0,25054.375,196.75,0.4087301587301587,130.25,35.57692307692308,25266.25,1,25270.0,2025-10-20 11:05:00-04:00,25315.0,time_stop,25152.5,25225.5288,25225.5288,25336.7067,90.0,87.26,86.26,103.5,10.0,10.35,0,431.25,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,middle,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-20 11:00:00-04:00,2025-10-20 11:00:00-04:00,2025-10-20 11:05:00-04:00,2025-10-20,long,overnight_range_breakout,25310.0,25152.75,24956.0,25054.375,196.75,0.4087301587301587,130.25,24.375,25301.0,1,25309.5,2025-10-20 11:35:00-04:00,25316.5,time_stop,25152.5,25279.0312,25279.0312,25355.2031,14.0,11.26,10.26,47.0,40.5,1.160494,0,510.25,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,middle,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-23 10:30:00-04:00,2025-10-23 10:30:00-04:00,2025-10-23 10:35:00-04:00,2025-10-23,long,overnight_range_breakout,25162.0,25128.25,24933.25,25030.75,195.0,0.4007936507936508,-24.5,43.07692307692308,25133.25,1,25162.0,2025-10-23 11:05:00-04:00,25186.25,time_stop,25128.0,25108.1538,25128.0,25213.0,48.5,45.76,44.76,74.5,39.5,1.886076,0,262.5,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,middle,gap_down,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-23 11:00:00-04:00,2025-10-23 11:00:00-04:00,2025-10-23 11:05:00-04:00,2025-10-23,long,overnight_range_breakout,25180.0,25128.25,24933.25,25030.75,195.0,0.4007936507936508,-24.5,40.82142857142857,25166.5,1,25179.5,2025-10-23 11:35:00-04:00,25171.0,time_stop,25128.0,25128.4732,25128.4732,25256.0402,-17.0,-19.74,-20.74,60.0,78.5,0.764331,0,297.5,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,middle,gap_down,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-24 10:40:00-04:00,2025-10-24 10:40:00-04:00,2025-10-24 10:45:00-04:00,2025-10-24,long,overnight_range_breakout,25531.5,25522.5,25275.5,25399.0,247.0,0.5376984126984127,214.0,35.714285714285715,25509.75,1,25531.25,2025-10-24 10:45:00-04:00,25522.25,stop,25522.25,25486.6071,25522.25,25544.75,-18.0,-20.74,-21.74,4.5,43.0,0.104651,0,264.5,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,middle,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-24 11:20:00-04:00,2025-10-24 11:20:00-04:00,2025-10-24 11:25:00-04:00,2025-10-24,long,overnight_range_breakout,25539.5,25522.5,25275.5,25399.0,247.0,0.5376984126984127,214.0,31.107142857142858,25512.0,1,25539.25,2025-10-24 11:35:00-04:00,25522.25,stop,25522.25,25500.3661,25522.25,25564.75,-34.0,-36.74,-37.74,15.5,51.5,0.300971,0,280.5,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,middle,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-27 10:30:00-04:00,2025-10-27 10:30:00-04:00,2025-10-27 10:35:00-04:00,2025-10-27,long,overnight_range_breakout,25873.75,25852.5,25698.5,25775.5,154.0,0.2698412698412698,306.75,30.634615384615383,25856.25,1,25874.0,2025-10-27 10:55:00-04:00,25852.25,stop,25852.25,25835.7067,25852.25,25906.625,-43.5,-46.24,-47.24,35.5,48.0,0.739583,0,197.0,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-27 11:00:00-04:00,2025-10-27 11:00:00-04:00,2025-10-27 11:05:00-04:00,2025-10-27,long,overnight_range_breakout,25878.75,25852.5,25698.5,25775.5,154.0,0.2698412698412698,306.75,24.339285714285715,25855.5,1,25878.75,2025-10-27 11:35:00-04:00,25897.0,time_stop,25852.25,25848.3259,25852.25,25918.5,36.5,33.76,32.76,51.0,13.0,3.923077,0,206.5,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
MNQ_10a_onrange_overnight_range_breakout_long_tf5_midday_response_next_bar_open_hard_stop_time_exit,2025-10-28 12:00:00-04:00,2025-10-28 12:00:00-04:00,2025-10-28 12:05:00-04:00,2025-10-28,long,overnight_range_breakout,26069.0,26062.0,25942.25,26002.125,119.75,0.1349206349206349,90.5,20.125,26060.25,1,26068.75,2025-10-28 12:35:00-04:00,26102.75,time_stop,26061.75,26043.5938,26061.75,26079.25,68.0,65.26,64.26,156.5,2.5,62.6,0,133.25,MNQ,5,midday_response,10:30,13:30,next_bar_open_hard_stop_time_exit,1.25,1,1.5,2,30,30,narrow,gap_up,midday_response,discovery
