candidate_id,signal_time,confirmation_time,entry_time,trading_session,side,branch,or_window,entry_window,confirmation_model,exit_variant,signal_close,opening_range_high,opening_range_low,opening_range_midpoint,opening_range_width_points,opening_range_width_bucket,atr,sweep_extreme,sweep_distance_points,sweep_distance_bucket,first_touch,touch_sequence,entry_price,exit_time,exit_price,exit_reason,structural_stop,atr_cap_stop,actual_stop,target_price,gross_pnl,net_pnl,stress_pnl,mfe,mae,same_bar_ambiguity,stop_hit,target_hit,time_stop,instrument,or_start,or_end,entry_start,entry_end,timeframe,atr_cap_multiple,buffer_ticks,time_stop_minutes,max_trades_per_day,min_minutes_between_entries,split,fees_only_pnl,normal_slippage_pnl
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-04-30 10:55:00-04:00,2026-04-30 10:55:00-04:00,2026-04-30 11:00:00-04:00,2026-04-30,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,27359.75,27490.75,27343.0,27416.875,147.75,wide,70.53571428571429,27336.75,6.25,medium_sweep,0,later_touch,27358.75,2026-04-30 11:25:00-04:00,27416.875,target,27336.5,27270.5804,27336.5,27416.875,116.25,113.51,112.51,119.5,5.5,0,0,1,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,113.51,113.51
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-04-30 11:45:00-04:00,2026-04-30 11:45:00-04:00,2026-04-30 11:50:00-04:00,2026-04-30,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,27373.0,27490.75,27343.0,27416.875,147.75,wide,43.767857142857146,27331.0,12.0,medium_sweep,0,later_touch,27373.5,2026-04-30 11:55:00-04:00,27416.875,target,27330.75,27318.7902,27330.75,27416.875,86.75,84.01,83.01,97.5,9.0,0,0,1,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,84.01,84.01
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-07 12:05:00-04:00,2026-05-07 12:05:00-04:00,2026-05-07 12:10:00-04:00,2026-05-07,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,28746.25,28773.75,28722.0,28747.875,51.75,middle,38.42857142857143,28718.75,3.25,small_sweep,0,later_touch,28746.75,2026-05-07 12:10:00-04:00,28718.5,stop_same_bar_conservative,28718.5,28698.7143,28718.5,28747.875,-56.5,-59.24,-60.24,2.5,110.5,1,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,-59.24,-59.24
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-07 12:40:00-04:00,2026-05-07 12:40:00-04:00,2026-05-07 12:45:00-04:00,2026-05-07,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,28726.0,28773.75,28722.0,28747.875,51.75,middle,44.875,28706.25,15.75,large_sweep,0,later_touch,28726.0,2026-05-07 12:45:00-04:00,28706.0,stop,28706.0,28669.9062,28706.0,28747.875,-40.0,-42.74,-43.74,18.5,46.0,0,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,-42.74,-42.74
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-11 10:30:00-04:00,2026-05-11 10:30:00-04:00,2026-05-11 10:35:00-04:00,2026-05-11,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,29315.75,29437.25,29280.25,29358.75,157.0,wide,66.76923076923077,29247.0,33.25,large_sweep,0,later_touch,29316.0,2026-05-11 10:35:00-04:00,29358.75,target,29246.75,29232.5385,29246.75,29358.75,85.5,82.76,81.76,87.0,31.5,0,0,1,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,82.76,82.76
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-13 10:35:00-04:00,2026-05-13 10:35:00-04:00,2026-05-13 10:40:00-04:00,2026-05-13,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,29239.5,29289.25,29214.0,29251.625,75.25,wide,75.64285714285714,29211.75,2.25,small_sweep,0,later_touch,29239.5,2026-05-13 10:40:00-04:00,29251.625,target,29211.5,29144.9464,29211.5,29251.625,24.25,21.51,20.51,74.0,21.0,0,0,1,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,21.509999999999998,21.51
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-19 11:35:00-04:00,2026-05-19 11:35:00-04:00,2026-05-19 11:40:00-04:00,2026-05-19,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,28844.25,28999.25,28843.75,28921.5,155.5,wide,70.875,28778.0,65.75,large_sweep,0,later_touch,28844.25,2026-05-19 12:10:00-04:00,28814.25,time_stop,28777.75,28755.6562,28777.75,28921.5,-60.0,-62.74,-63.74,73.5,130.0,0,0,0,1,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,-62.74,-62.74
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-19 12:15:00-04:00,2026-05-19 12:15:00-04:00,2026-05-19 12:20:00-04:00,2026-05-19,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,28861.0,28999.25,28843.75,28921.5,155.5,wide,60.17857142857143,28813.75,30.0,large_sweep,0,later_touch,28860.5,2026-05-19 12:25:00-04:00,28921.5,target,28813.5,28785.2768,28813.5,28921.5,122.0,119.26,118.26,125.0,38.0,0,0,1,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,119.26,119.26
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-21 10:45:00-04:00,2026-05-21 10:45:00-04:00,2026-05-21 10:50:00-04:00,2026-05-21,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,29199.0,29266.25,29172.25,29219.25,94.0,wide,69.23214285714286,29170.25,2.0,small_sweep,0,later_touch,29198.75,2026-05-21 10:50:00-04:00,29170.0,stop_same_bar_conservative,29170.0,29112.2098,29170.0,29219.25,-57.5,-60.24,-61.24,58.5,66.0,1,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,-60.24,-60.24
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-25 12:45:00-04:00,2026-05-25 12:45:00-04:00,2026-05-25 12:50:00-04:00,2026-05-25,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,29945.75,29958.75,29940.0,29949.375,18.75,narrow,12.25,29927.25,12.75,medium_sweep,0,later_touch,29946.5,2026-05-25 12:50:00-04:00,29949.375,target,29927.0,29931.1875,29931.1875,29949.375,5.75,3.01,2.01,26.0,13.0,0,0,1,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,3.01,3.01
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-29 11:00:00-04:00,2026-05-29 11:00:00-04:00,2026-05-29 11:05:00-04:00,2026-05-29,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,30367.0,30426.0,30365.5,30395.75,60.5,wide,58.42857142857143,30340.75,24.75,large_sweep,0,later_touch,30366.75,2026-05-29 11:05:00-04:00,30340.5,stop,30340.5,30293.7143,30340.5,30395.75,-52.5,-55.24,-56.24,56.5,66.5,0,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,-55.24,-55.24
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-05-29 11:40:00-04:00,2026-05-29 11:40:00-04:00,2026-05-29 11:45:00-04:00,2026-05-29,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,30377.5,30426.0,30365.5,30395.75,60.5,wide,54.392857142857146,30364.25,1.25,small_sweep,0,later_touch,30376.5,2026-05-29 11:45:00-04:00,30364.0,stop,30364.0,30308.5089,30364.0,30395.75,-25.0,-27.74,-28.74,19.0,42.0,0,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,-27.740000000000002,-27.74
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-06-10 11:20:00-04:00,2026-06-10 11:20:00-04:00,2026-06-10 11:25:00-04:00,2026-06-10,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,28833.5,28954.5,28778.25,28866.375,176.25,wide,125.28571428571429,28715.5,62.75,large_sweep,0,later_touch,28831.75,2026-06-10 11:25:00-04:00,28866.375,target,28715.25,28675.1429,28715.25,28866.375,69.25,66.51,65.51,92.0,86.5,0,0,1,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,66.51,66.51
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-06-10 11:50:00-04:00,2026-06-10 11:50:00-04:00,2026-06-10 11:55:00-04:00,2026-06-10,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,28783.5,28954.5,28778.25,28866.375,176.25,wide,131.375,28627.5,150.75,large_sweep,0,later_touch,28783.75,2026-06-10 11:55:00-04:00,28866.375,target,28627.25,28619.5312,28627.25,28866.375,165.25,162.51,161.51,172.0,96.5,0,0,1,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,162.51,162.51
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-06-11 11:00:00-04:00,2026-06-11 11:00:00-04:00,2026-06-11 11:05:00-04:00,2026-06-11,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,28678.0,28783.0,28671.0,28727.0,112.0,wide,122.53571428571429,28577.5,93.5,large_sweep,0,later_touch,28679.0,2026-06-11 11:05:00-04:00,28727.0,target,28577.25,28525.8304,28577.25,28727.0,96.0,93.26,92.26,167.5,78.5,0,0,1,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,93.26,93.26
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-06-17 10:35:00-04:00,2026-06-17 10:35:00-04:00,2026-06-17 10:40:00-04:00,2026-06-17,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,30423.25,30528.0,30419.75,30473.875,108.25,wide,85.39285714285714,30410.0,9.75,medium_sweep,0,later_touch,30422.75,2026-06-17 10:40:00-04:00,30409.75,stop,30409.75,30316.0089,30409.75,30473.875,-26.0,-28.74,-29.74,50.5,98.0,0,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,-28.740000000000002,-28.74
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-06-17 11:15:00-04:00,2026-06-17 11:15:00-04:00,2026-06-17 11:20:00-04:00,2026-06-17,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,30423.25,30528.0,30419.75,30473.875,108.25,wide,78.57142857142857,30396.75,23.0,large_sweep,0,later_touch,30423.5,2026-06-17 11:25:00-04:00,30396.5,stop,30396.5,30325.2857,30396.5,30473.875,-54.0,-56.74,-57.74,39.0,60.0,0,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,-56.74,-56.74
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-06-18 10:30:00-04:00,2026-06-18 10:30:00-04:00,2026-06-18 10:35:00-04:00,2026-06-18,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,30547.0,30615.0,30482.5,30548.75,132.5,wide,94.23076923076923,30463.25,19.25,large_sweep,0,later_touch,30546.5,2026-06-18 10:35:00-04:00,30548.75,target,30463.0,30428.7115,30463.0,30548.75,4.5,1.76,0.76,120.5,48.0,0,0,1,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,1.7599999999999998,1.76
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-06-24 12:40:00-04:00,2026-06-24 12:40:00-04:00,2026-06-24 12:45:00-04:00,2026-06-24,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,29640.5,29840.0,29635.75,29737.875,204.25,wide,54.32142857142857,29610.5,25.25,large_sweep,0,later_touch,29640.75,2026-06-24 12:55:00-04:00,29610.25,stop,29610.25,29572.8482,29610.25,29737.875,-61.0,-63.74,-64.74,59.5,90.5,0,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,-63.74,-63.74
MNQ_11a_orfade_long_low_fade_OR5_midday_response_close_back_inside_fill_next_open_midpoint_target_time_exit,2026-06-29 10:30:00-04:00,2026-06-29 10:30:00-04:00,2026-06-29 10:35:00-04:00,2026-06-29,long,long_low_fade,OR5,midday_response,close_back_inside_fill_next_open,midpoint_target_time_exit,29633.0,29768.0,29557.0,29662.5,211.0,wide,134.3653846153846,29524.75,32.25,large_sweep,0,later_touch,29631.5,2026-06-29 10:45:00-04:00,29524.5,stop,29524.5,29463.5433,29524.5,29662.5,-214.0,-216.74,-217.74,22.0,267.0,0,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,holdout,-216.74,-216.74
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-07-15 11:40:00-04:00,2025-07-15 11:45:00-04:00,2025-07-15 11:50:00-04:00,2025-07-15,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,23164.0,23222.75,23161.25,23192.0,61.5,wide,27.446428571428573,23153.5,7.75,medium_sweep,0,later_touch,23175.5,2025-07-15 11:55:00-04:00,23153.25,stop,23153.25,23141.192,23153.25,23192.0,-44.5,-47.24,-48.24,6.5,59.5,0,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,-47.24,-47.24
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-07-16 12:50:00-04:00,2025-07-16 12:55:00-04:00,2025-07-16 13:00:00-04:00,2025-07-16,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,23029.0,23090.0,23020.0,23055.0,70.0,wide,33.57142857142857,23002.5,17.5,large_sweep,0,later_touch,23046.0,2025-07-16 13:30:00-04:00,23038.5,time_stop,23002.25,23004.0357,23004.0357,23055.0,-15.0,-17.74,-18.74,44.0,25.0,0,0,0,1,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,-17.740000000000002,-17.74
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-07-23 10:45:00-04:00,2025-07-23 10:50:00-04:00,2025-07-23 10:55:00-04:00,2025-07-23,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,23183.5,23264.25,23183.0,23223.625,81.25,wide,31.982142857142858,23167.75,15.25,large_sweep,0,later_touch,23193.25,2025-07-23 11:25:00-04:00,23208.25,time_stop,23167.5,23153.2723,23167.5,23223.625,30.0,27.26,26.26,50.0,32.5,0,0,0,1,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,27.259999999999998,27.26
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-07-24 10:35:00-04:00,2025-07-24 10:40:00-04:00,2025-07-24 10:45:00-04:00,2025-07-24,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,23353.0,23399.5,23341.0,23370.25,58.5,middle,33.57142857142857,23332.0,9.0,medium_sweep,0,later_touch,23352.25,2025-07-24 11:15:00-04:00,23377.75,time_stop,23331.75,23310.2857,23331.75,23370.25,51.0,48.26,47.26,82.5,2.5,0,0,0,1,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,48.26,48.26
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-07-24 12:25:00-04:00,2025-07-24 12:30:00-04:00,2025-07-24 12:35:00-04:00,2025-07-24,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,23351.25,23399.5,23341.0,23370.25,58.5,middle,15.625,23340.0,1.0,small_sweep,0,later_touch,23351.75,2025-07-24 13:05:00-04:00,23391.25,time_stop,23339.75,23332.2188,23339.75,23370.25,79.0,76.26,75.26,79.5,14.5,0,0,0,1,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,76.26,76.26
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-07-28 11:20:00-04:00,2025-07-28 11:25:00-04:00,2025-07-28 11:30:00-04:00,2025-07-28,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,23469.0,23499.25,23462.5,23480.875,36.75,middle,21.125,23437.0,25.5,large_sweep,0,later_touch,23480.5,2025-07-28 12:00:00-04:00,23488.0,time_stop,23436.75,23454.0938,23454.0938,23480.875,15.0,12.26,11.26,39.0,7.0,0,0,0,1,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,12.26,12.26
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-07-28 13:15:00-04:00,2025-07-28 13:20:00-04:00,2025-07-28 13:25:00-04:00,2025-07-28,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,23463.5,23499.25,23462.5,23480.875,36.75,middle,14.0,23454.75,7.75,medium_sweep,0,later_touch,23466.5,2025-07-28 13:55:00-04:00,23461.25,time_stop,23454.5,23449.0,23454.5,23480.875,-10.5,-13.24,-14.24,40.0,16.0,0,0,0,1,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,-13.24,-13.24
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-08-01 11:55:00-04:00,2025-08-01 12:00:00-04:00,2025-08-01 12:05:00-04:00,2025-08-01,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,23006.75,23095.5,23000.5,23048.0,95.0,wide,36.517857142857146,22981.5,19.0,large_sweep,0,later_touch,23026.5,2025-08-01 12:35:00-04:00,22988.25,time_stop,22981.25,22980.8527,22981.25,23048.0,-76.5,-79.24,-80.24,38.0,84.5,0,0,0,1,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,-79.24,-79.24
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-08-18 10:50:00-04:00,2025-08-18 10:55:00-04:00,2025-08-18 11:00:00-04:00,2025-08-18,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,23774.0,23816.25,23767.75,23792.0,48.5,middle,34.285714285714285,23745.25,22.5,large_sweep,0,later_touch,23777.75,2025-08-18 11:15:00-04:00,23745.0,stop,23745.0,23734.8929,23745.0,23792.0,-65.5,-68.24,-69.24,13.0,65.5,0,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,-68.24,-68.24
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-08-18 12:15:00-04:00,2025-08-18 12:20:00-04:00,2025-08-18 12:25:00-04:00,2025-08-18,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,23768.25,23816.25,23767.75,23792.0,48.5,middle,17.5,23750.75,17.0,large_sweep,0,later_touch,23776.0,2025-08-18 12:35:00-04:00,23754.125,stop,23750.5,23754.125,23754.125,23792.0,-43.75,-46.49,-47.49,8.5,81.5,0,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,-46.49,-46.49
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-08-21 12:15:00-04:00,2025-08-21 12:20:00-04:00,2025-08-21 12:25:00-04:00,2025-08-21,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,23211.75,23273.5,23199.5,23236.5,74.0,wide,35.535714285714285,23193.5,6.0,medium_sweep,0,later_touch,23207.25,2025-08-21 12:25:00-04:00,23193.25,stop,23193.25,23162.8304,23193.25,23236.5,-28.0,-30.74,-31.74,1.0,69.5,0,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,-30.740000000000002,-30.74
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-08-28 10:30:00-04:00,2025-08-28 10:35:00-04:00,2025-08-28 10:40:00-04:00,2025-08-28,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,23661.5,23743.25,23629.25,23686.25,114.0,wide,53.23076923076923,23628.75,0.5,small_sweep,0,later_touch,23671.75,2025-08-28 11:10:00-04:00,23727.25,time_stop,23628.5,23605.2115,23628.5,23686.25,111.0,108.26,107.26,120.5,1.0,0,0,0,1,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,108.26,108.26
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-09-09 13:00:00-04:00,2025-09-09 13:05:00-04:00,2025-09-09 13:10:00-04:00,2025-09-09,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,23834.75,23857.75,23823.0,23840.375,34.75,middle,16.053571428571427,23821.0,2.0,small_sweep,0,later_touch,23843.0,2025-09-09 13:40:00-04:00,23833.25,time_stop,23820.75,23822.933,23822.933,23843.25,-19.5,-22.24,-23.24,24.5,34.0,0,0,0,1,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,-22.240000000000002,-22.24
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-09-10 11:20:00-04:00,2025-09-10 11:25:00-04:00,2025-09-10 11:30:00-04:00,2025-09-10,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,23935.0,24000.75,23932.0,23966.375,68.75,wide,22.625,23926.0,6.0,medium_sweep,0,later_touch,23943.5,2025-09-10 11:30:00-04:00,23925.75,stop,23925.75,23915.2188,23925.75,23966.375,-35.5,-38.24,-39.24,7.5,40.5,0,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,-38.24,-38.24
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-09-10 12:00:00-04:00,2025-09-10 12:05:00-04:00,2025-09-10 12:10:00-04:00,2025-09-10,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,23932.5,24000.75,23932.0,23966.375,68.75,wide,20.214285714285715,23928.0,4.0,small_sweep,0,later_touch,23932.25,2025-09-10 12:15:00-04:00,23927.75,stop,23927.75,23906.9821,23927.75,23966.375,-9.0,-11.74,-12.74,19.0,28.0,0,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,-11.74,-11.74
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-09-19 10:45:00-04:00,2025-09-19 10:50:00-04:00,2025-09-19 10:55:00-04:00,2025-09-19,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,24756.75,24783.75,24742.25,24763.0,41.5,middle,27.660714285714285,24735.5,6.75,medium_sweep,0,later_touch,24760.5,2025-09-19 11:05:00-04:00,24735.25,stop,24735.25,24725.9241,24735.25,24763.0,-50.5,-53.24,-54.24,36.0,58.0,0,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,-53.24,-53.24
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-09-19 11:40:00-04:00,2025-09-19 11:45:00-04:00,2025-09-19 11:50:00-04:00,2025-09-19,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,24747.0,24783.75,24742.25,24763.0,41.5,middle,23.267857142857142,24727.5,14.75,medium_sweep,0,later_touch,24749.25,2025-09-19 12:20:00-04:00,24811.5,time_stop,24727.25,24720.1652,24727.25,24763.0,124.5,121.76,120.76,150.5,2.0,0,0,0,1,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,121.76,121.76
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-09-26 10:35:00-04:00,2025-09-26 10:40:00-04:00,2025-09-26 10:45:00-04:00,2025-09-26,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,24609.25,24701.0,24596.75,24648.875,104.25,wide,53.607142857142854,24539.75,57.0,large_sweep,0,later_touch,24626.75,2025-09-26 10:50:00-04:00,24559.7411,stop,24539.5,24559.7411,24559.7411,24648.875,-134.02,-136.76,-137.76,19.0,153.5,0,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,-136.76000000000002,-136.76
MNQ_11a_orfade_long_low_fade_OR5_midday_response_two_bar_inside_fill_next_open_hard_stop_time_exit,2025-09-26 11:25:00-04:00,2025-09-26 11:30:00-04:00,2025-09-26 11:35:00-04:00,2025-09-26,long,long_low_fade,OR5,midday_response,two_bar_inside_fill_next_open,hard_stop_time_exit,24632.0,24701.0,24596.75,24648.875,104.25,wide,46.589285714285715,24585.25,11.5,medium_sweep,0,later_touch,24620.75,2025-09-26 11:55:00-04:00,24585.0,stop,24585.0,24562.5134,24585.0,24648.875,-71.5,-74.24,-75.24,11.0,91.0,0,1,0,0,MNQ,09:30,09:35,10:30,13:30,5,1.25,1,30,2,30,discovery,-74.24,-74.24
