signal_time,entry_time,trading_session,side,box_high,box_low,entry_model,timeframe,compression_method,direction_mode,entry_price,signal_close,next_bar_close,entry_slippage_from_signal_close,next_close_slippage_from_signal_close,exit_time,exit_price,exit_reason,stop_price,target_price,risk_dollars,gross_pnl,net_pnl,stress_pnl,mfe,mae,mfe_to_mae_ratio,r_multiple,target_hit,stop_hit,time_stop,same_bar_ambiguity,candidate_id,instrument,family,compression_lookback,compression_threshold,stop_model,target_model,target_r,time_stop_minutes,max_trades_per_day,min_minutes_between_entries,avoid_first_minutes,avoid_10_00_10_30,notes,time_bucket,mfe_mae_bucket,stop_target_bucket,split,fold
2026-05-18 11:25:00-04:00,2026-05-18 11:30:00-04:00,2026-05-18,short,29231.5,28971.0,next_bar_close,5,atr_percentile,short_only,29012.5,28960.5,29012.5,-104.0,-104.0,2026-05-18 12:15:00-04:00,29029.25,time_stop,29231.5,28574.5,438.0,-33.5,-36.24,-37.24,142.0,108.0,1.314815,-0.076484,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mfe_ge_mae,time_or_flatten,holdout,5
2026-05-18 12:25:00-04:00,2026-05-18 12:30:00-04:00,2026-05-18,short,29074.0,28941.5,next_bar_close,5,atr_percentile,short_only,28909.5,28878.75,28909.5,-61.5,-61.5,2026-05-18 13:15:00-04:00,29007.25,time_stop,29074.0,28580.5,329.0,-195.5,-198.24,-199.24,133.0,272.0,0.488971,-0.594225,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,holdout,5
2026-05-22 15:00:00-04:00,2026-05-22 15:05:00-04:00,2026-05-22,short,29689.75,29624.25,next_bar_close,5,atr_percentile,short_only,29610.75,29620.5,29610.75,19.5,19.5,2026-05-22 15:45:00-04:00,29554.0,session_flatten,29689.75,29452.75,158.0,113.5,110.76,109.76,188.0,31.5,5.968254,0.718354,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mfe_ge_mae,time_or_flatten,holdout,5
2026-05-27 13:05:00-04:00,2026-05-27 13:10:00-04:00,2026-05-27,short,30048.5,29926.75,next_bar_close,5,atr_percentile,short_only,29920.5,29898.25,29920.5,-44.5,-44.5,2026-05-27 13:55:00-04:00,29973.25,time_stop,30048.5,29664.5,256.0,-105.5,-108.24,-109.24,47.5,145.0,0.327586,-0.412109,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,holdout,5
2026-05-29 13:50:00-04:00,2026-05-29 13:55:00-04:00,2026-05-29,short,30416.0,30337.75,next_bar_close,5,atr_percentile,short_only,30302.5,30330.0,30302.5,55.0,55.0,2026-05-29 14:40:00-04:00,30384.75,time_stop,30416.0,30075.5,227.0,-164.5,-167.24,-168.24,23.0,199.5,0.115288,-0.72467,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mae_dominates,time_or_flatten,holdout,6
2026-06-03 11:20:00-04:00,2026-06-03 11:25:00-04:00,2026-06-03,short,30739.5,30645.0,next_bar_close,5,atr_percentile,short_only,30668.75,30635.5,30668.75,-66.5,-66.5,2026-06-03 12:10:00-04:00,30611.75,time_stop,30739.5,30527.25,141.5,114.0,111.26,110.26,201.5,46.5,4.333333,0.805654,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:30-11:30,mfe_ge_mae,time_or_flatten,holdout,6
2026-06-05 11:10:00-04:00,2026-06-05 11:15:00-04:00,2026-06-05,short,29942.0,29766.5,next_bar_close,5,atr_percentile,short_only,29755.5,29728.25,29755.5,-54.5,-54.5,2026-06-05 12:00:00-04:00,29618.5,time_stop,29942.0,29382.5,373.0,274.0,271.26,270.26,294.0,19.0,15.473684,0.734584,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:30-11:30,mfe_ge_mae,time_or_flatten,holdout,6
2026-06-05 12:05:00-04:00,2026-06-05 12:10:00-04:00,2026-06-05,short,29823.0,29608.5,next_bar_close,5,atr_percentile,short_only,29593.75,29577.5,29593.75,-32.5,-32.5,2026-06-05 12:55:00-04:00,29489.75,time_stop,29823.0,29135.25,458.5,208.0,205.26,204.26,419.5,52.5,7.990476,0.453653,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mfe_ge_mae,time_or_flatten,holdout,6
2026-06-09 11:55:00-04:00,2026-06-09 12:00:00-04:00,2026-06-09,short,29302.0,28811.5,next_bar_close,5,atr_percentile,short_only,28720.5,28695.5,28720.5,-50.0,-50.0,2026-06-09 12:45:00-04:00,28368.5,time_stop,29302.0,27557.5,1163.0,704.0,701.26,700.26,986.5,134.5,7.334572,0.605331,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mfe_ge_mae,time_or_flatten,holdout,6
2026-06-10 10:55:00-04:00,2026-06-10 11:00:00-04:00,2026-06-10,short,29251.0,28969.0,next_bar_close,5,atr_percentile,short_only,28901.25,28902.75,28901.25,3.0,3.0,2026-06-10 11:45:00-04:00,28711.75,time_stop,29251.0,28201.75,699.5,379.0,376.26,375.26,471.0,171.5,2.746356,0.541816,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:30-11:30,mfe_ge_mae,time_or_flatten,holdout,6
2026-06-10 13:10:00-04:00,2026-06-10 13:15:00-04:00,2026-06-10,short,28851.5,28663.75,next_bar_close,5,atr_percentile,short_only,28644.5,28647.5,28644.5,6.0,6.0,2026-06-10 14:00:00-04:00,28827.0,time_stop,28851.5,28230.5,414.0,-365.0,-367.74,-368.74,56.5,377.0,0.149867,-0.881643,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,holdout,6
2026-06-11 10:55:00-04:00,2026-06-11 11:00:00-04:00,2026-06-11,short,29048.75,28741.5,next_bar_close,5,atr_percentile,short_only,28678.0,28649.25,28678.0,-57.5,-57.5,2026-06-11 11:45:00-04:00,28827.25,time_stop,29048.75,27936.5,741.5,-298.5,-301.24,-302.24,201.0,459.5,0.437432,-0.402562,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:30-11:30,mae_dominates,time_or_flatten,holdout,6
2026-06-11 12:55:00-04:00,2026-06-11 13:00:00-04:00,2026-06-11,short,28975.5,28773.25,next_bar_close,5,atr_percentile,short_only,28731.5,28769.25,28731.5,75.5,75.5,2026-06-11 13:25:00-04:00,28975.5,stop,28975.5,28243.5,488.0,-488.0,-490.74,-491.74,106.0,723.5,0.14651,-1.0,0,1,0,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,quick_or_adverse_stop,holdout,6
2026-06-16 11:40:00-04:00,2026-06-16 11:45:00-04:00,2026-06-16,short,30407.25,30178.75,next_bar_close,5,atr_percentile,short_only,30126.5,30168.5,30126.5,84.0,84.0,2026-06-16 12:30:00-04:00,30163.25,time_stop,30407.25,29565.0,561.5,-73.5,-76.24,-77.24,53.0,276.0,0.192029,-0.130899,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,holdout,6
2026-06-16 13:35:00-04:00,2026-06-16 13:40:00-04:00,2026-06-16,short,30217.0,30116.5,next_bar_close,5,atr_percentile,short_only,30133.25,30101.75,30133.25,-63.0,-63.0,2026-06-16 14:25:00-04:00,30156.75,time_stop,30217.0,29965.75,167.5,-47.0,-49.74,-50.74,86.5,146.0,0.592466,-0.280597,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mae_dominates,time_or_flatten,holdout,6
2026-06-17 12:45:00-04:00,2026-06-17 12:50:00-04:00,2026-06-17,short,30472.5,30412.0,next_bar_close,5,atr_percentile,short_only,30399.0,30406.0,30399.0,14.0,14.0,2026-06-17 13:35:00-04:00,30413.75,time_stop,30472.5,30252.0,147.0,-29.5,-32.24,-33.24,148.0,53.0,2.792453,-0.20068,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mfe_ge_mae,time_or_flatten,holdout,6
2026-06-22 10:30:00-04:00,2026-06-22 10:35:00-04:00,2026-06-22,short,30967.75,30744.0,next_bar_close,5,atr_percentile,short_only,30695.5,30692.0,30695.5,-7.0,-7.0,2026-06-22 11:20:00-04:00,30632.5,time_stop,30967.75,30151.0,544.5,126.0,123.26,122.26,301.0,73.5,4.095238,0.231405,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:30-11:30,mfe_ge_mae,time_or_flatten,holdout,6
2026-06-22 12:00:00-04:00,2026-06-22 12:05:00-04:00,2026-06-22,short,30679.75,30539.25,next_bar_close,5,atr_percentile,short_only,30550.0,30518.0,30550.0,-64.0,-64.0,2026-06-22 12:50:00-04:00,30592.5,time_stop,30679.75,30290.5,259.5,-85.0,-87.74,-88.74,87.5,131.0,0.667939,-0.327553,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,holdout,6
2026-06-23 11:15:00-04:00,2026-06-23 11:20:00-04:00,2026-06-23,short,30046.75,29765.0,next_bar_close,5,atr_percentile,short_only,29729.5,29746.25,29729.5,33.5,33.5,2026-06-23 12:05:00-04:00,29872.75,time_stop,30046.75,29095.0,634.5,-286.5,-289.24,-290.24,69.0,320.5,0.215289,-0.451537,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:30-11:30,mae_dominates,time_or_flatten,holdout,6
2026-06-23 13:50:00-04:00,2026-06-23 13:55:00-04:00,2026-06-23,short,29897.0,29791.5,next_bar_close,5,atr_percentile,short_only,29732.5,29756.25,29732.5,47.5,47.5,2026-06-23 14:40:00-04:00,29629.25,time_stop,29897.0,29403.5,329.0,206.5,203.76,202.76,212.5,100.0,2.125,0.62766,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mfe_ge_mae,time_or_flatten,holdout,6
2026-06-24 12:35:00-04:00,2026-06-24 12:40:00-04:00,2026-06-24,short,29810.0,29699.25,next_bar_close,5,atr_percentile,short_only,29640.5,29653.75,29640.5,26.5,26.5,2026-06-24 13:25:00-04:00,29410.5,time_stop,29810.0,29301.5,339.0,460.0,457.26,456.26,475.0,60.0,7.916667,1.356932,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mfe_ge_mae,time_or_flatten,holdout,6
2026-06-24 13:05:00-04:00,2026-06-24 13:10:00-04:00,2026-06-24,short,29805.5,29591.75,next_bar_close,5,atr_percentile,short_only,29548.5,29564.75,29548.5,32.5,32.5,2026-06-24 13:55:00-04:00,29388.25,time_stop,29805.5,29034.5,514.0,320.5,317.76,316.76,367.5,79.5,4.622642,0.623541,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mfe_ge_mae,time_or_flatten,holdout,6
2026-06-25 15:10:00-04:00,2026-06-25 15:15:00-04:00,2026-06-25,short,29891.5,29674.25,next_bar_close,5,atr_percentile,short_only,29652.5,29670.25,29652.5,35.5,35.5,2026-06-25 15:45:00-04:00,29654.25,session_flatten,29891.5,29174.5,478.0,-3.5,-6.24,-7.24,65.0,94.5,0.687831,-0.007322,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mae_dominates,time_or_flatten,holdout,6
2026-07-01 14:10:00-04:00,2026-07-01 14:15:00-04:00,2026-07-01,short,30240.5,30157.0,next_bar_close,5,atr_percentile,short_only,30163.75,30155.75,30163.75,-16.0,-16.0,2026-07-01 15:00:00-04:00,30178.5,time_stop,30240.5,30010.25,153.5,-29.5,-32.24,-33.24,129.5,37.0,3.5,-0.192182,0,0,1,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mfe_ge_mae,time_or_flatten,holdout,6
2026-07-01 14:45:00-04:00,2026-07-01 14:50:00-04:00,2026-07-01,short,30207.5,30133.25,next_bar_close,5,atr_percentile,short_only,30102.75,30122.25,30102.75,39.0,39.0,2026-07-01 15:05:00-04:00,30207.5,stop,30207.5,29893.25,209.5,-209.5,-212.24,-213.24,7.5,225.5,0.033259,-1.0,0,1,0,0,MNQ_vcb_tf5_atr_percentile_lb12_q02_short_only_target20R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,12,0.2,opposite_box_edge,r_multiple_or_time_stop,2.0,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mae_dominates,quick_or_adverse_stop,holdout,6
2025-12-03 12:20:00-05:00,2025-12-03 12:25:00-05:00,2025-12-03,long,25616.75,25529.0,next_bar_open,5,realized_vol_percentile,long_only,25624.0,25623.25,25620.0,1.5,-6.5,2025-12-03 13:10:00-05:00,25633.0,time_stop,25529.0,25766.5,190.0,18.0,15.26,14.26,30.0,51.5,0.582524,0.094737,0,0,1,0,MNQ_vcb_tf5_realized_vol_percentile_lb8_q02_long_only_target15R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,8,0.2,opposite_box_edge,r_multiple_or_time_stop,1.5,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,discovery,1
2025-12-03 14:50:00-05:00,2025-12-03 14:55:00-05:00,2025-12-03,long,25660.0,25636.5,next_bar_open,5,realized_vol_percentile,long_only,25665.75,25666.0,25669.75,-0.5,7.5,2025-12-03 15:40:00-05:00,25676.75,time_stop,25636.5,25709.625,58.5,22.0,19.26,18.26,40.0,12.5,3.2,0.376068,0,0,1,0,MNQ_vcb_tf5_realized_vol_percentile_lb8_q02_long_only_target15R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,8,0.2,opposite_box_edge,r_multiple_or_time_stop,1.5,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mfe_ge_mae,time_or_flatten,discovery,1
2025-12-05 10:10:00-05:00,2025-12-05 10:15:00-05:00,2025-12-05,long,25838.0,25660.5,next_bar_open,5,realized_vol_percentile,long_only,25858.25,25858.0,25840.25,0.5,-35.5,2025-12-05 11:00:00-05:00,25741.25,time_stop,25660.5,26154.875,395.5,-234.0,-236.74,-237.74,19.0,283.5,0.067019,-0.591656,0,0,1,0,MNQ_vcb_tf5_realized_vol_percentile_lb8_q02_long_only_target15R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,8,0.2,opposite_box_edge,r_multiple_or_time_stop,1.5,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:00-10:30,mae_dominates,time_or_flatten,discovery,1
2025-12-09 10:40:00-05:00,2025-12-09 10:45:00-05:00,2025-12-09,long,25670.0,25615.25,next_bar_open,5,realized_vol_percentile,long_only,25680.0,25679.75,25651.75,0.5,-56.0,2025-12-09 11:30:00-05:00,25707.5,time_stop,25615.25,25777.125,129.5,55.0,52.26,51.26,59.5,89.0,0.668539,0.42471,0,0,1,0,MNQ_vcb_tf5_realized_vol_percentile_lb8_q02_long_only_target15R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,8,0.2,opposite_box_edge,r_multiple_or_time_stop,1.5,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:30-11:30,mae_dominates,time_or_flatten,discovery,1
2025-12-11 12:20:00-05:00,2025-12-11 12:25:00-05:00,2025-12-11,long,25589.25,25467.0,next_bar_open,5,realized_vol_percentile,long_only,25619.0,25618.75,25604.25,0.5,-29.0,2025-12-11 13:10:00-05:00,25633.75,time_stop,25467.0,25847.0,304.0,29.5,26.76,25.76,56.5,81.5,0.693252,0.097039,0,0,1,0,MNQ_vcb_tf5_realized_vol_percentile_lb8_q02_long_only_target15R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,8,0.2,opposite_box_edge,r_multiple_or_time_stop,1.5,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,discovery,1
2025-12-11 13:35:00-05:00,2025-12-11 13:40:00-05:00,2025-12-11,long,25645.0,25578.25,next_bar_open,5,realized_vol_percentile,long_only,25663.0,25663.5,25678.75,-1.0,30.5,2025-12-11 14:25:00-05:00,25697.5,time_stop,25578.25,25790.125,169.5,69.0,66.26,65.26,78.0,66.0,1.181818,0.40708,0,0,1,0,MNQ_vcb_tf5_realized_vol_percentile_lb8_q02_long_only_target15R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,8,0.2,opposite_box_edge,r_multiple_or_time_stop,1.5,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mfe_ge_mae,time_or_flatten,discovery,1
2025-12-16 14:50:00-05:00,2025-12-16 14:55:00-05:00,2025-12-16,long,25087.0,24985.25,next_bar_open,5,realized_vol_percentile,long_only,25091.25,25090.75,25078.75,1.0,-24.0,2025-12-16 15:40:00-05:00,25180.5,time_stop,24985.25,25250.25,212.0,178.5,175.76,174.76,214.0,42.0,5.095238,0.841981,0,0,1,0,MNQ_vcb_tf5_realized_vol_percentile_lb8_q02_long_only_target15R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,8,0.2,opposite_box_edge,r_multiple_or_time_stop,1.5,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mfe_ge_mae,time_or_flatten,discovery,1
2025-12-18 13:20:00-05:00,2025-12-18 13:25:00-05:00,2025-12-18,long,25371.75,25297.25,next_bar_open,5,realized_vol_percentile,long_only,25374.5,25374.5,25362.5,0.0,-24.0,2025-12-18 14:00:00-05:00,25297.25,stop,25297.25,25490.375,154.5,-154.5,-157.24,-158.24,56.0,222.0,0.252252,-1.0,0,1,0,0,MNQ_vcb_tf5_realized_vol_percentile_lb8_q02_long_only_target15R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,8,0.2,opposite_box_edge,r_multiple_or_time_stop,1.5,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,quick_or_adverse_stop,discovery,1
2025-12-18 15:40:00-05:00,2025-12-18 15:45:00-05:00,2025-12-18,long,25327.0,25192.75,next_bar_open,5,realized_vol_percentile,long_only,25329.5,25329.5,25331.25,0.0,3.5,2025-12-18 15:45:00-05:00,25331.25,session_flatten,25192.75,25534.625,273.5,3.5,0.76,-0.24,26.0,31.0,0.83871,0.012797,0,0,1,0,MNQ_vcb_tf5_realized_vol_percentile_lb8_q02_long_only_target15R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,8,0.2,opposite_box_edge,r_multiple_or_time_stop,1.5,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mae_dominates,time_or_flatten,discovery,1
2025-12-19 12:50:00-05:00,2025-12-19 12:55:00-05:00,2025-12-19,long,25580.0,25537.0,next_bar_open,5,realized_vol_percentile,long_only,25587.75,25588.0,25578.0,-0.5,-20.0,2025-12-19 13:40:00-05:00,25554.0,time_stop,25537.0,25663.875,101.5,-67.5,-70.24,-71.24,19.5,87.0,0.224138,-0.665025,0,0,1,0,MNQ_vcb_tf5_realized_vol_percentile_lb8_q02_long_only_target15R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,8,0.2,opposite_box_edge,r_multiple_or_time_stop,1.5,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,11:30-13:30,mae_dominates,time_or_flatten,discovery,1
2025-12-23 10:50:00-05:00,2025-12-23 10:55:00-05:00,2025-12-23,long,25719.0,25630.0,next_bar_open,5,realized_vol_percentile,long_only,25725.5,25725.0,25731.25,1.0,12.5,2025-12-23 11:40:00-05:00,25752.0,time_stop,25630.0,25868.75,191.0,53.0,50.26,49.26,64.5,15.0,4.3,0.277487,0,0,1,0,MNQ_vcb_tf5_realized_vol_percentile_lb8_q02_long_only_target15R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,8,0.2,opposite_box_edge,r_multiple_or_time_stop,1.5,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:30-11:30,mfe_ge_mae,time_or_flatten,discovery,1
2025-12-23 14:50:00-05:00,2025-12-23 14:55:00-05:00,2025-12-23,long,25792.0,25782.0,next_bar_open,5,realized_vol_percentile,long_only,25795.5,25795.5,25797.0,0.0,3.0,2025-12-23 15:40:00-05:00,25797.5,time_stop,25782.0,25815.75,27.0,4.0,1.26,0.26,21.5,5.0,4.3,0.148148,0,0,1,0,MNQ_vcb_tf5_realized_vol_percentile_lb8_q02_long_only_target15R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,8,0.2,opposite_box_edge,r_multiple_or_time_stop,1.5,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,13:30-15:45,mfe_ge_mae,time_or_flatten,discovery,1
2025-12-24 10:10:00-05:00,2025-12-24 10:15:00-05:00,2025-12-24,long,25827.5,25781.75,next_bar_open,5,realized_vol_percentile,long_only,25828.25,25827.75,25831.75,1.0,8.0,2025-12-24 11:00:00-05:00,25833.0,time_stop,25781.75,25898.0,93.0,9.5,6.76,5.76,25.5,48.5,0.525773,0.102151,0,0,1,0,MNQ_vcb_tf5_realized_vol_percentile_lb8_q02_long_only_target15R_mt2_gap30_first10_keep1000,MNQ,volatility_compression_breakout,8,0.2,opposite_box_edge,r_multiple_or_time_stop,1.5,45,2,30,10,False,Phase 9A research-only deterministic MNQ volatility compression breakout spec; no paper/live promotion.,10:00-10:30,mae_dominates,time_or_flatten,discovery,1
