hypothesis_id,instrument,family,side_filter,timeframe,entry_delay,exit_shape,event_time,entry_time,exit_time,trading_session,side,entry_price,exit_price,exit_reason,gross_pnl,net_pnl,stress_net_pnl,same_bar_ambiguity,minute_of_day,rth_bucket,weekday,phase8i_source_note
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-26 09:32:00-05:00,2026-02-26 09:37:00-05:00,2026-02-26 09:52:00-05:00,2026-02-26,long,25250.75,25198.5,time_stop,-104.5,-107.24,-108.24,0,577,09:30-10:00,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-26 14:08:00-05:00,2026-02-26 14:13:00-05:00,2026-02-26 14:28:00-05:00,2026-02-26,long,25059.25,25051.0,time_stop,-16.5,-19.24,-20.24,0,853,14:00-15:30,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-26 14:29:00-05:00,2026-02-26 14:34:00-05:00,2026-02-26 14:49:00-05:00,2026-02-26,long,25073.0,25085.5,time_stop,25.0,22.26,21.26,0,874,14:00-15:30,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-26 14:30:00-05:00,2026-02-26 14:35:00-05:00,2026-02-26 14:50:00-05:00,2026-02-26,long,25072.25,25071.75,time_stop,-1.0,-3.74,-4.74,0,875,14:00-15:30,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-26 15:09:00-05:00,2026-02-26 15:14:00-05:00,2026-02-26 15:29:00-05:00,2026-02-26,long,25037.25,25029.25,time_stop,-16.0,-18.74,-19.74,0,914,14:00-15:30,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-26 15:32:00-05:00,2026-02-26 15:37:00-05:00,2026-02-26 15:52:00-05:00,2026-02-26,long,25056.75,25052.25,time_stop,-9.0,-11.74,-12.74,0,937,15:30-16:00,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 09:32:00-05:00,2026-02-27 09:37:00-05:00,2026-02-27 09:52:00-05:00,2026-02-27,long,24843.25,24895.75,time_stop,105.0,102.26,101.26,0,577,09:30-10:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 09:37:00-05:00,2026-02-27 09:42:00-05:00,2026-02-27 09:57:00-05:00,2026-02-27,long,24824.75,24872.5,time_stop,95.5,92.76,91.76,0,582,09:30-10:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 09:38:00-05:00,2026-02-27 09:43:00-05:00,2026-02-27 09:58:00-05:00,2026-02-27,long,24798.25,24882.25,time_stop,168.0,165.26,164.26,0,583,09:30-10:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 09:41:00-05:00,2026-02-27 09:46:00-05:00,2026-02-27 10:01:00-05:00,2026-02-27,long,24899.0,24914.5,time_stop,31.0,28.26,27.26,0,586,09:30-10:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 09:45:00-05:00,2026-02-27 09:50:00-05:00,2026-02-27 10:05:00-05:00,2026-02-27,long,24905.0,24943.0,time_stop,76.0,73.26,72.26,0,590,09:30-10:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 09:55:00-05:00,2026-02-27 10:00:00-05:00,2026-02-27 10:15:00-05:00,2026-02-27,long,24889.5,24955.0,time_stop,131.0,128.26,127.26,0,600,10:00-11:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 09:57:00-05:00,2026-02-27 10:02:00-05:00,2026-02-27 10:17:00-05:00,2026-02-27,long,24927.0,24944.0,time_stop,34.0,31.26,30.26,0,602,10:00-11:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 12:20:00-05:00,2026-02-27 12:25:00-05:00,2026-02-27 12:40:00-05:00,2026-02-27,long,24941.75,24952.75,time_stop,22.0,19.26,18.26,0,745,12:00-14:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 12:24:00-05:00,2026-02-27 12:29:00-05:00,2026-02-27 12:44:00-05:00,2026-02-27,long,24953.0,24935.0,time_stop,-36.0,-38.74,-39.74,0,749,12:00-14:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 12:42:00-05:00,2026-02-27 12:47:00-05:00,2026-02-27 13:02:00-05:00,2026-02-27,long,24925.75,24939.25,time_stop,27.0,24.26,23.26,0,767,12:00-14:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 12:55:00-05:00,2026-02-27 13:00:00-05:00,2026-02-27 13:15:00-05:00,2026-02-27,long,24942.5,24906.5,time_stop,-72.0,-74.74,-75.74,0,780,12:00-14:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 13:01:00-05:00,2026-02-27 13:06:00-05:00,2026-02-27 13:21:00-05:00,2026-02-27,long,24933.0,24881.25,time_stop,-103.5,-106.24,-107.24,0,786,12:00-14:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 13:07:00-05:00,2026-02-27 13:12:00-05:00,2026-02-27 13:27:00-05:00,2026-02-27,long,24913.5,24882.25,time_stop,-62.5,-65.24,-66.24,0,792,12:00-14:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 13:08:00-05:00,2026-02-27 13:13:00-05:00,2026-02-27 13:28:00-05:00,2026-02-27,long,24918.0,24900.25,time_stop,-35.5,-38.24,-39.24,0,793,12:00-14:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 14:03:00-05:00,2026-02-27 14:08:00-05:00,2026-02-27 14:23:00-05:00,2026-02-27,long,24915.5,24903.25,time_stop,-24.5,-27.24,-28.24,0,848,14:00-15:30,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 14:08:00-05:00,2026-02-27 14:13:00-05:00,2026-02-27 14:28:00-05:00,2026-02-27,long,24918.5,24914.5,time_stop,-8.0,-10.74,-11.74,0,853,14:00-15:30,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 15:10:00-05:00,2026-02-27 15:15:00-05:00,2026-02-27 15:30:00-05:00,2026-02-27,long,24969.0,24979.0,time_stop,20.0,17.259999999999998,16.259999999999998,0,915,14:00-15:30,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 15:38:00-05:00,2026-02-27 15:43:00-05:00,2026-02-27 15:58:00-05:00,2026-02-27,long,24953.0,24996.75,time_stop,87.5,84.76,83.76,0,943,15:30-16:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 15:40:00-05:00,2026-02-27 15:45:00-05:00,2026-02-27 15:59:00-05:00,2026-02-27,long,24944.75,24998.25,time_stop,107.0,104.26,103.26,0,945,15:30-16:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 15:41:00-05:00,2026-02-27 15:46:00-05:00,2026-02-27 15:59:00-05:00,2026-02-27,long,24943.0,24998.25,time_stop,110.5,107.76,106.76,0,946,15:30-16:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 15:42:00-05:00,2026-02-27 15:47:00-05:00,2026-02-27 15:59:00-05:00,2026-02-27,long,24933.5,24998.25,time_stop,129.5,126.76,125.76,0,947,15:30-16:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 15:47:00-05:00,2026-02-27 15:52:00-05:00,2026-02-27 15:59:00-05:00,2026-02-27,long,24957.75,24998.25,time_stop,81.0,78.26,77.26,0,952,15:30-16:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-02-27 15:48:00-05:00,2026-02-27 15:53:00-05:00,2026-02-27 15:59:00-05:00,2026-02-27,long,24972.5,24998.25,time_stop,51.5,48.76,47.76,0,953,15:30-16:00,Friday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-02 10:00:00-05:00,2026-03-02 10:05:00-05:00,2026-03-02 10:20:00-05:00,2026-03-02,long,24889.5,24920.75,time_stop,62.5,59.76,58.76,0,605,10:00-11:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-02 10:01:00-05:00,2026-03-02 10:06:00-05:00,2026-03-02 10:21:00-05:00,2026-03-02,long,24892.25,24878.5,time_stop,-27.5,-30.24,-31.24,0,606,10:00-11:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-02 10:32:00-05:00,2026-03-02 10:37:00-05:00,2026-03-02 10:52:00-05:00,2026-03-02,long,24881.0,24922.75,time_stop,83.5,80.76,79.76,0,637,10:00-11:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-02 10:34:00-05:00,2026-03-02 10:39:00-05:00,2026-03-02 10:54:00-05:00,2026-03-02,long,24918.0,24889.25,time_stop,-57.5,-60.24,-61.24,0,639,10:00-11:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-02 11:27:00-05:00,2026-03-02 11:32:00-05:00,2026-03-02 11:47:00-05:00,2026-03-02,long,24873.75,25033.5,time_stop,319.5,316.76,315.76,0,692,11:00-12:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-02 11:30:00-05:00,2026-03-02 11:35:00-05:00,2026-03-02 11:50:00-05:00,2026-03-02,long,24913.0,25007.5,time_stop,189.0,186.26,185.26,0,695,11:00-12:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-02 11:31:00-05:00,2026-03-02 11:36:00-05:00,2026-03-02 11:51:00-05:00,2026-03-02,long,24921.25,25004.75,time_stop,167.0,164.26,163.26,0,696,11:00-12:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-02 11:34:00-05:00,2026-03-02 11:39:00-05:00,2026-03-02 11:54:00-05:00,2026-03-02,long,24966.5,25015.5,time_stop,98.0,95.26,94.26,0,699,11:00-12:00,Monday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-03 09:32:00-05:00,2026-03-03 09:37:00-05:00,2026-03-03 09:52:00-05:00,2026-03-03,long,24642.25,24530.0,time_stop,-224.5,-227.24,-228.24,0,577,09:30-10:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-03 09:33:00-05:00,2026-03-03 09:38:00-05:00,2026-03-03 09:53:00-05:00,2026-03-03,long,24644.75,24552.25,time_stop,-185.0,-187.74,-188.74,0,578,09:30-10:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-03 09:34:00-05:00,2026-03-03 09:39:00-05:00,2026-03-03 09:54:00-05:00,2026-03-03,long,24593.25,24543.75,time_stop,-99.0,-101.74,-102.74,0,579,09:30-10:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-03 09:36:00-05:00,2026-03-03 09:41:00-05:00,2026-03-03 09:56:00-05:00,2026-03-03,long,24560.25,24517.75,time_stop,-85.0,-87.74,-88.74,0,581,09:30-10:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-03 09:41:00-05:00,2026-03-03 09:46:00-05:00,2026-03-03 10:01:00-05:00,2026-03-03,long,24594.25,24487.0,time_stop,-214.5,-217.24,-218.24,0,586,09:30-10:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-03 09:46:00-05:00,2026-03-03 09:51:00-05:00,2026-03-03 10:06:00-05:00,2026-03-03,long,24527.5,24520.25,time_stop,-14.5,-17.240000000000002,-18.24,0,591,09:30-10:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-03 09:47:00-05:00,2026-03-03 09:52:00-05:00,2026-03-03 10:07:00-05:00,2026-03-03,long,24530.0,24494.25,time_stop,-71.5,-74.24,-75.24,0,592,09:30-10:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-03 11:04:00-05:00,2026-03-03 11:09:00-05:00,2026-03-03 11:24:00-05:00,2026-03-03,long,24565.75,24628.25,time_stop,125.0,122.26,121.26,0,669,11:00-12:00,Tuesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-04 09:31:00-05:00,2026-03-04 09:36:00-05:00,2026-03-04 09:51:00-05:00,2026-03-04,long,24884.0,24899.5,time_stop,31.0,28.26,27.26,0,576,09:30-10:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-04 09:32:00-05:00,2026-03-04 09:37:00-05:00,2026-03-04 09:52:00-05:00,2026-03-04,long,24897.5,24918.5,time_stop,42.0,39.26,38.26,0,577,09:30-10:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-04 09:35:00-05:00,2026-03-04 09:40:00-05:00,2026-03-04 09:55:00-05:00,2026-03-04,long,24863.75,24906.75,time_stop,86.0,83.26,82.26,0,580,09:30-10:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-04 09:48:00-05:00,2026-03-04 09:53:00-05:00,2026-03-04 10:08:00-05:00,2026-03-04,long,24932.25,24990.25,time_stop,116.0,113.26,112.26,0,593,09:30-10:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-04 09:50:00-05:00,2026-03-04 09:55:00-05:00,2026-03-04 10:10:00-05:00,2026-03-04,long,24906.75,25000.0,time_stop,186.5,183.76,182.76,0,595,09:30-10:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-04 09:51:00-05:00,2026-03-04 09:56:00-05:00,2026-03-04 10:11:00-05:00,2026-03-04,long,24912.75,24990.0,time_stop,154.5,151.76,150.76,0,596,09:30-10:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-04 10:03:00-05:00,2026-03-04 10:08:00-05:00,2026-03-04 10:23:00-05:00,2026-03-04,long,24990.25,25077.25,time_stop,174.0,171.26,170.26,0,608,10:00-11:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-04 10:04:00-05:00,2026-03-04 10:09:00-05:00,2026-03-04 10:24:00-05:00,2026-03-04,long,24994.75,25090.75,time_stop,192.0,189.26,188.26,0,609,10:00-11:00,Wednesday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-05 09:40:00-05:00,2026-03-05 09:45:00-05:00,2026-03-05 10:00:00-05:00,2026-03-05,long,25045.5,25204.75,time_stop,318.5,315.76,314.76,0,585,09:30-10:00,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-05 09:41:00-05:00,2026-03-05 09:46:00-05:00,2026-03-05 10:01:00-05:00,2026-03-05,long,25060.75,25183.5,time_stop,245.5,242.76,241.76,0,586,09:30-10:00,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-05 09:43:00-05:00,2026-03-05 09:48:00-05:00,2026-03-05 10:03:00-05:00,2026-03-05,long,25116.5,25175.5,time_stop,118.0,115.26,114.26,0,588,09:30-10:00,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-05 09:47:00-05:00,2026-03-05 09:52:00-05:00,2026-03-05 10:07:00-05:00,2026-03-05,long,25124.25,25145.5,time_stop,42.5,39.76,38.76,0,592,09:30-10:00,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-05 10:19:00-05:00,2026-03-05 10:24:00-05:00,2026-03-05 10:39:00-05:00,2026-03-05,long,25023.5,25042.5,time_stop,38.0,35.26,34.26,0,624,10:00-11:00,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-05 10:50:00-05:00,2026-03-05 10:55:00-05:00,2026-03-05 11:10:00-05:00,2026-03-05,long,25079.5,24980.25,time_stop,-198.5,-201.24,-202.24,0,655,10:00-11:00,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-05 10:51:00-05:00,2026-03-05 10:56:00-05:00,2026-03-05 11:11:00-05:00,2026-03-05,long,25052.25,24973.0,time_stop,-158.5,-161.24,-162.24,0,656,10:00-11:00,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-05 10:53:00-05:00,2026-03-05 10:58:00-05:00,2026-03-05 11:13:00-05:00,2026-03-05,long,25067.75,25006.0,time_stop,-123.5,-126.24,-127.24,0,658,10:00-11:00,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-05 10:54:00-05:00,2026-03-05 10:59:00-05:00,2026-03-05 11:14:00-05:00,2026-03-05,long,25081.75,24986.0,time_stop,-191.5,-194.24,-195.24,0,659,10:00-11:00,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-05 10:59:00-05:00,2026-03-05 11:04:00-05:00,2026-03-05 11:19:00-05:00,2026-03-05,long,25030.25,24944.75,time_stop,-171.0,-173.74,-174.74,0,664,11:00-12:00,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-05 11:00:00-05:00,2026-03-05 11:05:00-05:00,2026-03-05 11:20:00-05:00,2026-03-05,long,25038.0,24958.5,time_stop,-159.0,-161.74,-162.74,0,665,11:00-12:00,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-05 12:03:00-05:00,2026-03-05 12:08:00-05:00,2026-03-05 12:23:00-05:00,2026-03-05,long,25072.0,24966.75,time_stop,-210.5,-213.24,-214.24,0,728,12:00-14:00,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-05 12:09:00-05:00,2026-03-05 12:14:00-05:00,2026-03-05 12:29:00-05:00,2026-03-05,long,25032.25,24927.5,time_stop,-209.5,-212.24,-213.24,0,734,12:00-14:00,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
MNQ_vwap_pullback_continuation_tf5_long_only_a25f2113,MNQ,vwap_pullback_continuation,long_only,5,next_5m_close,horizon_close_15m,2026-03-05 15:25:00-05:00,2026-03-05 15:30:00-05:00,2026-03-05 15:45:00-05:00,2026-03-05,long,24961.25,24958.5,time_stop,-5.5,-8.24,-9.24,0,930,15:30-16:00,Thursday,de-duplicated Phase 8H duplicate signal to one canonical hypothesis
