candidate_id,signal_time,confirmation_time,entry_time,trading_session,level_type,interaction_family,side,confirmation_model,exit_variant,selected_prior_level,prior_rth_close,prior_rth_midpoint,prior_rth_session,signal_open,signal_close,signal_high,signal_low,atr,skipped_extra_signals_same_day,entry_price,exit_time,exit_price,exit_reason,structural_stop,atr_cap_stop,actual_stop,target_price,gross_pnl,net_pnl,stress_pnl,mfe,mae,same_bar_ambiguity,stop_hit,target_hit,time_stop,instrument,timeframe,atr_cap_multiple,buffer_ticks,time_stop_minutes,max_trades_per_day,trade_start,trade_end,flatten_time,traded_level_source,level_source,split
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-01-13 10:00:00-05:00,2026-01-13 10:05:00-05:00,2026-01-13 10:10:00-05:00,2026-01-13,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,25952.0,25952.0,25882.125,2026-01-12,25946.25,25930.25,25971.25,25892.5,57.642857142857146,50,25913.25,2026-01-13 10:40:00-05:00,25832.75,time_stop,25971.5,25985.3036,25971.5,25825.875,161.0,158.26,157.26,203.0,21.0,0,0,0,1,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,discovery
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-01-16 10:25:00-05:00,2026-01-16 10:30:00-05:00,2026-01-16 10:35:00-05:00,2026-01-16,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,25719.0,25719.0,25817.5,2026-01-15,25726.75,25669.0,25727.25,25662.75,50.9375,37,25657.5,2026-01-16 11:05:00-05:00,25693.5,time_stop,25727.5,25721.1719,25721.1719,25561.9922,-72.0,-74.74,-75.74,134.5,75.5,0,0,0,1,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,discovery
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-01-20 10:40:00-05:00,2026-01-20 10:45:00-05:00,2026-01-20 10:50:00-05:00,2026-01-20,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,25397.75,25397.75,25327.125,2026-01-19,25378.5,25388.75,25417.75,25373.25,61.982142857142854,47,25351.25,2026-01-20 11:10:00-05:00,25418.0,stop,25418.0,25428.7277,25418.0,25251.125,-133.5,-136.24,-137.24,76.0,154.0,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,discovery
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-02-10 11:35:00-05:00,2026-02-10 11:40:00-05:00,2026-02-10 11:45:00-05:00,2026-02-10,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,25338.25,25338.25,25192.25,2026-02-09,25339.75,25337.75,25362.0,25327.75,38.517857142857146,27,25329.75,2026-02-10 11:45:00-05:00,25362.25,stop,25362.25,25377.8973,25362.25,25281.0,-65.0,-67.74,-68.74,2.0,74.5,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,discovery
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-02-11 10:10:00-05:00,2026-02-11 10:15:00-05:00,2026-02-11 10:20:00-05:00,2026-02-11,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,25219.0,25219.0,25322.25,2026-02-10,25236.0,25188.0,25248.0,25142.0,79.16666666666667,13,25134.25,2026-02-11 10:50:00-05:00,25233.2083,stop,25248.25,25233.2083,25233.2083,24985.8125,-197.92,-200.66,-201.66,152.5,256.0,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,discovery
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-02-13 10:10:00-05:00,2026-02-13 10:15:00-05:00,2026-02-13 10:20:00-05:00,2026-02-13,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,24764.0,24764.0,25057.625,2026-02-12,24803.75,24759.75,24833.25,24752.5,106.25,0,24753.25,2026-02-13 10:25:00-05:00,24833.5,stop,24833.5,24886.0625,24833.5,24632.875,-160.5,-163.24,-164.24,59.0,235.0,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,validation
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-02-17 11:25:00-05:00,2026-02-17 11:30:00-05:00,2026-02-17 11:35:00-05:00,2026-02-17,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,24746.0,24746.0,24734.0,2026-02-16,24785.75,24727.5,24790.25,24722.25,67.01785714285714,14,24726.25,2026-02-17 12:05:00-05:00,24728.75,time_stop,24790.5,24810.0223,24790.5,24629.875,-5.0,-7.74,-8.74,25.0,123.0,0,0,0,1,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,validation
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-02-19 11:20:00-05:00,2026-02-19 11:25:00-05:00,2026-02-19 11:30:00-05:00,2026-02-19,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,24957.5,24957.5,24940.25,2026-02-18,24943.5,24946.0,24961.75,24937.75,49.82142857142857,47,24874.25,2026-02-19 12:00:00-05:00,24823.5,time_stop,24962.0,24936.5268,24936.5268,24780.8348,101.5,98.76,97.76,145.0,93.5,0,0,0,1,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,validation
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-03-02 13:50:00-05:00,2026-03-02 13:55:00-05:00,2026-03-02 14:00:00-05:00,2026-03-02,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,24998.25,24998.25,24908.375,2026-02-27,24999.75,24993.0,25007.5,24982.75,25.803571428571427,1,24972.0,2026-03-02 14:05:00-05:00,25004.2545,stop,25007.75,25004.2545,25004.2545,24923.6183,-64.51,-67.25,-68.25,10.0,119.0,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,validation
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-03-05 10:15:00-05:00,2026-03-05 10:20:00-05:00,2026-03-05 10:25:00-05:00,2026-03-05,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,25120.0,25120.0,25015.25,2026-03-04,25176.25,25107.25,25180.25,25102.75,68.875,60,25023.25,2026-03-05 10:55:00-05:00,25081.75,time_stop,25180.5,25109.3438,25109.3438,24894.1094,-117.0,-119.74,-120.74,185.5,147.5,0,0,0,1,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,validation
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-03-09 12:00:00-04:00,2026-03-09 12:05:00-04:00,2026-03-09 12:10:00-04:00,2026-03-09,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,24667.25,24667.25,24763.0,2026-03-06,24642.75,24650.25,24679.75,24630.0,38.357142857142854,18,24662.25,2026-03-09 12:20:00-04:00,24680.0,stop,24680.0,24710.1964,24680.0,24593.0,-35.5,-38.24,-39.24,56.5,44.0,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,validation
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-03-10 10:05:00-04:00,2026-03-10 10:10:00-04:00,2026-03-10 10:15:00-04:00,2026-03-10,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,24992.0,24992.0,24684.125,2026-03-09,24966.75,24902.0,24998.75,24895.0,69.03125,2,24931.0,2026-03-10 10:25:00-04:00,24999.0,stop,24999.0,25017.2891,24999.0,24829.0,-136.0,-138.74,-139.74,77.0,187.5,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,validation
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-03-11 11:25:00-04:00,2026-03-11 11:30:00-04:00,2026-03-11 11:35:00-04:00,2026-03-11,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,24985.75,24985.75,25055.125,2026-03-10,25001.5,24935.25,25018.25,24933.0,59.82142857142857,34,24952.0,2026-03-11 12:05:00-04:00,24906.75,time_stop,25018.5,25026.7768,25018.5,24852.25,90.5,87.76,86.76,120.0,24.0,0,0,0,1,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,validation
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-03-13 10:50:00-04:00,2026-03-13 10:55:00-04:00,2026-03-13 11:00:00-04:00,2026-03-13,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,24555.75,24555.75,24688.875,2026-03-12,24571.5,24547.0,24597.75,24539.25,55.714285714285715,51,24490.5,2026-03-13 11:10:00-04:00,24560.1429,stop,24598.0,24560.1429,24560.1429,24386.0357,-139.29,-142.03,-143.03,58.0,158.0,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,validation
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-03-19 11:30:00-04:00,2026-03-19 11:35:00-04:00,2026-03-19 11:40:00-04:00,2026-03-19,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,24434.25,24434.25,24601.875,2026-03-18,24460.75,24416.5,24463.25,24414.5,55.94642857142857,8,24424.5,2026-03-19 11:55:00-04:00,24463.5,stop,24463.5,24494.433,24463.5,24366.0,-78.0,-80.74,-81.74,56.0,102.5,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,validation
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-03-30 10:40:00-04:00,2026-03-30 10:45:00-04:00,2026-03-30 10:50:00-04:00,2026-03-30,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,23308.75,23308.75,23466.625,2026-03-27,23313.0,23273.75,23332.0,23262.25,50.285714285714285,37,23307.25,2026-03-30 10:50:00-04:00,23332.25,stop,23332.25,23370.1071,23332.25,23262.25,-50.0,-52.74,-53.74,30.5,62.0,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,validation
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-04-02 10:45:00-04:00,2026-04-02 10:50:00-04:00,2026-04-02 10:55:00-04:00,2026-04-02,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,24199.75,24199.75,24196.25,2026-04-01,24201.0,24118.75,24211.5,24114.75,87.58928571428571,54,24139.5,2026-04-02 11:10:00-04:00,24211.75,stop,24211.75,24248.9866,24211.75,23931.75,-144.5,-147.24,-148.24,69.5,149.5,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,validation
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-04-10 13:00:00-04:00,2026-04-10 13:05:00-04:00,2026-04-10 13:10:00-04:00,2026-04-10,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,25248.75,25248.75,25116.75,2026-04-09,25265.25,25235.25,25266.25,25234.0,26.0,5,25243.5,2026-04-10 13:40:00-04:00,25253.5,time_stop,25266.5,25276.0,25266.5,25209.0,-20.0,-22.74,-23.74,40.5,29.0,0,0,0,1,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,validation
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-04-13 10:10:00-04:00,2026-04-13 10:15:00-04:00,2026-04-13 10:20:00-04:00,2026-04-13,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,25284.0,25284.0,25307.75,2026-04-10,25309.5,25282.25,25309.75,25276.0,52.638888888888886,0,25272.0,2026-04-13 10:30:00-04:00,25310.0,stop,25310.0,25337.7986,25310.0,25215.0,-76.0,-78.74,-79.74,54.0,81.0,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,validation
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-04-16 10:05:00-04:00,2026-04-16 10:10:00-04:00,2026-04-16 10:15:00-04:00,2026-04-16,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,26364.0,26364.0,26180.0,2026-04-15,26330.75,26346.25,26365.0,26321.75,59.34375,3,26357.5,2026-04-16 10:15:00-04:00,26365.25,stop,26365.25,26431.6797,26365.25,26275.75,-15.5,-18.24,-19.24,84.0,26.5,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,validation
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-04-21 10:55:00-04:00,2026-04-21 11:00:00-04:00,2026-04-21 11:05:00-04:00,2026-04-21,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,26745.25,26745.25,26697.5,2026-04-20,26794.25,26737.25,26794.75,26730.0,39.410714285714285,41,26691.25,2026-04-21 11:05:00-04:00,26740.5134,stop,26795.0,26740.5134,26740.5134,26617.3549,-98.53,-101.27,-102.27,58.0,115.0,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,validation
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-04-23 12:00:00-04:00,2026-04-23 12:05:00-04:00,2026-04-23 12:10:00-04:00,2026-04-23,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,27080.0,27080.0,26950.375,2026-04-22,27093.0,27046.5,27099.75,27044.25,30.375,28,27050.25,2026-04-23 12:15:00-04:00,27088.2188,stop,27100.0,27088.2188,27088.2188,26993.2969,-75.94,-78.68,-79.68,1.5,84.0,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-04-27 13:35:00-04:00,2026-04-27 13:40:00-04:00,2026-04-27 13:45:00-04:00,2026-04-27,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,27433.5,27433.5,27296.375,2026-04-24,27438.0,27421.5,27438.5,27418.75,20.178571428571427,18,27430.5,2026-04-27 13:50:00-04:00,27438.75,stop,27438.75,27455.7232,27438.75,27380.25,-16.5,-19.24,-20.24,28.5,19.0,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-04 11:15:00-04:00,2026-05-04 11:20:00-04:00,2026-05-04 11:25:00-04:00,2026-05-04,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,27836.75,27836.75,27766.25,2026-05-01,27854.5,27781.75,27867.75,27772.75,44.5,48,27726.75,2026-05-04 11:25:00-04:00,27782.375,stop,27868.0,27782.375,27782.375,27643.3125,-111.25,-113.99,-114.99,12.5,128.0,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-07 12:10:00-04:00,2026-05-07 12:15:00-04:00,2026-05-07 12:20:00-04:00,2026-05-07,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,28710.5,28710.5,28531.125,2026-05-06,28746.75,28700.25,28748.0,28691.5,39.857142857142854,29,28659.25,2026-05-07 12:20:00-04:00,28709.0714,stop,28748.25,28709.0714,28709.0714,28584.5179,-99.64,-102.38,-103.38,25.0,110.5,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-11 10:25:00-04:00,2026-05-11 10:30:00-04:00,2026-05-11 10:35:00-04:00,2026-05-11,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,29339.5,29339.5,29102.125,2026-05-08,29388.0,29286.0,29394.75,29279.25,66.29166666666667,0,29316.0,2026-05-11 10:50:00-04:00,29395.0,stop,29395.0,29398.8646,29395.0,29197.5,-158.0,-160.74,-161.74,31.5,189.5,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-13 10:00:00-04:00,2026-05-13 10:05:00-04:00,2026-05-13 10:10:00-04:00,2026-05-13,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,29174.25,29174.25,29018.5,2026-05-12,29169.5,29163.75,29184.5,29139.25,89.60714285714286,2,29144.0,2026-05-13 10:10:00-04:00,29184.75,stop,29184.75,29256.0089,29184.75,29075.25,-81.5,-84.24,-85.24,25.0,99.5,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-18 10:20:00-04:00,2026-05-18 10:25:00-04:00,2026-05-18 10:30:00-04:00,2026-05-18,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,29231.0,29231.0,29288.25,2026-05-15,29251.75,29205.25,29266.0,29197.75,91.0,59,29153.75,2026-05-18 11:00:00-04:00,29073.75,time_stop,29266.25,29267.5,29266.25,28985.0,160.0,157.26,156.26,365.5,44.5,0,0,0,1,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-19 13:25:00-04:00,2026-05-19 13:30:00-04:00,2026-05-19 13:35:00-04:00,2026-05-19,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,29099.5,29099.5,29085.625,2026-05-18,29111.75,29082.25,29116.25,29061.25,39.392857142857146,20,29080.75,2026-05-19 14:05:00-04:00,29093.75,time_stop,29116.5,29129.9911,29116.5,29027.125,-26.0,-28.74,-29.74,144.0,62.5,0,0,0,1,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-21 14:50:00-04:00,2026-05-21 14:55:00-04:00,2026-05-21 15:00:00-04:00,2026-05-21,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,29395.25,29395.25,29202.0,2026-05-20,29406.5,29308.75,29431.25,29306.25,49.0,1,29337.25,2026-05-21 15:05:00-04:00,29398.5,stop,29431.5,29398.5,29398.5,29245.375,-122.5,-125.24,-126.24,4.0,131.0,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-26 11:45:00-04:00,2026-05-26 11:50:00-04:00,2026-05-26 11:55:00-04:00,2026-05-26,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,29963.0,29963.0,29951.75,2026-05-25,29972.5,29946.5,29981.5,29940.0,35.357142857142854,5,29909.0,2026-05-26 12:00:00-04:00,29953.1964,stop,29981.75,29953.1964,29953.1964,29842.7054,-88.39,-91.13,-92.13,47.0,122.5,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-27 10:05:00-04:00,2026-05-27 10:10:00-04:00,2026-05-27 10:15:00-04:00,2026-05-27,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,30079.25,30079.25,29972.75,2026-05-26,30083.25,30022.75,30091.0,30000.0,85.53125,62,30015.75,2026-05-27 10:45:00-04:00,29975.75,time_stop,30091.25,30122.6641,30091.25,29902.5,80.0,77.26,76.26,279.5,83.0,0,0,0,1,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-05-29 10:40:00-04:00,2026-05-29 10:45:00-04:00,2026-05-29 10:50:00-04:00,2026-05-29,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,30306.0,30306.0,30131.125,2026-05-28,30348.5,30293.75,30365.75,30289.25,54.464285714285715,0,30301.5,2026-05-29 10:50:00-04:00,30366.0,stop,30366.0,30369.5804,30366.0,30204.75,-129.0,-131.74,-132.74,14.0,188.0,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-06-03 10:40:00-04:00,2026-06-03 10:45:00-04:00,2026-06-03 10:50:00-04:00,2026-06-03,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,30707.25,30707.25,30572.125,2026-06-02,30712.5,30701.25,30739.5,30697.0,72.46428571428571,55,30680.75,2026-06-03 11:20:00-04:00,30635.5,time_stop,30739.75,30771.3304,30739.75,30592.25,90.5,87.76,86.76,113.5,70.0,0,0,0,1,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-06-09 10:25:00-04:00,2026-06-09 10:30:00-04:00,2026-06-09 10:35:00-04:00,2026-06-09,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,29452.5,29452.5,29537.125,2026-06-08,29504.0,29443.75,29526.0,29425.75,108.91666666666667,58,29438.5,2026-06-09 11:05:00-04:00,29268.75,time_stop,29526.25,29574.6458,29526.25,29306.875,339.5,336.76,335.76,709.5,99.5,0,0,0,1,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-06-10 10:10:00-04:00,2026-06-10 10:15:00-04:00,2026-06-10 10:20:00-04:00,2026-06-10,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,29116.0,29116.0,29037.125,2026-06-09,29136.0,29092.25,29167.0,29070.75,159.22222222222223,56,29102.25,2026-06-10 10:20:00-04:00,29167.25,stop,29167.25,29301.2778,29167.25,28969.0,-130.0,-132.74,-133.74,62.5,233.5,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-06-12 10:40:00-04:00,2026-06-12 10:45:00-04:00,2026-06-12 10:50:00-04:00,2026-06-12,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,29457.0,29457.0,29059.875,2026-06-11,29546.25,29412.0,29550.5,29406.75,116.85714285714286,0,29375.5,2026-06-12 10:50:00-04:00,29521.5714,stop,29550.75,29521.5714,29521.5714,29156.3929,-292.14,-294.88,-295.88,13.0,462.0,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-06-19 10:55:00-04:00,2026-06-19 11:00:00-04:00,2026-06-19 11:05:00-04:00,2026-06-19,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,30693.0,30693.0,30587.625,2026-06-18,30687.75,30690.0,30698.25,30684.75,18.785714285714285,14,30692.75,2026-06-19 11:05:00-04:00,30698.5,stop,30698.5,30716.2321,30698.5,30658.75,-11.5,-14.24,-15.24,15.0,24.5,0,1,0,0,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
MNQ_14a_prior_rth_close_reclaim_after_breach_short_two_bar_confirm_fill_next_open_hard_stop_time_exit,2026-06-22 10:40:00-04:00,2026-06-22 10:45:00-04:00,2026-06-22 10:50:00-04:00,2026-06-22,prior_rth_close,reclaim_after_breach,short,two_bar_confirm_fill_next_open,hard_stop_time_exit,30651.0,30651.0,30669.375,2026-06-19,30695.0,30625.5,30715.5,30612.75,91.19642857142857,53,30630.75,2026-06-22 11:20:00-04:00,30632.5,time_stop,30715.75,30744.7455,30715.75,30503.25,-3.5,-6.24,-7.24,171.5,98.0,0,0,0,1,MNQ,5,1.25,1,30,1,10:00,15:30,15:45,prior_rth_close,prior_complete_rth_session,holdout
