candidate_id,scope,bucket,pnl,trades,concentration
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-04,66.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-05,24.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-06,107.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-07,-103.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-08,96.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-11,20.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-13,82.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-14,156.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-15,116.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-19,130.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-20,-23.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-21,-246.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-22,28.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-25,-93.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-26,-204.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-28,132.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-05-29,-308.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-06-01,7.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-06-02,47.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-06-03,17.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-06-04,31.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-06-08,83.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-06-11,13.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-06-12,-466.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-06-15,107.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-06-18,-210.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-06-19,-59.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-06-22,-361.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-06-24,-262.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-06-25,-221.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-06-26,173.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-06-29,130.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-06-30,235.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-07-01,-179.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,day,2026-07-02,-456.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,side,long,-830.8,170,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,exit_reason,stop,-4045.82,18,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,exit_reason,target,653.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt1_gap30_first10_avoid1000,exit_reason,time_stop,2561.5,150,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-07-15,-81.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-07-16,-138.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-07-17,110.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-07-21,9.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-07-22,-78.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-07-23,187.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-07-24,22.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-07-25,-20.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-07-30,-35.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-08-01,-198.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-08-04,15.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-08-06,114.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-08-07,-172.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-08-08,-8.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-08-11,-44.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-08-12,165.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-08-14,-171.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-08-18,-156.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-08-20,-239.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-08-21,-211.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-08-22,-58.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-08-25,121.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-08-26,2.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-08-27,61.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-08-28,-40.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-09-02,2.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-09-03,-299.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-09-04,65.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-09-08,29.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-09-10,-28.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-09-11,43.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-09-12,9.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-09-15,-6.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-09-18,-50.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-09-22,116.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-09-25,34.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-09-26,-3.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-09-30,-29.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-01,128.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-02,16.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-03,-49.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-06,-46.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-08,15.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-13,37.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-14,230.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-15,87.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-16,-178.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-17,-252.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-20,68.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-21,-90.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-22,-218.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-23,-49.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-24,-57.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-27,14.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-28,-22.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-10-31,-24.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-11-04,36.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-11-05,52.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-11-07,-129.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-11-10,169.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-11-11,-68.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-11-14,261.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-11-17,-200.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-11-18,-222.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-11-19,144.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-11-20,-89.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-11-21,303.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-11-24,244.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-11-25,210.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-11-26,263.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-11-28,-19.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-12-01,-24.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-12-03,-80.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-12-04,-304.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-12-05,47.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-12-09,13.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-12-10,-152.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-12-11,-199.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-12-16,-446.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-12-18,-135.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-12-19,11.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-12-23,54.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-12-24,71.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2025-12-30,-190.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-01-05,48.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-01-06,44.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-01-07,140.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-01-09,175.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-01-12,22.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-01-15,-117.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-01-19,40.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-01-20,-63.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-01-21,51.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-01-22,48.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-01-23,356.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-01-26,-71.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-01-27,50.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-02-02,-200.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-02-06,131.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-02-09,266.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-02-10,-169.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-02-13,94.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-02-16,-192.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-02-17,383.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-02-18,76.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-02-19,-105.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-02-20,231.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-02-24,10.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-02-25,16.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-02-27,10.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-03-02,106.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-03-03,41.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-03-04,200.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-03-05,-344.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-03-06,8.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-03-09,413.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-03-10,123.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-03-16,-288.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-03-19,-196.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-03-23,-18.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-03-24,-158.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-03-25,-104.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-03-26,-217.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-03-31,411.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-01,44.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-02,522.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-06,-299.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-09,257.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-10,-105.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-13,-5.74,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-14,123.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-15,273.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-16,-207.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-17,263.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-21,-250.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-22,91.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-23,-51.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-24,101.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-27,31.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-28,-29.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-29,-139.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-04-30,206.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-01,-33.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-04,-138.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-05,24.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-06,-27.98,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-07,118.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-08,105.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-11,20.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-13,81.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-14,26.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-15,321.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-19,130.26,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-20,-13.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-21,27.52,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-22,28.76,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-25,-93.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-26,-70.48,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-28,206.02,2,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-05-29,-308.24,1,1.0
MNQ_vcb_tf5_range_percentile_lb8_q025_long_only_target20R_mt2_gap30_first10_keep1000,day,2026-06-01,161.02,2,1.0
