portfolio_set,portfolio_mode,trading_session,current_playbook_no_accepted_trade,phase13a_added_trade,no_module_fired_at_all,large_intraday_movement,rth_range
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-03-14,True,False,True,True,316.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-03-17,True,False,True,True,330.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-03-18,True,False,True,False,292.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-03-19,True,False,True,True,432.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-03-20,True,False,True,True,348.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-03-21,True,False,True,True,366.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-03-24,True,False,True,False,180.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-03-25,True,False,True,False,134.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-03-26,True,False,True,True,433.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-03-27,True,False,True,False,261.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-03-28,True,False,True,True,519.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-03-31,True,False,True,True,512.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-01,True,False,True,True,382.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-02,True,False,True,True,573.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-03,True,False,True,True,409.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-04,True,False,True,True,720.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-07,True,False,True,True,1686.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-08,True,False,True,True,1385.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-09,True,False,True,True,2191.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-10,True,False,True,True,953.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-11,True,False,True,True,603.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-14,True,False,True,True,516.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-15,True,False,True,False,260.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-16,True,False,True,True,619.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-17,True,False,True,False,264.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-21,True,False,True,True,465.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-22,True,False,True,True,413.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-23,True,False,True,True,436.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-24,True,False,True,True,492.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-25,True,False,True,True,320.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-28,True,False,True,True,365.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-29,True,False,True,False,288.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-04-30,True,False,True,True,613.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-01,True,False,True,False,268.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-02,True,False,True,False,257.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-05,True,False,True,False,206.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-06,True,False,True,False,288.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-07,True,False,True,True,376.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-08,True,False,True,True,359.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-09,True,False,True,False,222.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-12,True,False,True,False,264.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-13,True,False,True,True,373.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-14,True,False,True,False,147.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-15,True,False,True,False,281.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-16,True,False,True,False,193.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-19,True,False,True,True,344.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-20,True,False,True,False,175.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-21,True,False,True,True,486.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-22,True,False,True,False,224.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-23,True,False,True,False,262.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-26,True,False,True,False,92.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-27,True,False,True,True,295.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-28,True,False,True,False,215.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-29,True,False,True,True,378.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-05-30,True,False,True,True,361.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-02,True,False,True,True,309.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-03,True,False,True,False,249.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-04,True,False,True,False,161.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-05,True,False,True,True,432.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-06,True,False,True,False,158.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-09,True,False,True,False,142.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-10,True,False,True,False,249.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-11,True,False,True,False,276.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-12,True,False,True,False,161.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-13,True,False,True,False,254.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-16,True,False,True,False,204.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-17,True,False,True,False,224.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-18,True,False,True,False,215.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-19,True,False,True,False,136.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-20,True,False,True,True,370.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-23,True,False,True,True,354.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-24,True,False,True,False,187.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-25,True,False,True,False,160.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-26,True,False,True,False,216.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-27,True,False,True,False,223.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-06-30,True,False,True,False,154.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-07-01,True,False,True,False,251.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-07-02,True,False,True,False,208.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-07-03,True,False,True,False,171.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-07-04,True,False,True,False,58.5
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-07-07,True,False,True,False,197.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-07-08,True,False,True,False,121.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-07-09,True,False,True,False,194.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-07-10,True,False,True,False,188.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-07-11,True,False,True,False,158.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-07-14,True,False,False,False,225.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-08-06,True,False,False,True,296.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-08-26,True,False,False,False,173.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-11-03,True,False,True,False,253.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-11-05,True,False,False,True,390.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-12-01,True,False,False,False,286.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-12-03,True,False,False,False,255.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2025-12-31,True,False,True,False,247.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2026-03-30,True,False,True,True,513.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2026-04-02,True,False,False,True,589.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2026-04-20,True,False,False,False,257.0
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2026-06-08,True,False,False,True,411.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2026-06-09,True,False,False,True,1619.75
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2026-06-19,True,False,True,False,71.25
audit_a_best_plus_phase13a,one_trade_at_a_time_chronological,2026-06-26,True,False,True,True,535.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-03,True,False,True,True,337.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-04,True,False,True,False,204.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-05,True,False,True,False,122.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-06,True,False,True,True,399.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-09,True,False,True,False,224.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-10,True,False,True,False,165.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-11,True,False,True,False,188.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-12,True,False,True,False,264.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-13,True,False,True,False,210.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-16,True,False,True,False,50.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-17,True,False,True,False,135.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-18,True,False,True,False,288.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-19,True,False,True,False,146.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-20,True,False,True,True,303.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-23,True,False,True,True,311.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-24,True,False,True,False,113.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-25,True,False,True,True,298.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-26,True,False,True,False,207.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-27,True,False,True,False,266.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-30,True,False,True,False,183.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-01-31,True,False,True,False,186.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-01,True,False,True,True,461.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-02,True,False,True,False,287.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-03,True,False,True,True,319.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-06,True,False,True,False,152.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-07,True,False,True,True,359.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-08,True,False,True,False,239.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-09,True,False,True,True,363.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-10,True,False,True,False,178.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-13,True,False,True,False,215.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-14,True,False,True,False,282.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-15,True,False,True,False,210.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-16,True,False,True,False,218.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-17,True,False,True,False,158.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-20,True,False,True,False,33.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-21,True,False,True,False,199.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-22,True,False,True,False,156.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-23,True,False,True,False,232.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-24,True,False,True,False,120.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-27,True,False,True,False,131.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-02-28,True,False,True,False,132.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-01,True,False,True,False,155.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-02,True,False,True,False,250.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-03,True,False,True,False,211.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-06,True,False,True,False,171.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-07,True,False,True,False,225.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-08,True,False,True,False,146.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-09,True,False,True,True,376.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-10,True,False,True,False,283.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-13,True,False,True,True,381.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-14,True,False,True,False,184.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-15,True,False,True,False,255.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-16,True,False,True,True,420.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-17,True,False,True,False,241.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-20,True,False,True,False,178.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-21,True,False,True,False,185.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-22,True,False,True,True,385.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-23,True,False,True,True,298.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-24,True,False,True,False,170.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-27,True,False,True,False,199.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-28,True,False,True,False,142.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-29,True,False,True,False,139.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-30,True,False,True,False,100.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-03-31,True,False,True,False,233.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-03,True,False,True,False,124.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-04,True,False,True,False,158.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-05,True,False,True,False,176.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-06,True,False,True,False,238.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-10,True,False,True,False,197.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-11,True,False,True,False,109.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-12,True,False,True,False,243.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-13,True,False,True,False,208.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-14,True,False,True,False,199.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-17,True,False,True,False,129.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-18,True,False,True,False,159.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-19,True,False,True,False,148.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-20,True,False,True,False,177.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-21,True,False,True,False,139.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-24,True,False,True,False,166.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-25,True,False,True,False,209.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-26,True,False,True,False,149.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-27,True,False,True,False,240.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-04-28,True,False,True,False,152.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-01,True,False,True,False,104.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-02,True,False,True,False,202.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-03,True,False,True,False,218.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-04,True,False,True,False,129.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-05,True,False,True,False,234.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-08,True,False,True,False,113.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-09,True,False,True,False,68.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-10,True,False,True,False,185.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-11,True,False,True,False,110.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-12,True,False,True,False,177.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-15,True,False,True,False,127.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-16,True,False,True,False,119.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-17,True,False,True,False,194.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-18,True,False,True,False,248.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-19,True,False,True,False,114.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-22,True,False,True,False,99.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-23,True,False,True,False,169.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-24,True,False,True,False,139.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-25,True,False,True,False,180.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-26,True,False,True,True,354.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-29,True,False,True,False,43.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-30,True,False,True,False,223.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-05-31,True,False,True,False,159.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-01,True,False,True,False,276.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-02,True,False,True,False,157.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-05,True,False,True,False,151.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-06,True,False,True,False,119.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-07,True,False,True,True,370.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-08,True,False,True,False,195.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-09,True,False,True,False,192.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-12,True,False,True,False,222.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-13,True,False,True,False,165.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-14,True,False,True,False,239.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-15,True,False,True,True,326.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-16,True,False,True,False,216.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-19,True,False,True,False,22.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-20,True,False,True,False,184.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-21,True,False,True,False,216.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-22,True,False,True,False,254.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-23,True,False,True,False,170.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-26,True,False,True,True,298.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-27,True,False,True,False,251.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-28,True,False,True,False,193.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-29,True,False,True,False,116.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-06-30,True,False,True,False,138.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-03,True,False,True,False,82.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-04,True,False,True,False,27.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-05,True,False,True,False,139.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-06,True,False,True,False,140.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-07,True,False,True,False,187.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-10,True,False,True,False,151.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-11,True,False,True,False,170.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-12,True,False,True,False,163.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-13,True,False,True,False,189.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-14,True,False,True,False,199.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-17,True,False,True,False,178.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-18,True,False,True,True,296.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-19,True,False,True,False,151.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-20,True,False,True,True,347.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-21,True,False,True,False,197.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-24,True,False,True,False,133.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-25,True,False,True,False,147.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-26,True,False,True,False,169.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-27,True,False,True,True,391.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-28,True,False,True,False,180.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-07-31,True,False,True,False,104.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-01,True,False,True,False,121.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-02,True,False,True,False,255.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-03,True,False,True,False,172.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-04,True,False,True,False,273.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-07,True,False,True,False,156.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-08,True,False,True,False,163.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-09,True,False,True,False,224.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-10,True,False,True,True,305.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-11,True,False,True,False,137.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-14,True,False,True,False,237.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-15,True,False,True,False,183.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-16,True,False,True,False,206.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-17,True,False,True,False,254.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-18,True,False,True,False,193.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-21,True,False,True,False,225.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-22,True,False,True,False,161.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-23,True,False,True,False,243.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-24,True,False,True,True,484.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-25,True,False,True,True,296.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-28,True,False,True,False,143.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-29,True,False,True,True,367.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-30,True,False,True,False,150.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-08-31,True,False,True,False,118.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-01,True,False,True,False,198.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-04,True,False,True,False,66.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-05,True,False,True,False,143.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-06,True,False,True,False,203.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-07,True,False,True,False,153.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-08,True,False,True,False,135.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-11,True,False,True,False,159.25
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-12,True,False,True,False,171.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-13,True,False,True,False,166.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-14,True,False,True,False,183.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-15,True,False,True,False,271.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-18,True,False,True,False,117.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-19,True,False,True,False,159.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-20,True,False,True,False,287.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-21,True,False,True,False,160.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-22,True,False,True,False,174.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-25,True,False,True,False,156.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-26,True,False,True,False,179.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-27,True,False,True,False,234.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-28,True,False,True,False,291.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-09-29,True,False,True,False,249.75
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-10-02,True,False,True,False,199.0
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-10-03,True,False,True,True,322.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-10-04,True,False,True,False,221.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-10-05,True,False,True,False,210.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-10-06,True,False,True,True,458.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-10-09,True,False,True,False,263.5
audit_a_best_plus_phase13a,max_one_trade_per_session,2023-10-10,True,False,True,False,203.5
