trading_session,overnight_prior_level_module_coverage,opening_range_fade_coverage,opening_drive_pullback_coverage,prior_rth_breakout_coverage,any_module_coverage,no_coverage,rth_open,rth_close,rth_high,rth_low,rth_range,first_30m_direction,first_60m_direction,day_close_position_in_rth_range,rth_trend_day_proxy,rth_range_day_proxy,volatility_bucket,gap_from_prior_rth_close,lunch_range_expansion,power_hour_expansion,prior_rth_high_low_interaction,large_intraday_movement
2024-07-01,False,False,False,False,False,True,19971.0,20049.0,20074.0,19811.5,262.5,down,down,0.904762,True,False,normal,38.5,True,False,True,False
2024-07-02,False,False,False,False,False,True,19982.0,20256.25,20259.5,19976.5,283.0,up,up,0.988516,True,False,normal,-67.0,False,False,True,False
2024-07-03,False,False,False,False,False,True,20216.25,20419.0,20435.5,20216.0,219.5,up,up,0.924829,True,False,normal,-40.0,True,False,True,False
2024-07-04,False,False,False,False,False,True,20405.5,20381.5,20406.25,20369.5,36.75,down,down,0.326531,False,False,low,-13.5,True,False,False,False
2024-07-05,False,False,False,False,False,True,20441.5,20622.0,20639.75,20428.0,211.75,up,up,0.916175,True,False,normal,60.0,False,False,True,False
2024-07-08,False,False,False,False,False,True,20632.0,20666.25,20688.25,20588.0,100.25,up,down,0.780549,False,False,low,10.0,True,True,True,False
2024-07-09,False,False,False,False,False,True,20723.0,20679.5,20771.75,20616.0,155.75,up,down,0.407705,False,True,low,56.75,True,False,True,False
2024-07-10,False,False,False,False,False,True,20758.0,20893.75,20917.5,20703.0,214.5,up,up,0.889277,True,False,normal,78.5,True,False,True,False
2024-07-11,False,False,False,False,False,True,20894.5,20429.5,20902.25,20376.25,526.0,down,down,0.101236,True,False,high,0.75,False,False,True,True
2024-07-12,False,False,False,False,False,True,20443.25,20540.25,20741.0,20425.25,315.75,up,up,0.364212,False,False,high,13.75,True,True,False,True
2024-07-15,False,False,False,False,False,True,20610.0,20593.5,20796.5,20506.25,290.25,up,up,0.300603,False,False,normal,69.75,True,False,True,False
2024-07-16,False,False,False,False,False,True,20649.25,20599.75,20684.0,20464.0,220.0,down,down,0.617045,False,True,normal,55.75,True,False,True,False
2024-07-17,False,False,False,False,False,True,20260.0,19992.5,20281.5,19988.0,293.5,down,down,0.015332,True,False,high,-339.75,True,False,True,True
2024-07-18,False,False,False,False,False,True,20141.5,19893.5,20149.25,19758.75,390.5,down,down,0.34507,False,False,high,149.0,True,True,True,True
2024-07-19,False,False,False,False,False,True,19868.5,19712.75,19976.75,19654.0,322.75,up,down,0.182029,True,False,high,-25.0,True,True,True,True
2024-07-22,False,False,False,False,False,True,19955.0,19998.0,20044.25,19809.0,235.25,up,up,0.803401,True,False,normal,242.25,True,False,True,False
2024-07-23,False,False,False,False,False,True,19957.75,19924.5,20085.0,19904.0,181.0,up,up,0.11326,True,False,normal,-40.25,True,True,True,False
2024-07-24,False,False,False,False,False,True,19640.0,19204.75,19655.0,19166.5,488.5,down,down,0.078301,True,False,high,-284.5,False,False,True,True
2024-07-25,False,False,False,False,False,True,19217.25,18991.25,19390.5,18883.5,507.0,down,down,0.212525,False,False,high,12.5,True,False,True,True
2024-07-26,False,False,False,False,False,True,19163.75,19175.75,19299.0,19040.75,258.25,down,down,0.522749,False,False,normal,172.5,True,True,False,False
2024-07-29,False,False,False,False,False,True,19284.75,19209.0,19377.25,19113.0,264.25,up,up,0.363292,False,False,normal,109.0,True,False,True,False
2024-07-30,False,False,False,False,False,True,19287.25,18939.25,19319.25,18802.5,516.75,down,down,0.264635,False,False,high,78.25,True,False,True,True
2024-07-31,False,False,False,False,False,True,19371.0,19496.0,19573.5,19310.5,263.0,up,up,0.705323,False,False,normal,431.75,False,True,True,False
2024-08-01,False,False,False,False,False,True,19525.25,19028.0,19681.75,18868.0,813.75,up,down,0.196621,True,False,high,29.25,False,False,True,True
2024-08-02,False,False,False,False,False,True,18651.25,18561.25,18761.25,18385.75,375.5,down,down,0.467377,False,False,high,-376.75,True,False,True,True
2024-08-05,False,False,False,False,False,True,17562.5,18020.5,18289.25,17509.25,780.0,up,up,0.655449,False,False,high,-998.75,False,False,True,True
2024-08-06,False,False,False,False,False,True,18077.25,18171.25,18483.0,17961.25,521.75,up,up,0.402492,False,False,high,56.75,True,True,True,True
2024-08-07,False,False,False,False,False,True,18453.5,17972.25,18558.5,17951.0,607.5,up,down,0.034979,True,False,high,282.25,True,False,True,True
2024-08-08,False,False,False,False,False,True,18225.25,18519.0,18555.75,18064.75,491.0,down,up,0.925153,True,False,high,253.0,False,False,False,True
2024-08-09,False,False,False,False,False,True,18451.0,18610.0,18674.75,18404.25,270.5,down,up,0.760628,False,False,normal,-68.0,True,False,True,False
2024-08-12,False,False,False,False,False,True,18641.25,18644.5,18765.5,18524.0,241.5,down,up,0.498965,False,False,normal,31.25,True,False,True,False
2024-08-13,False,False,False,False,False,True,18821.75,19101.25,19112.75,18815.75,297.0,up,up,0.961279,True,False,high,177.25,True,False,True,True
2024-08-14,False,False,False,False,False,True,19137.0,19108.0,19203.75,18925.5,278.25,down,down,0.655885,False,False,normal,35.75,True,False,True,False
2024-08-15,False,False,False,False,False,True,19352.25,19588.0,19603.5,19336.25,267.25,up,up,0.942002,True,False,normal,244.25,False,False,True,False
2024-08-16,False,False,False,False,False,True,19503.25,19603.75,19662.5,19462.5,200.0,down,up,0.70625,False,False,normal,-84.75,True,False,True,False
2024-08-19,False,False,False,False,False,True,19604.75,19860.25,19861.5,19529.25,332.25,down,up,0.996238,True,False,high,1.0,False,False,True,True
2024-08-20,False,False,False,False,False,True,19817.75,19811.75,19924.75,19743.0,181.75,up,up,0.378267,False,True,normal,-42.5,True,False,True,False
2024-08-21,False,False,False,False,False,True,19842.0,19906.0,19982.0,19771.25,210.75,up,up,0.639383,False,True,normal,30.25,True,True,True,False
2024-08-22,False,False,False,False,False,True,19998.0,19584.75,20025.75,19542.0,483.75,down,down,0.088372,True,False,high,92.0,False,False,True,True
2024-08-23,False,False,False,False,False,True,19755.75,19789.0,19903.25,19592.0,311.25,down,up,0.632932,False,False,high,171.0,True,False,False,True
2024-08-26,False,False,False,False,False,True,19763.25,19593.25,19801.5,19506.5,295.0,down,down,0.294068,False,False,high,-25.75,True,False,True,True
2024-08-27,False,False,False,False,False,True,19523.5,19651.25,19694.5,19441.75,252.75,up,up,0.828882,True,False,normal,-69.75,False,False,True,False
2024-08-28,False,False,False,False,False,True,19625.5,19421.5,19656.75,19277.75,379.0,down,down,0.379288,False,False,high,-25.75,False,True,True,True
2024-08-29,False,False,False,False,False,True,19497.5,19393.25,19692.0,19337.0,355.0,up,up,0.158451,True,False,high,76.0,False,True,True,True
2024-08-30,False,False,False,False,False,True,19559.25,19610.25,19633.0,19370.0,263.0,up,down,0.913498,True,False,normal,166.0,True,True,False,False
2024-09-02,False,False,False,False,False,True,19618.75,19646.75,19669.75,19587.75,82.0,up,down,0.719512,False,False,low,8.5,True,False,True,False
2024-09-03,False,False,False,False,False,True,19477.75,19012.0,19483.25,18911.0,572.25,down,down,0.176496,True,False,high,-169.0,False,False,True,True
2024-09-04,False,False,False,False,False,True,18878.0,18957.25,19115.0,18836.0,279.0,up,up,0.434588,False,False,normal,-134.0,True,True,True,False
2024-09-05,False,False,False,False,False,True,18886.5,18975.5,19150.25,18842.0,308.25,up,up,0.43309,False,False,high,-70.75,True,True,True,True
2024-09-06,False,False,False,False,False,True,18929.75,18458.25,18967.25,18428.75,538.5,down,down,0.054782,True,False,high,-45.75,False,False,True,True
2024-09-09,False,False,False,False,False,True,18628.75,18688.75,18730.0,18497.25,232.75,up,down,0.822771,True,False,normal,170.5,True,True,False,False
2024-09-10,False,False,False,False,False,True,18758.5,18855.25,18876.75,18589.75,287.0,up,up,0.925087,True,False,normal,69.75,True,False,True,False
2024-09-11,False,False,False,False,False,True,18902.75,19255.25,19293.5,18547.75,745.75,down,down,0.948709,True,False,high,47.5,False,False,True,True
2024-09-12,False,False,False,False,False,True,19259.5,19451.75,19483.25,19185.25,298.0,down,up,0.894295,True,False,high,4.25,True,True,True,True
2024-09-13,False,False,False,False,False,True,19409.25,19527.25,19577.0,19396.0,181.0,up,up,0.725138,False,False,normal,-42.5,True,False,True,False
2024-09-16,False,False,False,False,False,True,19434.75,19438.0,19464.0,19299.0,165.0,down,down,0.842424,True,False,low,-92.5,True,False,True,False
2024-09-17,False,False,False,False,False,True,19561.25,19445.0,19615.5,19341.25,274.25,down,up,0.378304,False,False,normal,123.25,True,False,True,False
2024-09-18,False,False,False,False,False,True,19731.0,19583.75,19899.75,19560.75,339.0,down,down,0.067847,True,False,high,286.0,True,True,True,True
2024-09-19,False,False,False,False,False,True,20052.5,20081.75,20203.0,19963.25,239.75,down,up,0.494265,False,False,normal,468.75,True,False,True,False
2024-09-20,False,False,False,False,False,True,20035.0,20033.0,20084.0,19860.0,224.0,down,down,0.772321,False,False,normal,-46.75,True,True,True,False
2024-09-23,False,False,False,False,False,True,20076.5,20076.5,20126.75,20018.5,108.25,down,up,0.535797,False,True,low,43.5,True,False,True,False
2024-09-24,False,False,False,False,False,True,20135.25,20171.0,20214.75,19952.0,262.75,down,down,0.833492,True,False,normal,58.75,True,False,True,False
2024-09-25,False,False,False,False,False,True,20140.75,20194.75,20272.75,20135.5,137.25,up,up,0.431694,False,True,low,-30.25,True,False,True,False
2024-09-26,False,False,False,False,False,True,20503.25,20341.5,20518.0,20188.0,330.0,down,down,0.465152,False,False,high,308.5,False,False,True,True
2024-09-27,False,False,False,False,False,True,20377.0,20223.0,20383.0,20173.0,210.0,down,down,0.238095,False,False,normal,35.5,True,True,True,False
2024-09-30,False,False,False,False,False,True,20179.0,20270.25,20286.75,20057.5,229.25,up,up,0.928026,True,False,normal,-44.0,True,True,True,False
2024-10-01,False,False,False,False,False,True,20252.0,19978.5,20266.25,19818.0,448.25,down,down,0.358059,False,False,high,-18.25,False,False,True,True
2024-10-02,False,False,False,False,False,True,19943.25,20009.75,20089.5,19833.5,256.0,down,up,0.688477,False,False,normal,-35.25,True,False,False,False
2024-10-03,False,False,False,False,False,True,19912.25,19988.0,20115.0,19879.0,236.0,up,up,0.461864,False,False,normal,-97.5,True,False,True,False
2024-10-04,False,False,False,False,False,True,20227.5,20227.25,20245.25,20013.0,232.25,down,down,0.922497,True,False,normal,239.5,True,True,True,False
2024-10-07,False,False,False,False,False,True,20137.0,19999.0,20187.75,19948.0,239.75,down,up,0.212722,False,False,normal,-90.25,False,True,True,False
2024-10-08,False,False,False,False,False,True,20103.25,20300.0,20329.5,20069.5,260.0,up,up,0.886538,True,False,normal,104.25,False,True,True,False
2024-10-09,False,False,False,False,False,True,20282.75,20458.5,20482.25,20238.25,244.0,down,up,0.902664,True,False,normal,-17.25,False,False,True,False
2024-10-10,False,False,False,False,False,True,20359.75,20429.5,20508.0,20301.25,206.75,down,up,0.620314,False,True,normal,-98.75,True,False,True,False
2024-10-11,False,False,False,False,False,True,20340.5,20449.0,20494.5,20313.25,181.25,up,up,0.748966,False,False,normal,-89.0,True,True,False,False
2024-10-14,False,False,False,False,False,True,20551.0,20621.5,20680.0,20525.0,155.0,up,up,0.622581,False,True,low,102.0,True,False,True,False
2024-10-15,False,False,False,False,False,True,20631.75,20343.75,20659.25,20254.0,405.25,down,down,0.221468,False,False,high,10.25,False,False,True,True
2024-10-16,False,False,False,False,False,True,20353.25,20346.5,20379.5,20205.25,174.25,down,down,0.810617,True,False,low,9.5,True,False,True,False
2024-10-17,False,False,False,False,False,True,20573.0,20364.0,20576.0,20353.75,222.25,down,down,0.046119,True,False,normal,226.5,True,True,True,False
2024-10-18,False,False,False,False,False,True,20466.0,20482.5,20532.0,20433.0,99.0,up,up,0.5,False,True,low,102.0,True,True,False,False
2024-10-21,False,False,False,False,False,True,20427.75,20520.5,20554.25,20345.0,209.25,up,up,0.83871,True,False,normal,-54.75,True,False,True,False
2024-10-22,False,False,False,False,False,True,20402.75,20540.25,20602.0,20368.75,233.25,up,up,0.735263,False,False,normal,-117.75,False,False,True,False
2024-10-23,False,False,False,False,False,True,20434.75,20218.5,20462.75,20079.0,383.75,down,down,0.363518,False,False,high,-105.5,False,False,True,True
2024-10-24,False,False,False,False,False,True,20372.5,20380.0,20408.75,20260.5,148.25,down,down,0.806071,True,False,low,154.0,True,True,False,False
2024-10-25,False,False,False,False,False,True,20491.0,20495.0,20707.5,20460.0,247.5,up,up,0.141414,True,False,normal,111.0,False,False,True,False
2024-10-28,False,False,False,False,False,True,20625.25,20500.0,20627.0,20486.0,141.0,down,down,0.099291,True,False,low,130.25,True,False,False,False
2024-10-29,False,False,False,False,False,True,20511.0,20695.25,20746.5,20432.0,314.5,up,up,0.837043,True,False,high,11.0,False,False,True,True
2024-10-30,False,False,False,False,False,True,20661.75,20536.0,20699.5,20515.0,184.5,down,up,0.113821,True,False,normal,-33.5,False,True,False,False
2024-10-31,False,False,False,False,False,True,20365.75,20012.5,20369.0,20007.75,361.25,down,down,0.013149,True,False,high,-170.25,False,False,True,True
2024-11-01,False,False,False,False,False,True,20068.5,20146.75,20287.25,20057.25,230.0,up,up,0.38913,False,True,normal,56.0,True,False,False,False
2024-11-04,False,False,False,False,False,True,20120.25,20085.75,20226.75,20013.25,213.5,up,up,0.339578,False,False,normal,-26.5,True,True,True,False
2024-11-05,False,False,False,False,False,True,20152.25,20341.25,20373.0,20147.0,226.0,up,up,0.859513,True,False,normal,66.5,False,False,True,False
2024-11-06,False,False,False,False,False,True,20684.75,20893.5,20935.75,20643.5,292.25,down,up,0.855432,True,False,normal,343.5,False,False,True,False
2024-11-07,False,False,False,False,False,True,21006.25,21221.75,21253.5,21003.75,249.75,up,up,0.872873,True,False,normal,112.75,False,True,True,False
2024-11-08,False,False,False,False,False,True,21186.25,21234.0,21266.5,21161.5,105.0,up,up,0.690476,False,False,low,-35.5,True,True,True,False
2024-11-11,False,False,False,False,False,True,21282.75,21220.0,21292.5,21098.25,194.25,down,down,0.62677,False,True,normal,48.75,False,False,True,False
2024-11-12,False,False,False,False,False,True,21214.5,21185.25,21252.25,21054.75,197.5,up,up,0.660759,False,False,normal,-5.5,True,False,True,False
2024-11-13,False,False,False,False,False,True,21158.75,21159.0,21268.75,21057.5,211.25,down,down,0.480473,False,True,normal,-26.5,True,False,True,False
2024-11-14,False,False,False,False,False,True,21137.5,21008.75,21174.5,20971.0,203.5,down,down,0.185504,True,False,normal,-21.5,True,True,True,False
2024-11-15,False,False,False,False,False,True,20758.5,20491.75,20774.0,20405.25,368.75,down,down,0.234576,False,False,high,-250.25,True,False,True,True
2024-11-18,False,False,False,False,False,True,20557.0,20631.25,20724.5,20500.5,224.0,down,up,0.583705,False,True,normal,65.25,True,False,False,False
2024-11-19,False,False,False,False,False,True,20522.0,20765.25,20792.5,20508.0,284.5,up,up,0.904218,True,False,normal,-109.25,False,False,True,False
2024-11-20,False,False,False,False,False,True,20753.0,20752.0,20764.25,20477.25,287.0,down,down,0.957317,True,False,normal,-12.25,True,True,True,False
2024-11-21,False,False,False,False,False,True,20875.25,20823.5,20907.0,20514.0,393.0,down,down,0.787532,False,False,high,123.25,True,False,True,True
2024-11-22,False,False,False,False,False,True,20790.5,20847.5,20880.5,20722.0,158.5,up,down,0.791798,False,False,low,-33.0,True,False,False,False
2024-11-25,False,False,False,False,False,True,21016.0,20878.0,21081.25,20780.25,301.0,down,down,0.324751,False,False,high,168.5,True,False,True,True
2024-11-26,False,False,False,False,False,True,20938.75,20989.5,21025.0,20903.75,121.25,up,up,0.707216,False,False,low,60.75,True,True,False,False
2024-11-27,False,False,False,False,False,True,20936.25,20816.75,20939.75,20675.0,264.75,down,down,0.535411,False,False,normal,-53.25,False,False,True,False
2024-11-28,False,False,False,False,False,True,20874.5,20889.5,20909.5,20873.75,35.75,up,up,0.440559,False,True,low,57.75,True,False,False,False
2024-11-29,False,False,False,False,False,True,20831.5,20991.5,21018.0,20805.75,212.25,up,up,0.875147,True,False,normal,-58.0,False,False,True,False
2024-12-02,False,False,False,False,False,True,21042.75,21217.0,21259.5,21026.5,233.0,up,up,0.817597,True,False,normal,51.25,False,False,True,False
2024-12-03,False,False,False,False,False,True,21158.0,21279.0,21289.0,21134.75,154.25,up,up,0.93517,True,False,low,-59.0,True,False,True,False
2024-12-04,False,False,False,False,False,True,21418.0,21537.25,21550.0,21388.25,161.75,down,up,0.921175,True,False,low,139.0,False,False,True,False
2024-12-05,False,False,False,False,False,True,21535.25,21475.25,21567.75,21459.25,108.5,down,down,0.147465,True,False,low,-2.0,True,True,True,False
2024-12-06,False,False,False,False,False,True,21491.0,21658.25,21669.5,21485.0,184.5,up,up,0.939024,True,False,normal,15.75,False,False,True,False
2024-12-09,False,False,False,False,False,True,21615.0,21485.75,21649.0,21437.0,212.0,up,down,0.229953,False,False,normal,-43.25,False,False,True,False
2024-12-10,False,False,False,False,False,True,21532.75,21408.0,21606.75,21352.75,254.0,up,up,0.21752,False,False,normal,47.0,False,True,True,False
2024-12-11,False,False,False,False,False,True,21590.25,21791.5,21819.75,21573.0,246.75,up,up,0.885512,True,False,normal,182.25,False,False,True,False
2024-12-12,False,False,False,False,False,True,21693.75,21643.25,21744.5,21624.75,119.75,down,up,0.154489,True,False,low,-97.75,True,True,False,False
2024-12-13,False,False,False,False,False,True,21795.0,21797.5,21908.0,21666.75,241.25,up,up,0.541969,False,False,normal,151.75,False,False,True,False
2024-12-16,False,False,False,False,False,True,21899.5,22111.5,22152.5,21896.0,256.5,up,up,0.840156,True,False,normal,102.0,False,False,True,False
2024-12-17,False,False,False,False,False,True,22033.5,22015.75,22080.75,21942.75,138.0,down,down,0.528986,False,True,low,-78.0,True,True,False,False
2024-12-18,False,False,False,False,False,True,21980.75,21211.75,22054.0,21155.0,899.0,up,up,0.063126,True,False,high,-35.0,False,True,True,True
2024-12-19,False,False,False,False,False,True,21677.0,21376.75,21698.0,21363.25,334.75,down,down,0.040329,True,False,high,465.25,True,True,False,True
2024-12-20,False,False,False,False,False,True,21211.25,21567.5,21812.5,21160.25,652.25,up,up,0.624377,False,False,high,-165.5,False,False,True,True
2024-12-23,False,False,False,False,False,True,21619.25,21755.75,21777.0,21476.0,301.0,up,down,0.929402,True,False,high,51.75,True,False,False,True
2024-12-24,False,False,False,False,False,True,21825.75,22046.25,22050.0,21799.0,251.0,up,up,0.98506,True,False,normal,70.0,True,False,True,False
2024-12-26,False,False,False,False,False,True,21961.5,22007.25,22075.0,21870.5,204.5,down,up,0.668704,False,False,normal,-84.75,True,False,True,False
2024-12-27,False,False,False,False,False,True,21845.75,21703.0,21863.0,21498.25,364.75,down,down,0.561343,False,False,high,-161.5,True,False,True,True
2024-12-30,False,False,False,False,False,True,21408.5,21412.0,21569.5,21252.75,316.75,down,down,0.502762,False,False,high,-294.5,True,False,True,True
2024-12-31,False,False,False,False,False,True,21456.0,21220.75,21489.5,21181.75,307.75,down,down,0.126726,True,False,high,44.0,True,True,True,True
2025-01-02,False,False,False,False,False,True,21348.0,21169.5,21444.0,20983.25,460.75,up,down,0.404232,False,False,high,127.25,True,False,True,True
2025-01-03,False,False,False,False,False,True,21293.75,21508.25,21559.25,21260.75,298.5,up,up,0.829146,True,False,high,124.25,False,False,True,True
2025-01-06,False,False,False,False,False,True,21732.75,21750.0,21897.0,21646.5,250.5,up,up,0.413174,False,False,normal,224.5,True,True,True,False
2025-01-07,False,False,False,False,False,True,21791.75,21359.5,21806.25,21279.5,526.75,down,down,0.151875,True,False,high,41.75,False,False,True,True
2025-01-08,False,False,False,False,False,True,21355.75,21360.25,21431.5,21166.0,265.5,down,down,0.731638,False,False,normal,-3.75,True,True,True,False
2025-01-10,False,False,False,False,False,True,21193.25,21016.0,21197.25,20874.75,322.5,down,down,0.437984,False,False,high,-167.0,True,True,True,True
2025-01-13,False,False,False,False,False,True,20765.75,20948.0,20964.75,20701.5,263.25,up,down,0.936372,True,False,normal,-250.25,True,False,True,False
2025-01-14,False,False,False,False,False,True,21071.25,20923.75,21129.25,20773.25,356.0,down,down,0.422753,False,False,high,123.25,True,True,True,True
2025-01-15,False,False,False,False,False,True,21252.25,21396.0,21452.75,21186.5,266.25,up,up,0.786854,False,False,normal,328.5,True,False,True,False
2025-01-16,False,False,False,False,False,True,21495.0,21248.0,21498.0,21244.25,253.75,down,down,0.014778,True,False,normal,99.0,True,False,True,False
2025-01-17,False,False,False,False,False,True,21647.0,21600.25,21672.5,21481.0,191.5,down,down,0.622715,False,True,normal,399.0,True,False,True,False
2025-01-20,False,False,False,False,False,True,21723.5,21680.5,21780.0,21623.0,157.0,up,down,0.366242,False,True,low,123.25,True,False,True,False
2025-01-21,False,False,False,False,False,True,21710.75,21714.5,21772.0,21525.5,246.5,down,down,0.766734,False,False,normal,30.25,True,False,True,False
2025-01-22,False,False,False,False,False,True,21914.25,21997.25,22094.0,21902.5,191.5,up,up,0.494778,False,True,normal,199.75,False,False,True,False
2025-01-23,False,False,False,False,False,True,21889.0,22042.0,22044.0,21866.0,178.0,up,up,0.988764,True,False,normal,-108.25,True,False,True,False
2025-01-24,False,False,False,False,False,True,22044.25,21908.5,22078.0,21843.25,234.75,up,down,0.277955,False,False,normal,2.25,True,False,True,False
2025-01-27,False,False,False,False,False,True,21123.75,21258.5,21418.0,21096.75,321.25,up,up,0.503502,False,False,high,-784.75,True,True,True,True
2025-01-28,False,False,False,False,False,True,21302.5,21576.0,21626.0,21160.75,465.25,down,up,0.892531,True,False,high,44.0,True,False,True,True
2025-01-29,False,False,False,False,False,True,21599.75,21530.0,21606.25,21368.0,238.25,down,down,0.679958,False,False,normal,23.75,False,True,False,False
2025-01-30,False,False,False,False,False,True,21650.0,21624.25,21748.75,21419.0,329.75,up,down,0.622441,False,False,high,120.0,True,True,True,True
2025-01-31,False,False,False,False,False,True,21774.25,21580.25,21965.75,21536.25,429.5,up,up,0.102445,True,False,high,150.0,False,True,True,True
2025-02-03,False,False,False,False,False,True,21215.5,21406.75,21520.0,21113.25,406.75,down,up,0.721573,False,False,high,-364.75,False,False,True,True
2025-02-04,False,False,False,False,False,True,21421.75,21668.0,21694.75,21405.0,289.75,up,up,0.907679,True,False,normal,15.0,True,False,True,False
2025-02-05,False,False,False,False,False,True,21550.5,21761.5,21769.25,21501.0,268.25,up,up,0.971109,True,False,normal,-117.5,True,False,True,False
2025-02-06,False,False,False,False,False,True,21776.75,21871.0,21882.0,21711.75,170.25,up,up,0.935389,True,False,low,15.25,True,True,True,False
2025-02-07,False,False,False,False,False,True,21885.5,21588.25,21967.75,21553.0,414.75,up,down,0.084991,True,False,high,14.5,False,False,True,True
2025-02-10,False,False,False,False,False,True,21764.5,21843.0,21893.75,21742.25,151.5,up,up,0.665017,False,False,low,176.25,True,False,False,False
2025-02-11,False,False,False,False,False,True,21706.25,21790.25,21871.25,21700.25,171.0,up,up,0.526316,False,True,low,-136.75,True,True,True,False
2025-02-12,False,False,False,False,False,True,21550.5,21801.75,21839.0,21535.75,303.25,up,up,0.877164,True,False,high,-239.75,True,False,True,True
2025-02-13,False,False,False,False,False,True,21869.25,22109.0,22123.75,21835.0,288.75,up,up,0.948918,True,False,normal,67.5,False,False,True,False
2025-02-14,False,False,False,False,False,True,22108.5,22194.5,22224.0,22088.0,136.0,up,up,0.783088,False,False,low,-0.5,True,True,True,False
2025-02-17,False,False,False,False,False,True,22241.0,22235.25,22252.25,22192.0,60.25,down,down,0.717842,False,False,low,46.5,True,False,True,False
2025-02-18,False,False,False,False,False,True,22257.75,22238.75,22268.0,22103.0,165.0,down,down,0.822727,True,False,low,22.5,True,False,True,False
2025-02-19,False,False,False,False,False,True,22207.5,22246.75,22299.75,22118.0,181.75,down,down,0.708391,False,False,normal,-31.25,False,True,True,False
2025-02-20,False,False,False,False,False,True,22210.0,22145.25,22227.0,21950.75,276.25,down,down,0.704072,False,False,normal,-36.75,False,False,True,False
2025-02-21,False,False,False,False,False,True,22186.5,21682.5,22188.0,21662.0,526.0,down,down,0.038973,True,False,high,41.25,True,False,True,True
2025-02-24,False,False,False,False,False,True,21753.0,21421.75,21801.75,21408.5,393.25,down,down,0.033694,True,False,high,70.5,False,False,True,True
2025-02-25,False,False,False,False,False,True,21391.25,21150.25,21397.5,20990.5,407.0,down,down,0.392506,False,False,high,-30.5,True,False,True,True
2025-02-26,False,False,False,False,False,True,21238.5,21192.0,21409.75,21064.75,345.0,up,up,0.368841,False,False,high,88.25,True,True,True,True
2025-02-27,False,False,False,False,False,True,21340.5,20608.5,21381.0,20597.5,783.5,down,down,0.01404,True,False,high,148.5,False,False,True,True
2025-02-28,False,False,False,False,False,True,20590.75,20920.25,20944.25,20460.25,484.0,up,up,0.950413,True,False,high,-17.75,True,True,True,True
2025-03-03,False,False,False,False,False,True,21055.75,20473.25,21120.75,20317.5,803.25,down,down,0.1939,True,False,high,135.5,False,True,True,True
2025-03-04,False,False,False,False,False,True,20342.5,20397.25,20733.0,20075.75,657.25,down,down,0.489159,False,False,high,-130.75,True,True,True,True
2025-03-05,False,False,False,False,False,True,20421.25,20658.0,20725.5,20215.0,510.5,down,down,0.867777,True,False,high,24.0,True,False,False,True
2025-03-06,False,False,False,False,False,True,20311.0,20094.0,20513.25,20002.75,510.5,down,up,0.178746,True,False,high,-347.0,True,True,True,True
2025-03-07,False,False,False,False,False,True,20037.25,20224.75,20286.75,19766.0,520.75,up,up,0.880941,True,False,high,-56.75,True,False,True,True
2025-03-10,False,False,False,False,False,True,19881.75,19463.25,19902.0,19271.75,630.25,down,down,0.303848,False,False,high,-343.0,False,True,True,True
2025-03-11,False,False,False,False,False,True,19420.0,19392.75,19687.5,19201.0,486.5,up,down,0.394142,False,False,high,-43.25,True,True,True,True
2025-03-12,False,False,False,False,False,True,19696.5,19609.25,19776.75,19395.0,381.75,down,down,0.561231,False,False,high,303.75,True,True,True,True
2025-03-13,False,False,False,False,False,True,19573.75,19252.0,19577.0,19165.5,411.5,down,down,0.210207,False,False,high,-35.5,True,True,True,True
2025-03-14,False,False,False,False,False,True,19465.0,19705.25,19742.75,19426.25,316.5,up,up,0.881517,True,False,high,213.0,False,False,True,True
2025-03-17,False,False,False,False,False,True,19702.75,19832.5,19959.25,19628.5,330.75,up,up,0.61678,False,False,high,-2.5,True,False,True,True
2025-03-18,False,False,False,False,False,True,19692.0,19501.75,19693.5,19401.0,292.5,down,down,0.344444,False,False,normal,-140.5,True,True,True,False
2025-03-19,False,False,False,False,False,True,19585.0,19749.25,19935.75,19503.25,432.5,up,up,0.568786,False,False,high,83.25,False,True,True,True
2025-03-20,False,False,False,False,False,True,19786.5,19881.5,20105.0,19756.75,348.25,up,up,0.35822,False,False,high,37.25,True,False,True,True
2025-03-21,False,False,False,False,False,True,19657.75,19952.75,19973.25,19607.0,366.25,up,up,0.944027,True,False,high,-223.75,True,False,True,True
2025-03-24,False,False,False,False,False,True,20256.25,20366.0,20409.25,20228.75,180.5,up,up,0.760388,False,False,normal,303.5,False,True,True,False
2025-03-25,False,False,False,False,False,True,20401.5,20488.25,20496.5,20362.5,134.0,up,up,0.938433,True,False,low,35.5,True,True,True,False
2025-03-26,False,False,False,False,False,True,20439.25,20112.5,20475.0,20041.25,433.75,down,down,0.164265,True,False,high,-49.0,True,False,True,True
2025-03-27,False,False,False,False,False,True,20028.75,19995.25,20199.0,19937.75,261.25,up,up,0.220096,False,False,normal,-83.75,True,True,True,False
2025-03-28,False,False,False,False,False,True,19911.0,19461.5,19941.25,19421.5,519.75,down,down,0.07696,True,False,high,-84.25,False,False,True,True
2025-03-31,False,False,False,False,False,True,19166.75,19450.25,19489.5,18976.75,512.75,down,down,0.923452,True,False,high,-294.75,False,False,True,True
2025-04-01,False,False,False,False,False,True,19380.5,19603.25,19643.25,19261.25,382.0,down,down,0.895288,True,False,high,-69.75,True,True,True,True
